year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1993,PL,大阪近鉄バファローズ,51153864,阿波野　秀幸,,244,244,50.2,50.2,69,69,11,11,30,30,0,0,38,38,0,0,0,0,43,43,39,39,6.93,6.93,1993|近　鉄|22|1|3|0|||0|0|0|.250|244|50 .2|50|.2|69|11|30|0|38|0|0|43|39|6.93,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,35433868,赤堀　元之,,331,331,82.2,82.2,57,57,6,6,36,36,1,1,60,60,3,3,0,0,19,19,14,14,1.52,1.52,1993|近　鉄|46|6|6|26|||0|0|0|.500|331|82 .2|82|.2|57|6|36|1|60|3|0|19|14|1.52,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,11313881,入来　智,,340,340,80.2,80.2,68,68,5,5,33,33,6,6,70,70,0,0,0,0,36,36,30,30,3.35,3.35,1993|近　鉄|26|5|5|0|||1|1|0|.500|340|80 .2|80|.2|68|5|33|6|70|0|0|36|30|3.35,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,31333885,江坂　政明,,440,440,104.2,104.2,108,108,11,11,32,32,0,0,72,72,0,0,0,0,37,37,32,32,2.75,2.75,1993|近　鉄|21|8|3|0|||4|1|0|.727|440|104 .2|104|.2|108|11|32|0|72|0|0|37|32|2.75,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,31333869,小野　和義,,49,49,9.2,9.2,12,12,2,2,8,8,0,0,3,3,1,1,0,0,9,9,9,9,8.38,8.38,1993|近　鉄|3|1|1|0|||0|0|0|.500|49|9 .2|9|.2|12|2|8|0|3|1|0|9|9|8.38,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,71573887,小池　秀郎,,295,295,68.1,68.1,51,51,9,9,45,45,0,0,67,67,6,6,0,0,32,32,30,30,3.95,3.95,1993|近　鉄|27|3|4|2|||0|0|0|.429|295|68 .1|68|.1|51|9|45|0|67|6|0|32|30|3.95,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,81583860,佐々木　修,,87,87,19.2,19.2,20,20,0,0,9,9,0,0,5,5,1,1,0,0,11,11,9,9,4.12,4.12,1993|近　鉄|5|1|0|0|||0|0|0|1.000|87|19 .2|19|.2|20|0|9|0|5|1|0|11|9|4.12,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,51653883,佐野　重樹,,305,305,76.2,76.2,67,67,8,8,27,27,2,2,44,44,1,1,0,0,17,17,17,17,2.0,2.0,1993|近　鉄|43|2|3|3|||0|0|0|.400|305|76 .2|76|.2|67|8|27|2|44|1|0|17|17|2.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,91993885,高村　祐,,581,581,132.1,132.1,137,137,18,18,52,52,4,4,128,128,6,6,0,0,78,78,73,73,4.96,4.96,1993|近　鉄|23|5|11|0|||5|0|1|.313|581|132 .1|132|.1|137|18|52|4|128|6|0|78|73|4.96,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,21223881,野茂　英雄,,1064,1064,243.1,243.1,201,201,22,22,148,148,7,7,276,276,13,13,1,1,106,106,100,100,3.7,3.7,1993|近　鉄|32|17|12|0|||14|2|0|.586|1064|243 .1|243|.1|201|22|148|7|276|13|1|106|100|3.70,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,51253864,山崎　慎太郎,,569,569,131.2,131.2,140,140,15,15,49,49,1,1,55,55,4,4,0,0,61,61,55,55,3.76,3.76,1993|近　鉄|22|9|5|0|||3|1|1|.643|569|131 .2|131|.2|140|15|49|1|55|4|0|61|55|3.76,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,大阪近鉄バファローズ,51653860,吉井　理人,,423,423,104.2,104.2,100,100,7,7,25,25,2,2,66,66,2,2,1,1,38,38,31,31,2.67,2.67,1993|近　鉄|22|5|5|0|||2|1|0|.500|423|104 .2|104|.2|100|7|25|2|66|2|1|38|31|2.67,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,01103881,有倉　雅史,,176,176,42.1,42.1,43,43,4,4,11,11,2,2,27,27,2,2,0,0,20,20,19,19,4.04,4.04,1993|日本ハム|20|3|2|0|||0|0|0|.600|176|42 .1|42|.1|43|4|11|2|27|2|0|20|19|4.04,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,61163887,今関　勝,,9,9,1.1,1.1,0,0,0,0,5,5,0,0,2,2,0,0,0,0,1,1,1,1,6.75,6.75,1993|日本ハム|1|0|0|0|||0|0|0|.000|9|1 .1|1|.1|0|0|5|0|2|0|0|1|1|6.75,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,41543860,河野　博文,,400,400,97.2,97.2,78,78,11,11,33,33,4,4,66,66,3,3,0,0,37,37,37,37,3.41,3.41,1993|日本ハム|25|7|3|0|||3|2|0|.700|400|97 .2|97|.2|78|11|33|4|66|3|0|37|37|3.41,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,71773881,酒井　光次郎,,345,345,77.2,77.2,84,84,8,8,32,32,2,2,66,66,1,1,0,0,46,46,42,42,4.87,4.87,1993|日本ハム|46|2|4|1|||1|1|0|.333|345|77 .2|77|.2|84|8|32|2|66|1|0|46|42|4.87,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,51553848,柴田　保光,,554,554,131.2,131.2,125,125,15,15,34,34,7,7,76,76,2,2,0,0,59,59,52,52,3.55,3.55,1993|日本ハム|25|7|11|0|||4|2|2|.389|554|131 .2|131|.2|125|15|34|7|76|2|0|59|52|3.55,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,11913868,白井　康勝,,648,648,152.1,152.1,140,140,12,12,85,85,2,2,86,86,3,3,0,0,50,50,45,45,2.66,2.66,1993|日本ハム|27|10|3|0|||4|2|0|.769|648|152 .1|152|.1|140|12|85|2|86|3|0|50|45|2.66,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,21723885,島崎　毅,,7,7,1.1,1.1,2,2,0,0,1,1,0,0,2,2,1,1,0,0,1,1,1,1,6.75,6.75,1993|日本ハム|1|0|0|0|||0|0|0|.000|7|1 .1|1|.1|2|0|1|0|2|1|0|1|1|6.75,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,21023866,武田　一浩,,721,721,170.1,170.1,181,181,16,16,53,53,1,1,125,125,2,2,0,0,65,65,63,63,3.33,3.33,1993|日本ハム|27|10|8|0|||9|1|2|.556|721|170 .1|170|.1|181|16|53|1|125|2|0|65|63|3.33,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,51053860,西村　基史,,93,93,20.1,20.1,22,22,1,1,13,13,0,0,15,15,1,1,0,0,10,10,9,9,3.98,3.98,1993|日本ハム|11|0|2|0|||0|0|0|.000|93|20 .1|20|.1|22|1|13|0|15|1|0|10|9|3.98,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,11913864,西崎　幸広,,697,697,175.2,175.2,121,121,13,13,61,61,3,3,143,143,6,6,0,0,49,49,43,43,2.2,2.2,1993|日本ハム|23|11|9|1|||17|3|4|.550|697|175 .2|175|.2|121|13|61|3|143|6|0|49|43|2.20,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,61463881,舟山　恭史,,31,31,6.1,6.1,9,9,0,0,5,5,0,0,4,4,1,1,0,0,5,5,5,5,7.11,7.11,1993|日本ハム|4|0|0|0|||0|0|0|.000|31|6 .1|6|.1|9|0|5|0|4|1|0|5|5|7.11,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,91493860,松浦　宏明,,224,224,52.1,52.1,44,44,4,4,23,23,0,0,35,35,4,4,0,0,23,23,18,18,3.1,3.1,1993|日本ハム|30|4|2|1|||0|0|0|.667|224|52 .1|52|.1|44|4|23|0|35|4|0|23|18|3.10,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,11413887,山原　和敏,,163,163,37.1,37.1,38,38,3,3,18,18,1,1,22,22,5,5,0,0,20,20,20,20,4.82,4.82,1993|日本ハム|22|1|3|5|||0|0|0|.250|163|37 .1|37|.1|38|3|18|1|22|5|0|20|20|4.82,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,83883868,石井　丈裕,,766,766,191.2,191.2,173,173,25,25,28,28,3,3,144,144,3,3,0,0,69,69,68,68,3.19,3.19,1993|西　武|26|12|10|0|||14|4|4|.545|766|191 .2|191|.2|173|25|28|3|144|3|0|69|68|3.19,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,01903883,内山　智之,,331,331,83.2,83.2,62,62,5,5,26,26,0,0,61,61,4,4,0,0,29,29,28,28,3.01,3.01,1993|西　武|31|3|4|0|||0|0|0|.429|331|83 .2|83|.2|62|5|26|0|61|4|0|29|28|3.01,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,21323860,郭　泰源,,540,540,133.1,133.1,121,121,15,15,26,26,4,4,88,88,3,3,0,0,56,56,52,52,3.51,3.51,1993|西　武|22|8|8|0|||4|1|1|.500|540|133 .1|133|.1|121|15|26|4|88|3|0|56|52|3.51,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,71973881,潮崎　哲也,,332,332,83.2,83.2,63,63,2,2,24,24,3,3,64,64,2,2,0,0,14,14,11,11,1.18,1.18,1993|西　武|53|6|3|8|||0|0|0|.667|332|83 .2|83|.2|63|2|24|3|64|2|0|14|11|1.18,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,21923885,竹下　潤,,58,58,12.2,12.2,13,13,2,2,8,8,2,2,10,10,1,1,1,1,9,9,8,8,5.68,5.68,1993|西　武|5|0|2|0|||0|0|0|.000|58|12 .2|12|.2|13|2|8|2|10|1|1|9|8|5.68,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,31433883,足利　豊,,636,636,142.1,142.1,152,152,18,18,57,57,8,8,65,65,1,1,0,0,71,71,67,67,4.24,4.24,1993|福岡ダイエー|24|6|13|1|||6|0|0|.316|636|142 .1|142|.1|152|18|57|8|65|1|0|71|67|4.24,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,61263883,木村　恵二,,430,430,108.2,108.2,94,94,10,10,24,24,1,1,97,97,4,4,0,0,49,49,40,40,3.31,3.31,1993|福岡ダイエー|35|6|6|6|||2|1|1|.500|430|108 .2|108|.2|94|10|24|1|97|4|0|49|40|3.31,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,91593862,斉藤　学,,62,62,13.1,13.1,20,20,2,2,4,4,1,1,4,4,0,0,0,0,10,10,7,7,4.73,4.73,1993|福岡ダイエー|8|0|1|0|||0|0|0|.000|62|13 .1|13|.1|20|2|4|1|4|0|0|10|7|4.73,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,33333883,Ｌ．タネル,,333,333,74.2,74.2,83,83,5,5,37,37,1,1,28,28,2,2,0,0,44,44,40,40,4.82,4.82,1993|福岡ダイエー|20|2|8|0|||0|0|0|.200|333|74 .2|74|.2|83|5|37|1|28|2|0|44|40|4.82,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,61963885,田畑　一也,,133,133,31.1,31.1,28,28,7,7,14,14,0,0,23,23,3,3,0,0,15,15,15,15,4.31,4.31,1993|福岡ダイエー|13|1|0|0|||0|0|0|1.000|133|31 .1|31|.1|28|7|14|0|23|3|0|15|15|4.31,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,31233866,村田　勝喜,,817,817,196.1,196.1,171,171,10,10,81,81,5,5,127,127,3,3,0,0,74,74,70,70,3.21,3.21,1993|福岡ダイエー|25|10|12|0|||14|1|1|.455|817|196 .1|196|.1|171|10|81|5|127|3|0|74|70|3.21,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,11413868,本原　正治,,111,111,26.1,26.1,22,22,4,4,15,15,0,0,8,8,1,1,0,0,12,12,11,11,3.76,3.76,1993|福岡ダイエー|17|1|0|0|||0|0|0|1.000|111|26 .1|26|.1|22|4|15|0|8|1|0|12|11|3.76,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,51253866,吉田　豊彦,,678,678,157.2,157.2,149,149,18,18,60,60,11,11,103,103,2,2,0,0,88,88,81,81,4.62,4.62,1993|福岡ダイエー|24|7|14|0|||6|0|1|.333|678|157 .2|157|.2|149|18|60|11|103|2|0|88|81|4.62,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,55853868,伊藤　隆偉,,210,210,50.2,50.2,41,41,3,3,18,18,1,1,50,50,3,3,0,0,16,16,13,13,2.31,2.31,1993|オリックス|33|1|3|16|||0|0|0|.250|210|50 .2|50|.2|41|3|18|1|50|3|0|16|13|2.31,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,91593887,小林　宏,,104,104,22.2,22.2,34,34,1,1,5,5,0,0,19,19,1,1,0,0,11,11,10,10,3.97,3.97,1993|オリックス|9|1|1|0|||0|0|0|.500|104|22 .2|22|.2|34|1|5|0|19|1|0|11|10|3.97,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,91793842,西本　聖,,284,284,65.1,65.1,83,83,2,2,14,14,2,2,39,39,0,0,1,1,39,39,32,32,4.41,4.41,1993|オリックス|13|5|5|0|||1|0|0|.500|284|65 .1|65|.1|83|2|14|2|39|0|1|39|32|4.41,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,61763883,野村　貴仁,,272,272,70.2,70.2,49,49,1,1,12,12,1,1,83,83,2,2,0,0,14,14,12,12,1.53,1.53,1993|オリックス|36|3|3|8|||0|0|0|.500|272|70 .2|70|.2|49|1|12|1|83|2|0|14|12|1.53,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,81783883,長谷川　滋利,,660,660,159.2,159.2,146,146,12,12,48,48,1,1,86,86,3,3,0,0,61,61,48,48,2.71,2.71,1993|オリックス|23|12|6|0|||9|3|2|.667|660|159 .2|159|.2|146|12|48|1|86|3|0|61|48|2.71,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,31433860,星野　伸之,,760,760,185.1,185.1,172,172,10,10,52,52,3,3,153,153,5,5,0,0,73,73,69,69,3.35,3.35,1993|オリックス|25|10|12|0|||13|2|1|.455|760|185 .1|185|.1|172|10|52|3|153|5|0|73|69|3.35,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,61063865,山沖　之彦,,114,114,28.2,28.2,23,23,1,1,8,8,0,0,14,14,0,0,1,1,7,7,6,6,1.88,1.88,1993|オリックス|5|1|1|0|||0|0|0|.500|114|28 .2|28|.2|23|1|8|0|14|0|1|7|6|1.88,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,81983866,山内　嘉弘,,14,14,4.1,4.1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2.08,2.08,1993|オリックス|2|0|0|0|||0|0|0|.000|14|4 .1|4|.1|1|1|1|0|1|0|0|1|1|2.08,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,21223866,伊良部　秀輝,,592,592,142.1,142.1,125,125,11,11,58,58,6,6,160,160,6,6,1,1,59,59,49,49,3.1,3.1,1993|千葉ロッテ|32|8|7|1|||6|0|0|.533|592|142 .1|142|.1|125|11|58|6|160|6|1|59|49|3.10,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,31733881,小宮山　悟,,864,864,204.1,204.1,193,193,14,14,71,71,12,12,160,160,6,6,0,0,90,90,78,78,3.44,3.44,1993|千葉ロッテ|27|12|14|0|||14|0|0|.462|864|204 .1|204|.1|193|14|71|12|160|6|0|90|78|3.44,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,21723867,白武　佳久,,279,279,62.1,62.1,71,71,8,8,27,27,1,1,42,42,3,3,0,0,38,38,34,34,4.91,4.91,1993|千葉ロッテ|24|1|2|0|||0|0|0|.333|279|62 .1|62|.1|71|8|27|1|42|3|0|38|34|4.91,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,21523864,関　清和,,8,8,1.2,1.2,2,2,0,0,1,1,0,0,2,2,0,0,0,0,2,2,1,1,5.4,5.4,1993|千葉ロッテ|2|0|0|0|||0|0|0|.000|8|1 .2|1|.2|2|0|1|0|2|0|0|2|1|5.40,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,71773862,園川　一美,,765,765,177.1,177.1,169,169,21,21,69,69,4,4,149,149,12,12,0,0,94,94,82,82,4.16,4.16,1993|千葉ロッテ|32|9|15|0|||8|2|2|.375|765|177 .1|177|.1|169|21|69|4|149|12|0|94|82|4.16,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,51953862,遠山　昭治,,66,66,15.2,15.2,22,22,4,4,2,2,1,1,7,7,0,0,0,0,10,10,9,9,5.17,5.17,1993|千葉ロッテ|25|0|0|0|||0|0|0|.000|66|15 .2|15|.2|22|4|2|1|7|0|0|10|9|5.17,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,11013887,成本　年秀,,316,316,75.1,75.1,62,62,7,7,32,32,2,2,52,52,2,2,0,0,29,29,27,27,3.23,3.23,1993|千葉ロッテ|37|1|4|0|||0|0|0|.200|316|75 .1|75|.1|62|7|32|2|52|2|0|29|27|3.23,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,63463868,前田　幸長,,736,736,171.1,171.1,176,176,21,21,68,68,2,2,100,100,6,6,0,0,85,85,79,79,4.15,4.15,1993|千葉ロッテ|27|9|12|0|||6|0|1|.429|736|171 .1|171|.1|176|21|68|2|100|6|0|85|79|4.15,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,01203887,武藤　潤一郎,,105,105,20.1,20.1,33,33,2,2,13,13,2,2,17,17,1,1,0,0,26,26,24,24,10.62,10.62,1993|千葉ロッテ|12|0|2|0|||0|0|0|.000|105|20 .1|20|.1|33|2|13|2|17|1|0|26|24|10.62,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,01603885,吉田　篤史,,106,106,22.2,22.2,31,31,7,7,11,11,0,0,19,19,1,1,0,0,21,21,18,18,7.15,7.15,1993|千葉ロッテ|7|0|5|0|||0|0|0|.000|106|22 .2|22|.2|31|7|11|0|19|1|0|21|18|7.15,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1994,CL,読売ジャイアンツ,31633868,石毛　博史,,221,221,51.2,51.2,43,43,5,5,28,28,1,1,53,53,2,2,0,0,18,18,18,18,3.14,3.14,1994|読　売|45|5|4|19|||0|0|0|.556|221|51 .2|51|.2|43|5|28|1|53|2|0|18|18|3.14,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,31433868,木田　優夫,,376,376,87.2,87.2,86,86,11,11,37,37,2,2,61,61,3,3,0,0,52,52,48,48,4.93,4.93,1994|読　売|28|6|8|1|||1|0|0|.429|376|87 .2|87|.2|86|11|37|2|61|3|0|52|48|4.93,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,61363887,木村　龍治,,53,53,12.1,12.1,10,10,0,0,5,5,0,0,9,9,0,0,0,0,4,4,2,2,1.46,1.46,1994|読　売|7|0|0|0|||0|0|0|.000|53|12 .1|12|.1|10|0|5|0|9|0|0|4|2|1.46,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,11513862,桑田　真澄,,836,836,207.1,207.1,175,175,16,16,51,51,4,4,185,185,6,6,0,0,65,65,58,58,2.52,2.52,1994|読　売|28|14|11|1|||10|1|3|.560|836|207 .1|207|.1|175|16|51|4|185|6|0|65|58|2.52,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,61563860,香田　勲男,,314,314,70.2,70.2,79,79,7,7,32,32,3,3,40,40,0,0,0,0,41,41,35,35,4.46,4.46,1994|読　売|21|2|3|1|||1|1|0|.400|314|70 .2|70|.2|79|7|32|3|40|0|0|41|35|4.46,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,81583869,斎藤　雅樹,,820,820,206.1,206.1,183,183,16,16,32,32,6,6,144,144,2,2,0,0,60,60,58,58,2.53,2.53,1994|読　売|30|14|8|0|||11|5|2|.636|820|206 .1|206|.1|183|16|32|6|144|2|0|60|58|2.53,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,01203889,Ｊ．ジョーンズ,,272,272,61.1,61.1,64,64,1,1,27,27,0,0,35,35,1,1,1,1,33,33,28,28,4.11,4.11,1994|読　売|14|7|2|0|||0|0|0|.778|272|61 .1|61|.1|64|1|27|0|35|1|1|33|28|4.11,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,81283868,橋本　清,,273,273,67.1,67.1,48,48,6,6,28,28,0,0,69,69,0,0,0,0,21,21,18,18,2.41,2.41,1994|読　売|52|2|4|3|||0|0|0|.333|273|67 .1|67|.1|48|6|28|0|69|0|0|21|18|2.41,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,61263868,松谷　竜二郎,,74,74,16.2,16.2,20,20,2,2,3,3,1,1,16,16,1,1,1,1,10,10,9,9,4.86,4.86,1994|読　売|7|0|2|0|||0|0|0|.000|74|16 .2|16|.2|20|2|3|1|16|1|1|10|9|4.86,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,21223869,水野　雄仁,,151,151,35.2,35.2,40,40,4,4,10,10,0,0,22,22,1,1,0,0,21,21,20,20,5.05,5.05,1994|読　売|27|1|2|0|||0|0|0|.333|151|35 .2|35|.2|40|4|10|0|22|1|0|21|20|5.05,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,41443860,宮本　和知,,270,270,59.2,59.2,79,79,7,7,24,24,0,0,37,37,0,0,0,0,40,40,39,39,5.88,5.88,1994|読　売|25|4|7|0|||1|0|0|.364|270|59 .2|59|.2|79|7|24|0|37|0|0|40|39|5.88,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,61263887,門奈　哲寛,,71,71,15.1,15.1,18,18,3,3,11,11,0,0,9,9,1,1,0,0,8,8,8,8,4.7,4.7,1994|読　売|6|0|1|0|||0|0|0|.000|71|15 .1|15|.1|18|3|11|0|9|1|0|8|8|4.70,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,21123889,遠藤　政隆,,98,98,23.2,23.2,20,20,3,3,13,13,0,0,19,19,1,1,0,0,12,12,12,12,4.56,4.56,1994|中　日|13|1|0|0|||0|0|0|1.000|98|23 .2|23|.2|20|3|13|0|19|1|0|12|12|4.56,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,81383863,郭　源治,,551,551,139.1,139.1,125,125,9,9,32,32,4,4,85,85,2,2,0,0,43,43,38,38,2.45,2.45,1994|中　日|21|8|7|2|||7|2|0|.533|551|139 .1|139|.1|125|9|32|4|85|2|0|43|38|2.45,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,51553866,北野　勝則,,189,189,47.1,47.1,33,33,1,1,18,18,3,3,25,25,1,1,0,0,13,13,12,12,2.28,2.28,1994|中　日|44|2|2|2|||0|0|0|.500|189|47 .1|47|.1|33|1|18|3|25|1|0|13|12|2.28,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,31533846,小松　辰雄,,188,188,41.2,41.2,57,57,8,8,13,13,0,0,28,28,0,0,0,0,29,29,29,29,6.26,6.26,1994|中　日|10|1|2|0|||0|0|0|.333|188|41 .2|41|.2|57|8|13|0|28|0|0|29|29|6.26,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,11313883,小島　弘務,,244,244,58.2,58.2,57,57,1,1,17,17,1,1,38,38,0,0,0,0,11,11,10,10,1.53,1.53,1994|中　日|33|6|4|8|||0|0|0|.600|244|58 .2|58|.2|57|1|17|1|38|0|0|11|10|1.53,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,11713887,佐藤　秀樹,,608,608,140.2,140.2,127,127,13,13,75,75,2,2,104,104,6,6,1,1,58,58,49,49,3.14,3.14,1994|中　日|28|7|9|0|||5|0|0|.438|608|140 .2|140|.2|127|13|75|2|104|6|1|58|49|3.14,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,21923887,鶴田　泰,,277,277,60.2,60.2,76,76,10,10,24,24,2,2,46,46,3,3,0,0,37,37,35,35,5.19,5.19,1994|中　日|22|2|5|0|||0|0|0|.286|277|60 .2|60|.2|76|10|24|2|46|3|0|37|35|5.19,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,91993862,中山　裕章,,20,20,4.2,4.2,8,8,1,1,0,0,0,0,3,3,0,0,0,0,3,3,3,3,5.79,5.79,1994|中　日|6|0|0|0|||0|0|0|.000|20|4 .2|4|.2|8|1|0|0|3|0|0|3|3|5.79,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
