year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1988,CL,阪神タイガース,11313866,野田　浩司,H|HR|BB|HBP|SO|WP|BK,577,577,138.0,138.0,138,136,,19,136,44,19,7,44,69,7,2,69,1,67,67,61,61,3.98,3.98,1988|阪　神|42|3|13|0|||1|0|0|.188|577|138|138||136|19|44|7|69|2|1|67|61|3.98,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,阪神タイガース,41943865,福家　雅明,H|HR|BB|SO|BK,9,9,2.0,2.0,2,0,,0,0,4,0,0,4,3,0,0,3,0,1,1,0,0,0.0,0.0,1988|阪　神|1|0|0|0|||0|0|0|.000|9|2|2||0|0|4|0|3|0|0|1|0|0.00,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,阪神タイガース,71473867,御子柴　進,H|HR|BB|HBP|SO|BK,385,385,94.0,94.0,94,85,,9,85,28,9,0,28,47,0,0,47,0,36,36,32,32,3.06,3.06,1988|阪　神|33|3|6|0|||1|0|0|.333|385|94|94||85|9|28|0|47|0|0|36|32|3.06,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,広島東洋カープ,91193844,大野　豊,H|HR|BB|HBP|SO|WP|BK,723,723,185.0,185.0,185,132,,11,132,39,11,3,39,183,3,4,183,0,46,46,35,35,1.7,1.7,1988|広島東洋|24|13|7|0|||14|4|3|.650|723|185|185||132|11|39|3|183|4|0|46|35|1.70,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,広島東洋カープ,21723867,白武　佳久,H|HR|BB|HBP|SO|WP|BK,448,448,109.0,109.0,109,85,,10,85,40,10,3,40,109,3,1,109,0,39,39,35,35,2.89,2.89,1988|広島東洋|24|5|4|0|||3|1|0|.556|448|109|109||85|10|40|3|109|1|0|39|35|2.89,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,広島東洋カープ,11013860,鍋屋　道桜,H|HR|BK,13,13,4.0,4.0,4,2,,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0.0,0.0,1988|広島東洋|3|0|0|0|||0|0|0|.000|13|4|4||2|0|2|0|2|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,広島東洋カープ,51453863,山本　和男,H|HR|BB|HBP|SO|BK,44,44,9.0,9.0,9,17,,3,17,2,3,0,2,7,0,0,7,0,7,7,7,7,7.0,7.0,1988|広島東洋|8|0|1|0|||0|0|0|.000|44|9|9||17|3|2|0|7|0|0|7|7|7.00,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,東京ヤクルトスワローズ,31333846,尾花　高夫,H|HR|BB|HBP|SO|WP|BK,949,949,232.0,232.0,232,242,,17,242,42,17,1,42,125,1,2,125,0,81,81,74,74,2.87,2.87,1988|ヤクルト|31|9|16|0|||10|3|4|.360|949|232|232||242|17|42|1|125|2|0|81|74|2.87,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,東京ヤクルトスワローズ,21323863,大川　章,H|HR|BB|BK,9,9,2.0,2.0,2,3,,0,3,1,0,0,1,1,0,0,1,0,3,3,3,3,13.5,13.5,1988|ヤクルト|2|0|1|0|||0|0|0|.000|9|2|2||3|0|1|0|1|0|0|3|3|13.50,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,東京ヤクルトスワローズ,91793869,高野　光,H|HR|BB|HBP|SO|WP|BK,495,495,116.0,116.0,116,104,,7,104,56,7,2,56,76,2,6,76,1,45,45,44,44,3.41,3.41,1988|ヤクルト|21|7|7|0|||7|1|1|.500|495|116|116||104|7|56|2|76|6|1|45|44|3.41,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,東京ヤクルトスワローズ,61263862,矢野　和哉,H|HR|BB|HBP|SO|BK,289,289,62.0,62.0,62,85,,9,85,23,9,2,23,28,2,2,28,0,49,49,45,45,6.53,6.53,1988|ヤクルト|18|1|7|0|||1|1|0|.125|289|62|62||85|9|23|2|28|2|0|49|45|6.53,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,31133862,相川　英明,H|HR|BB|HBP|SO|BK,311,311,72.0,72.0,72,69,,5,69,36,5,1,36,47,1,1,47,1,41,41,39,39,4.88,4.88,1988|横浜大洋|17|5|8|0|||1|0|0|.385|311|72|72||69|5|36|1|47|1|1|41|39|4.88,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,31533866,岡本　透,H|HR|BB|HBP|SO|BK,206,206,51.0,51.0,51,40,,5,40,18,5,1,18,35,1,1,35,0,25,25,25,25,4.41,4.41,1988|横浜大洋|31|0|3|0|||0|0|0|.000|206|51|51||40|5|18|1|35|1|0|25|25|4.41,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,71373865,欠端　光則,H|HR|BB|HBP|SO|BK,614,614,151.0,151.0,151,146,,11,146,34,11,2,34,94,2,2,94,0,58,58,54,54,3.22,3.22,1988|横浜大洋|51|11|8|1|||6|0|0|.579|614|151|151||146|11|34|2|94|2|0|58|54|3.22,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,81383861,木田　勇,H|HR|BB|HBP|SO|WP|BK,255,255,57.0,57.0,57,59,,10,59,28,10,0,28,45,0,4,45,0,34,34,32,32,5.05,5.05,1988|横浜大洋|16|1|5|0|||0|0|0|.167|255|57|57||59|10|28|0|45|4|0|34|32|5.05,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,51553866,北野　勝則,H|HR|BB|HBP|SO|BK,35,35,9.0,9.0,9,7,,2,7,3,2,0,3,7,0,0,7,0,4,4,4,4,4.0,4.0,1988|横浜大洋|5|0|0|0|||0|0|0|.000|35|9|9||7|2|3|0|7|0|0|4|4|4.00,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,21723862,竹田　光訓,H|HR|BK,36,36,9.0,9.0,9,5,,0,5,5,0,0,5,5,0,0,5,0,5,5,4,4,4.0,4.0,1988|横浜大洋|7|0|0|0|||0|0|0|.000|36|9|9||5|0|5|0|5|0|0|5|4|4.00,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,01503866,野村　弘,H|HR|BB|HBP|SO|BK,55,55,15.0,15.0,15,14,,1,14,3,1,0,3,4,0,0,4,0,2,2,1,1,0.6,0.6,1988|横浜大洋|2|1|1|0|||1|1|1|.500|55|15|15||14|1|3|0|4|0|0|2|1|0.60,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,CL,大洋ホエールズ,71273862,松本　豊,H|HR|BB|HBP|SO|BK,424,424,95.0,95.0,95,117,,12,117,28,12,5,28,51,5,5,51,0,59,59,58,58,5.49,5.49,1988|横浜大洋|43|2|3|3|||1|0|1|.400|424|95|95||117|12|28|5|51|5|0|59|58|5.49,_data\master_csv__rescrape_staging\pitching_1988_CL_from_master.csv
1988,PL,阪急ブレーブス,01903866,伊藤　敦規,H|HR|BB|HBP|SO|WP|BK,224,224,49.0,49.0,49,58,,8,58,16,8,5,16,28,5,0,28,0,34,34,31,31,5.69,5.69,1988|阪　急|20|1|4|1|||0|0|0|.200|224|49|49||58|8|16|5|28|0|0|34|31|5.69,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,阪急ブレーブス,51053862,原田　賢治,H|HR|BB|HBP|SO|WP|BK,182,182,42.0,42.0,42,41,,5,41,16,5,3,16,28,3,4,28,1,24,24,20,20,4.29,4.29,1988|阪　急|23|3|2|0|||0|0|0|.600|182|42|42||41|5|16|3|28|4|1|24|20|4.29,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,阪急ブレーブス,31433860,星野　伸之,H|HR|BB|HBP|SO|WP|BK,862,862,209.0,209.0,209,168,,29,168,79,29,1,79,163,1,3,163,0,85,85,71,71,3.06,3.06,1988|阪　急|27|13|9|0|||16|1|0|.591|862|209|209||168|29|79|1|163|3|0|85|71|3.06,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,阪急ブレーブス,51253828,山田　久志,H|HR|BB|HBP|SO|WP|BK,490,490,118.0,118.0,118,125,,20,125,28,20,2,28,43,2,0,43,0,68,68,64,64,4.88,4.88,1988|阪　急|20|4|10|0|||5|0|1|.286|490|118|118||125|20|28|2|43|0|0|68|64|4.88,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,阪急ブレーブス,61963866,八木　政義,H|HR|BB|SO|BK,14,14,2.0,2.0,2,6,,0,6,3,0,0,3,1,0,0,1,0,6,6,5,5,22.5,22.5,1988|阪　急|2|0|0|0|||0|0|0|.000|14|2|2||6|0|3|0|1|0|0|6|5|22.50,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,南海ホークス,01103863,井上　祐二,H|HR|BB|HBP|SO|WP|BK,344,344,88.0,88.0,88,58,,9,58,29,9,2,29,78,2,7,78,0,25,25,23,23,2.35,2.35,1988|南　海|51|8|3|20|||0|0|0|.727|344|88|88||58|9|29|2|78|7|0|25|23|2.35,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,南海ホークス,91393867,大坪　幸夫,H|HR|BB,17,17,4.0,4.0,4,6,,0,6,0,0,0,0,0,0,0,0,0,2,2,2,2,4.5,4.5,1988|南　海|2|0|0|0|||0|0|0|.000|17|4|4||6|0|0|0|0|0|0|2|2|4.50,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,南海ホークス,11213866,近田　豊年,HR|SO,4,4,1.0,1.0,1,1,,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,9.0,9.0,1988|南　海|1|0|0|0|||0|0|0|.000|4|1|1||1|0|1|0|0|0|0|1|1|9.00,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,南海ホークス,31233866,村田　勝喜,H|HR|BB|HBP|SO|WP|BK,72,72,16.0,16.0,16,20,,2,20,6,2,0,6,10,0,1,10,0,10,10,6,6,3.38,3.38,1988|南　海|7|0|1|0|||0|0|0|.000|72|16|16||20|2|6|0|10|1|0|10|6|3.38,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,南海ホークス,61963848,山口　哲治,H|HR|BB|SO,30,30,7.0,7.0,7,10,,0,10,1,0,0,1,0,0,0,0,0,4,4,4,4,5.14,5.14,1988|南　海|6|0|0|0|||0|0|0|.000|30|7|7||10|0|1|0|0|0|0|4|4|5.14,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,大阪近鉄バファローズ,51453866,木下　文信,H|HR|BB|HBP|SO|WP|BK,187,187,44.0,44.0,44,34,,5,34,26,5,0,26,38,0,1,38,0,18,18,17,17,3.48,3.48,1988|近　鉄|32|2|1|0|||0|0|0|.667|187|44|44||34|5|26|0|38|1|0|18|17|3.48,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,大阪近鉄バファローズ,21323846,久保　康生,HR|SO|BK,14,14,3.0,3.0,3,3,,0,3,3,0,0,3,1,0,0,1,0,4,4,4,4,12.0,12.0,1988|近　鉄|2|0|0|0|||0|0|0|.000|14|3|3||3|0|3|0|1|0|0|4|4|12.00,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,大阪近鉄バファローズ,11713865,住友　一哉,HR|BB|HBP|SO|WP|BK,63,63,14.0,14.0,14,14,,2,14,6,2,0,6,4,0,1,4,0,8,8,7,7,4.5,4.5,1988|近　鉄|11|1|0|0|||0|0|0|1.000|63|14|14||14|2|6|0|4|1|0|8|7|4.50,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,21123862,伊藤　優,H|HR|BB|HBP|SO|BK,186,186,38.0,38.0,38,52,,8,52,22,8,2,22,33,2,2,33,0,38,38,34,34,8.05,8.05,1988|ロッテ|32|0|2|0|||0|0|0|.000|186|38|38||52|8|22|2|33|2|0|38|34|8.05,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,01303862,笠原　栄一,H|HR|BB|HBP|SO|WP|BK,92,92,18.0,18.0,18,22,,4,22,17,4,1,17,16,1,2,16,0,15,15,14,14,7.0,7.0,1988|ロッテ|6|0|4|0|||0|0|0|.000|92|18|18||22|4|17|1|16|2|0|15|14|7.00,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,21523867,桑田　茂,H|HR|BB|HBP|SO|BK,22,22,4.0,4.0,4,6,,2,6,4,2,0,4,2,0,0,2,0,4,4,4,4,9.0,9.0,1988|ロッテ|5|0|0|0|||0|0|0|.000|22|4|4||6|2|4|0|2|0|0|4|4|9.00,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,21523864,関　清和,H|HR|HBP|SO|WP|BK,350,350,77.0,77.0,77,59,,5,59,59,5,4,59,65,4,8,65,1,43,43,34,34,3.97,3.97,1988|ロッテ|25|3|4|0|||1|0|0|.429|350|77|77||59|5|59|4|65|8|1|43|34|3.97,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,41743860,荘　勝雄,H|HR|BB|HBP|SO|WP|BK,840,840,201.0,201.0,201,188,,30,188,83,30,4,83,82,4,7,82,0,98,98,92,92,4.12,4.12,1988|ロッテ|29|13|14|0|||16|2|0|.481|840|201|201||188|30|83|4|82|7|0|98|92|4.12,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,71773862,園川　一美,H|HR|BB|HBP|SO|WP|BK,704,704,164.0,164.0,164,160,,24,160,62,24,2,62,134,2,4,134,0,86,86,79,79,4.34,4.34,1988|ロッテ|33|10|15|0|||5|1|0|.400|704|164|164||160|24|62|2|134|4|0|86|79|4.34,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,71973844,深沢　恵雄,H|HR|BB|SO|BK,32,32,6.0,6.0,6,9,,0,9,5,0,0,5,6,0,0,6,0,7,7,7,7,10.5,10.5,1988|ロッテ|2|0|2|0|||0|0|0|.000|32|6|6||9|0|5|0|6|0|0|7|7|10.50,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,11213863,堀井　幹夫,H|HR|BB|HBP|SO|BK,70,70,16.0,16.0,16,15,,3,15,8,3,1,8,9,1,1,9,0,10,10,10,10,5.63,5.63,1988|ロッテ|12|2|1|0|||0|0|0|.667|70|16|16||15|3|8|1|9|1|0|10|10|5.63,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,千葉ロッテマリーンズ,71673860,吉岡　知毅,H|HR|BB|HBP|SO|WP|BK,78,78,18.0,18.0,18,17,,4,17,9,4,1,9,11,1,0,11,0,9,9,9,9,4.5,4.5,1988|ロッテ|14|0|0|0|||0|0|0|.000|78|18|18||17|4|9|1|11|0|0|9|9|4.50,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,北海道日本ハムファイターズ,31333842,川原　昭二,H|HR|BB|HBP|SO|BK,95,95,23.0,23.0,23,21,,4,21,7,4,0,7,15,0,0,15,0,11,11,9,9,3.52,3.52,1988|日本ハム|19|1|2|2|||0|0|0|.333|95|23|23||21|4|7|0|15|0|0|11|9|3.52,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,北海道日本ハムファイターズ,41543860,河野　博文,H|HR|BB|HBP|SO|BK,585,585,144.0,144.0,144,118,,16,118,53,16,5,53,111,5,5,111,1,41,41,38,38,2.38,2.38,1988|日本ハム|46|6|5|9|||5|2|0|.545|585|144|144||118|16|53|5|111|5|1|41|38|2.38,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,北海道日本ハムファイターズ,51053860,西村　基史,HR|BB|HBP|SO|BK,107,107,27.0,27.0,27,27,,3,27,6,3,0,6,16,0,0,16,0,12,12,10,10,3.33,3.33,1988|日本ハム|20|0|1|0|||0|0|0|.000|107|27|27||27|3|6|0|16|0|0|12|10|3.33,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,北海道日本ハムファイターズ,41243841,間柴　茂有,H|HR|BB|HBP|SO|BK,78,78,16.0,16.0,16,24,,4,24,11,4,1,11,5,1,1,5,0,14,14,14,14,7.88,7.88,1988|日本ハム|14|0|1|0|||0|0|0|.000|78|16|16||24|4|11|1|5|1|0|14|14|7.88,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,埼玉西武ライオンズ,91393862,岡田　展和,H|HR|BB|SO|BK,39,39,8.0,8.0,8,12,,0,12,4,0,0,4,6,0,0,6,0,7,7,7,7,7.88,7.88,1988|西　武|8|0|1|0|||0|0|0|.000|39|8|8||12|0|4|0|6|0|0|7|7|7.88,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,埼玉西武ライオンズ,51553865,工藤　公康,H|HR|BB|HBP|SO|WP|BK,694,694,159.0,159.0,159,164,,18,164,70,18,1,70,94,1,4,94,0,77,77,67,67,3.79,3.79,1988|西　武|24|10|10|1|||11|2|0|.500|694|159|159||164|18|70|1|94|4|0|77|67|3.79,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,埼玉西武ライオンズ,71973866,原口　哲也,H|HR|BB|HBP|SO|BK,146,146,36.0,36.0,36,32,,5,32,11,5,0,11,12,0,0,12,0,17,17,15,15,3.75,3.75,1988|西　武|18|1|2|0|||0|0|0|.333|146|36|36||32|5|11|0|12|0|0|17|15|3.75,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,埼玉西武ライオンズ,41943848,森　繁和,H|HR|BB|HBP|SO|WP|BK,109,109,26.0,26.0,26,25,,4,25,7,4,1,7,9,1,0,9,0,13,13,11,11,3.81,3.81,1988|西　武|21|0|1|2|||0|0|0|.000|109|26|26||25|4|7|1|9|0|0|13|11|3.81,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,埼玉西武ライオンズ,81083864,森山　良二,H|HR|BB|HBP|SO|WP|BK,706,706,169.0,169.0,169,166,,12,166,41,12,4,41,77,4,3,77,0,72,72,65,65,3.46,3.46,1988|西　武|28|10|9|0|||10|2|2|.526|706|169|169||166|12|41|4|77|3|0|72|65|3.46,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1988,PL,埼玉西武ライオンズ,51453869,渡辺　久信,H|HR|BB|HBP|SO|WP|BK,754,754,185.0,185.0,185,163,,29,163,59,29,3,59,123,3,4,123,0,79,79,74,74,3.6,3.6,1988|西　武|28|15|7|0|||14|3|0|.682|754|185|185||163|29|59|3|123|4|0|79|74|3.60,_data\master_csv__rescrape_staging\pitching_1988_PL_from_master.csv
1989,CL,読売ジャイアンツ,31333845,加藤　初,H|HR|BB|HBP|SO|BK,38,38,7.0,7.0,7,10,,3,10,6,3,0,6,7,0,0,7,0,11,11,10,10,12.86,12.86,1989|読　売|4|0|1|0|||0|0|0|.000|38|7|7||10|3|6|0|7|0|0|11|10|12.86,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,91793866,Ｂ．ガリクソン,H|HR|BB|HBP|SO|WP|BK,451,451,111.0,111.0,111,97,,11,97,34,11,1,34,97,1,7,97,0,47,47,45,45,3.65,3.65,1989|読　売|15|7|5|0|||6|0|0|.583|451|111|111||97|11|34|1|97|7|0|47|45|3.65,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,31433868,木田　優夫,H|HR|BB|HBP|SO|WP|BK,164,164,37.0,37.0,37,41,,6,41,14,6,1,14,26,1,2,26,0,19,19,19,19,4.62,4.62,1989|読　売|8|2|1|0|||1|0|0|.667|164|37|37||41|6|14|1|26|2|0|19|19|4.62,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,11513862,桑田　真澄,H|HR|BB|HBP|SO|WP|BK,995,995,249.0,249.0,249,214,,18,214,54,18,9,54,155,9,6,155,1,77,77,72,72,2.6,2.6,1989|読　売|30|17|9|0|||20|5|4|.654|995|249|249||214|18|54|9|155|6|1|77|72|2.60,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,61563860,香田　勲男,H|HR|BB|HBP|SO|WP|BK,334,334,88.0,88.0,88,62,,7,62,21,7,0,21,71,0,1,71,0,23,23,23,23,2.35,2.35,1989|読　売|19|7|3|0|||2|2|1|.700|334|88|88||62|7|21|0|71|1|0|23|23|2.35,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,81583869,斎藤　雅樹,H|HR|BB|HBP|SO|WP|BK,944,944,245.0,245.0,245,178,,15,178,53,15,5,53,182,5,2,182,0,52,52,44,44,1.62,1.62,1989|読　売|30|20|7|0|||21|7|4|.741|944|245|245||178|15|53|5|182|2|0|52|44|1.62,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,81783866,松原　靖,H|HR|BB|HBP|SO|WP|BK,33,33,8.0,8.0,8,5,,2,5,3,2,1,3,10,1,0,10,0,3,3,3,3,3.38,3.38,1989|読　売|4|1|0|0|||0|0|0|1.000|33|8|8||5|2|3|1|10|0|0|3|3|3.38,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,61263868,松谷　竜二郎,H|HR|BB|HBP|SO|WP|BK,24,24,5.0,5.0,5,7,,1,7,3,1,0,3,1,0,1,1,0,4,4,4,4,7.2,7.2,1989|読　売|4|0|0|0|||0|0|0|.000|24|5|5||7|1|3|0|1|1|0|4|4|7.20,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,読売ジャイアンツ,41243868,吉田　修司,H|HR|BB|HBP|SO|BK,65,65,16.0,16.0,16,12,,1,12,8,1,0,8,11,0,0,11,0,2,2,2,2,1.13,1.13,1989|読　売|10|1|0|0|||0|0|0|1.000|65|16|16||12|1|8|0|11|0|0|2|2|1.13,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,41143864,江本　晃一,H|HR|BB|HBP|SO|WP|BK,11,11,2.0,2.0,2,1,,0,1,3,0,1,3,1,1,2,1,0,2,2,2,2,9.0,9.0,1989|中　日|3|0|0|0|||0|0|0|.000|11|2|2||1|0|3|1|1|2|0|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,81383863,郭　源治,H|HR|BB|HBP|SO|WP|BK,287,287,74.0,74.0,74,57,,5,57,18,5,1,18,69,1,2,69,0,19,19,19,19,2.31,2.31,1989|中　日|42|5|3|25|||1|0|0|.625|287|74|74||57|5|18|1|69|2|0|19|19|2.31,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,41543847,鈴木　孝政,HR|BB|HBP|SO|WP|BK,252,252,61.0,61.0,61,61,,10,61,14,10,2,14,27,2,0,27,0,32,32,32,32,4.72,4.72,1989|中　日|24|3|4|0|||0|0|0|.429|252|61|61||61|10|14|2|27|0|0|32|32|4.72,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,01103866,高島　覚,HR|BB|HBP|SO|WP|BK,13,13,3.0,3.0,3,3,,2,3,0,2,1,0,2,1,0,2,0,3,3,3,3,9.0,9.0,1989|中　日|1|0|1|0|||0|0|0|.000|13|3|3||3|2|0|1|2|0|0|3|3|9.00,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,21923848,都　裕次郎,H|HR|BB|SO|BK,10,10,2.0,2.0,2,5,,0,5,0,0,0,0,1,0,0,1,0,2,2,2,2,9.0,9.0,1989|中　日|1|0|0|0|||0|0|0|.000|10|2|2||5|0|0|0|1|0|0|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,01403862,山本　昌広,H|HR|BB|HBP|SO|WP|BK,757,757,181.0,181.0,181,172,,14,172,56,14,2,56,108,2,3,108,0,66,66,59,59,2.93,2.93,1989|中　日|35|9|9|1|||5|2|1|.500|757|181|181||172|14|56|2|108|3|0|66|59|2.93,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,中日ドラゴンズ,01603860,米村　明,H|HR|BB|HBP|SO|BK,182,182,37.0,37.0,37,53,,3,53,20,3,0,20,21,0,0,21,0,30,30,27,27,6.57,6.57,1989|中　日|25|2|2|0|||0|0|0|.500|182|37|37||53|3|20|0|21|0|0|30|27|6.57,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,阪神タイガース,71173846,伊藤　文隆,H|HR|BB|HBP|SO|WP|BK,464,464,108.0,108.0,108,110,,6,110,35,6,5,35,52,5,0,52,2,58,58,51,51,4.25,4.25,1989|阪　神|27|3|8|0|||2|0|1|.273|464|108|108||110|6|35|5|52|0|2|58|51|4.25,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,阪神タイガース,91393864,Ｍ．キーオ,H|HR|BB|HBP|SO|WP|BK,828,828,201.0,201.0,201,203,,19,203,39,19,2,39,110,2,8,110,0,90,90,83,83,3.72,3.72,1989|阪　神|28|15|9|0|||8|1|4|.625|828|201|201||203|19|39|2|110|8|0|90|83|3.72,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,阪神タイガース,83583868,高村　洋介,H|HR|BB|SO|BK,32,32,7.0,7.0,7,6,,0,6,7,0,0,7,3,0,0,3,0,2,2,2,2,2.57,2.57,1989|阪　神|1|0|0|0|||0|0|0|.000|32|7|7||6|0|7|0|3|0|0|2|2|2.57,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,阪神タイガース,61963860,仲田　幸司,H|HR|BB|HBP|SO|WP|BK,479,479,112.0,112.0,112,102,,15,102,45,15,0,45,104,0,6,104,1,68,68,58,58,4.66,4.66,1989|阪　神|26|4|10|0|||4|2|1|.286|479|112|112||102|15|45|0|104|6|1|68|58|4.66,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,阪神タイガース,73173868,服部　裕昭,H|HR|BB|BK,17,17,3.0,3.0,3,6,,0,6,3,0,0,3,3,0,0,3,0,3,3,2,2,6.0,6.0,1989|阪　神|2|0|1|0|||0|0|0|.000|17|3|3||6|0|3|0|3|0|0|3|2|6.00,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
1989,CL,阪神タイガース,41743848,福間　納,H|HR|BB|HBP|WP|BK,20,20,5.0,5.0,5,4,,0,4,1,0,1,1,1,1,0,1,0,1,1,1,1,1.8,1.8,1989|阪　神|9|1|0|0|||0|0|0|1.000|20|5|5||4|0|1|1|1|0|0|1|1|1.80,_data\master_csv__rescrape_staging\pitching_1989_CL_from_master.csv
