layer,file,year,league,line,player_id,player_name,team,ERA_col,ERA_value,ER_col,ER_value,R_col,R_value,IP_col,IP_value,calculated_ERA_from_ER_IP,flags
master,_data\master_csv\pitching_1967_PL_from_master.csv,1967,PL,75,41943820,成田　文男,東京オリオンズ,ERA,82.0,ER,0,R,5,IP,272.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,3,71073801,金田　正一,読売ジャイアンツ,ERA,57.0,ER,0,R,3,IP,138.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,4,91593820,倉田　誠,読売ジャイアンツ,ERA,38.0,ER,1,R,7,IP,96.2,0.09,calc_mismatch:0.09|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,5,31733821,嵯峨　健四郎,読売ジャイアンツ,ERA,22.0,ER,0,R,1,IP,42.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,6,51053825,城之内　邦雄,読売ジャイアンツ,ERA,63.0,ER,0,R,0,IP,162.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,7,81583822,菅原　勝矢,読売ジャイアンツ,ERA,36.0,ER,1,R,3,IP,72.0,0.12,calc_mismatch:0.12|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,8,41943823,高橋　明,読売ジャイアンツ,ERA,55.0,ER,0,R,2,IP,155.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,10,01703820,高橋　一三,読売ジャイアンツ,ERA,48.0,ER,0,R,0,IP,126.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,11,81983804,中村　稔,読売ジャイアンツ,ERA,30.0,ER,0,R,1,IP,69.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,12,91093822,堀内　恒夫,読売ジャイアンツ,ERA,81.0,ER,0,R,4,IP,206.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,13,33133825,宮田　征典,読売ジャイアンツ,ERA,24.0,ER,0,R,1,IP,56.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,15,41643829,渡辺　秀武,読売ジャイアンツ,ERA,27.0,ER,0,R,1,IP,50.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,17,11513802,小野　正一,中日ドラゴンズ,ERA,82.0,ER,0,R,0,IP,195.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,18,91393829,小川　健太郎,中日ドラゴンズ,ERA,99.0,ER,0,R,0,IP,217.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,19,31733825,門岡　信行,中日ドラゴンズ,ERA,39.0,ER,0,R,0,IP,78.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,20,51353822,北角　富士雄,中日ドラゴンズ,ERA,31.0,ER,0,R,0,IP,79.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,22,31733823,権藤　博,中日ドラゴンズ,ERA,23.0,ER,0,R,0,IP,18.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,24,71973823,田中　勉,中日ドラゴンズ,ERA,83.0,ER,0,R,2,IP,177.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,26,51253808,板東　英二,中日ドラゴンズ,ERA,23.0,ER,0,R,2,IP,21.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,27,41043822,松本　忍,中日ドラゴンズ,ERA,27.0,ER,1,R,0,IP,51.2,0.17,calc_mismatch:0.17|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,28,11413808,水谷　寿伸,中日ドラゴンズ,ERA,52.0,ER,0,R,0,IP,111.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,29,43143825,山中　巽,中日ドラゴンズ,ERA,67.0,ER,0,R,0,IP,174.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,32,21123826,池田　重喜,大洋ホエールズ,ERA,37.0,ER,0,R,1,IP,66.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,33,01303820,及川　宣士,大洋ホエールズ,ERA,54.0,ER,0,R,2,IP,109.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,37,71973825,佐々木　吉郎,大洋ホエールズ,ERA,21.0,ER,0,R,1,IP,64.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,38,51753806,島田　源太郎,大洋ホエールズ,ERA,57.0,ER,0,R,2,IP,167.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,40,01903829,高橋　重行,大洋ホエールズ,ERA,98.0,ER,0,R,3,IP,226.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,43,21023820,平岡　一郎,大洋ホエールズ,ERA,28.0,ER,0,R,0,IP,73.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,44,71073824,平松　政次,大洋ホエールズ,ERA,71.0,ER,0,R,4,IP,120.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,45,41043824,淵上　澄雄,大洋ホエールズ,ERA,32.0,ER,0,R,1,IP,56.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,47,21223821,森中　千香良,大洋ホエールズ,ERA,67.0,ER,0,R,0,IP,153.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,48,31433824,山下　律夫,大洋ホエールズ,ERA,30.0,ER,0,R,1,IP,72.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,52,41343824,江夏　豊,阪神タイガース,ERA,83.0,ER,0,R,2,IP,329.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,54,51353821,柿本　実,阪神タイガース,ERA,55.0,ER,0,R,0,IP,134.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,55,51953807,権藤　正利,阪神タイガース,ERA,44.0,ER,0,R,4,IP,104.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,56,91693825,Ｇ．バッキー,阪神タイガース,ERA,87.0,ER,0,R,6,IP,255.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,59,51453808,村山　実,阪神タイガース,ERA,66.0,ER,0,R,2,IP,198.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,60,33333802,若生　智男,阪神タイガース,ERA,39.0,ER,0,R,2,IP,91.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,61,71173824,浅野　啓司,サンケイアトムズ,ERA,49.0,ER,0,R,6,IP,79.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,62,01303825,石戸　四六,サンケイアトムズ,ERA,97.0,ER,0,R,2,IP,282.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,63,11313829,石岡　康三,サンケイアトムズ,ERA,76.0,ER,0,R,3,IP,226.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,64,91193829,緒方　勝,サンケイアトムズ,ERA,32.0,ER,0,R,0,IP,77.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,65,81583808,河村　保彦,サンケイアトムズ,ERA,45.0,ER,0,R,3,IP,149.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,66,71773829,佐藤　進,サンケイアトムズ,ERA,35.0,ER,0,R,0,IP,84.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,67,31033825,渋谷　誠司,サンケイアトムズ,ERA,20.0,ER,0,R,1,IP,54.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,68,91093825,鈴木　皖武,サンケイアトムズ,ERA,40.0,ER,0,R,4,IP,71.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,70,11013808,巽　一,サンケイアトムズ,ERA,39.0,ER,0,R,0,IP,61.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,74,41443804,村田　元一,サンケイアトムズ,ERA,36.0,ER,0,R,0,IP,95.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,77,51153829,安仁屋　宗八,広島東洋カープ,ERA,84.0,ER,0,R,5,IP,313.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,78,31333825,池田　英俊,広島東洋カープ,ERA,21.0,ER,0,R,2,IP,37.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,79,61363808,大羽　進,広島東洋カープ,ERA,44.0,ER,0,R,0,IP,110.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,80,61563825,大石　弥太郎,広島東洋カープ,ERA,39.0,ER,0,R,0,IP,82.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,81,41543827,城野　勝博,広島東洋カープ,ERA,37.0,ER,0,R,3,IP,62.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,82,21523822,白石　静生,広島東洋カープ,ERA,46.0,ER,0,R,0,IP,114.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,83,51753820,外木場　義郎,広島東洋カープ,ERA,78.0,ER,0,R,2,IP,302.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,88,91293820,三好　幸雄,広島東洋カープ,ERA,25.0,ER,0,R,1,IP,50.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_CL_from_master.csv,1968,CL,91,31433821,竜　憲一,広島東洋カープ,ERA,22.0,ER,1,R,1,IP,57.2,0.16,calc_mismatch:0.16|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,4,41143806,石井　茂雄,阪急ブレーブス,ERA,72.0,ER,0,R,1,IP,180.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,5,41343808,大石　清,阪急ブレーブス,ERA,33.0,ER,0,R,0,IP,100.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,6,91793809,梶本　隆夫,阪急ブレーブス,ERA,82.0,ER,0,R,1,IP,221.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,12,71273824,水谷　孝,阪急ブレーブス,ERA,63.0,ER,0,R,2,IP,194.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,13,21023826,宮本　幸信,阪急ブレーブス,ERA,32.0,ER,0,R,1,IP,80.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,14,83183802,米田　哲也,阪急ブレーブス,ERA,116.0,ER,1,R,0,IP,348.2,0.03,calc_mismatch:0.03|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,17,11713829,合田　栄蔵,南海ホークス,ERA,62.0,ER,1,R,0,IP,125.0,0.07,calc_mismatch:0.07|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,19,01703806,杉浦　忠,南海ホークス,ERA,39.0,ER,0,R,1,IP,111.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,23,61463825,新山　彰忠,南海ホークス,ERA,20.0,ER,0,R,0,IP,44.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,25,31033827,林　俊彦,南海ホークス,ERA,45.0,ER,2,R,0,IP,98.2,0.18,calc_mismatch:0.18|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,26,63163809,皆川　睦男,南海ホークス,ERA,75.0,ER,0,R,2,IP,352.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,27,71473804,三浦　清弘,南海ホークス,ERA,42.0,ER,0,R,2,IP,126.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,28,41043827,村上　雅則,南海ホークス,ERA,54.0,ER,0,R,1,IP,177.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,29,41443820,渡辺　泰輔,南海ホークス,ERA,24.0,ER,0,R,0,IP,39.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,30,71373802,稲尾　和久,西鉄ライオンズ,ERA,68.0,ER,0,R,0,IP,195.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,31,61163820,池永　正明,西鉄ライオンズ,ERA,95.0,ER,0,R,4,IP,305.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,33,31533826,河原　明,西鉄ライオンズ,ERA,31.0,ER,0,R,1,IP,46.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,36,01003829,永易　将之,西鉄ライオンズ,ERA,43.0,ER,0,R,0,IP,108.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,39,91893825,益田　昭雄,西鉄ライオンズ,ERA,65.0,ER,0,R,3,IP,168.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,40,83183825,与田　順欣,西鉄ライオンズ,ERA,71.0,ER,1,R,1,IP,148.1,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,41,43743800,若生　忠男,西鉄ライオンズ,ERA,54.0,ER,0,R,1,IP,132.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,42,61163800,石川　緑,東映フライヤーズ,ERA,40.0,ER,1,R,0,IP,57.2,0.16,calc_mismatch:0.16|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,43,61163808,伊藤　芳明,東映フライヤーズ,ERA,49.0,ER,0,R,1,IP,90.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,46,01303826,落合　勤一,東映フライヤーズ,ERA,23.0,ER,0,R,1,IP,40.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,48,91793824,桜井　憲,東映フライヤーズ,ERA,56.0,ER,1,R,1,IP,86.1,0.1,calc_mismatch:0.1|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,49,11713827,田中　調,東映フライヤーズ,ERA,56.0,ER,0,R,1,IP,138.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,50,11913824,高橋　善正,東映フライヤーズ,ERA,87.0,ER,0,R,1,IP,198.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,51,61263808,松本　俊一,東映フライヤーズ,ERA,35.0,ER,0,R,1,IP,68.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,52,13113825,宮崎　昭二,東映フライヤーズ,ERA,57.0,ER,0,R,0,IP,95.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,53,81083822,森安　敏明,東映フライヤーズ,ERA,149.0,ER,0,R,0,IP,341.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,54,11413820,山崎　武昭,東映フライヤーズ,ERA,30.0,ER,0,R,0,IP,51.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,58,21323829,小野坂　清,大阪近鉄バファローズ,ERA,25.0,ER,0,R,2,IP,59.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,59,31533820,川内　八州男,大阪近鉄バファローズ,ERA,28.0,ER,0,R,1,IP,91.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,61,31933825,佐々木　宏一郎,大阪近鉄バファローズ,ERA,89.0,ER,1,R,1,IP,191.2,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,62,31733822,鈴木　啓示,大阪近鉄バファローズ,ERA,107.0,ER,0,R,4,IP,359.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,63,51953829,清　俊彦,大阪近鉄バファローズ,ERA,65.0,ER,0,R,1,IP,141.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,64,31733827,田辺　修,大阪近鉄バファローズ,ERA,24.0,ER,0,R,0,IP,38.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,67,01003821,板東　里視,大阪近鉄バファローズ,ERA,104.0,ER,0,R,3,IP,213.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,70,41543824,川藤　竜之輔,東京オリオンズ,ERA,34.0,ER,0,R,4,IP,86.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,73,31933807,小山　正明,東京オリオンズ,ERA,38.0,ER,0,R,0,IP,87.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,74,31933808,坂井　勝二,東京オリオンズ,ERA,112.0,ER,0,R,0,IP,276.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,75,41743829,迫田　七郎,東京オリオンズ,ERA,38.0,ER,0,R,0,IP,67.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,76,91393822,佐藤　元彦,東京オリオンズ,ERA,95.0,ER,0,R,0,IP,207.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,77,61263825,妻島　芳郎,東京オリオンズ,ERA,36.0,ER,0,R,0,IP,66.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,78,41943820,成田　文男,東京オリオンズ,ERA,112.0,ER,0,R,0,IP,306.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1968_PL_from_master.csv,1968,PL,83,91293822,横山　小次郎,東京オリオンズ,ERA,39.0,ER,1,R,1,IP,89.2,0.1,calc_mismatch:0.1|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,2,71073801,金田　正一,読売ジャイアンツ,ERA,39.0,ER,0,R,3,IP,72.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,4,51053825,城之内　邦雄,読売ジャイアンツ,ERA,56.0,ER,0,R,2,IP,120.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,6,41943823,高橋　明,読売ジャイアンツ,ERA,46.0,ER,1,R,1,IP,111.2,0.08,calc_mismatch:0.08|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,7,01703820,高橋　一三,読売ジャイアンツ,ERA,67.0,ER,0,R,3,IP,256.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,8,51753828,田中　章,読売ジャイアンツ,ERA,30.0,ER,0,R,0,IP,73.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,10,91093822,堀内　恒夫,読売ジャイアンツ,ERA,94.0,ER,1,R,6,IP,236.2,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,14,43743800,若生　忠男,読売ジャイアンツ,ERA,29.0,ER,1,R,0,IP,77.2,0.12,calc_mismatch:0.12|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,15,41643829,渡辺　秀武,読売ジャイアンツ,ERA,56.0,ER,1,R,1,IP,134.1,0.07,calc_mismatch:0.07|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,16,11313824,伊藤　久敏,中日ドラゴンズ,ERA,49.0,ER,0,R,2,IP,147.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,17,11513802,小野　正一,中日ドラゴンズ,ERA,75.0,ER,4,R,0,IP,218.0,0.17,calc_mismatch:0.17|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,18,91393829,小川　健太郎,中日ドラゴンズ,ERA,89.0,ER,0,R,0,IP,252.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,20,31733825,門岡　信行,中日ドラゴンズ,ERA,31.0,ER,0,R,1,IP,78.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,21,71973823,田中　勉,中日ドラゴンズ,ERA,46.0,ER,0,R,0,IP,118.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,24,51053828,星野　仙一,中日ドラゴンズ,ERA,72.0,ER,1,R,0,IP,187.2,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,26,11413808,水谷　寿伸,中日ドラゴンズ,ERA,39.0,ER,0,R,0,IP,88.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,28,43143825,山中　巽,中日ドラゴンズ,ERA,27.0,ER,0,R,1,IP,44.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,31,21123826,池田　重喜,大洋ホエールズ,ERA,38.0,ER,0,R,3,IP,109.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,32,01303820,及川　宣士,大洋ホエールズ,ERA,29.0,ER,0,R,3,IP,53.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,38,51753806,島田　源太郎,大洋ホエールズ,ERA,40.0,ER,0,R,2,IP,80.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,39,01903829,高橋　重行,大洋ホエールズ,ERA,62.0,ER,0,R,2,IP,124.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,43,21023820,平岡　一郎,大洋ホエールズ,ERA,41.0,ER,1,R,2,IP,92.1,0.1,calc_mismatch:0.1|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,44,71073824,平松　政次,大洋ホエールズ,ERA,78.0,ER,1,R,3,IP,245.2,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,46,21223821,森中　千香良,大洋ホエールズ,ERA,59.0,ER,0,R,0,IP,145.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,47,31433824,山下　律夫,大洋ホエールズ,ERA,64.0,ER,0,R,0,IP,202.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,49,81183825,伊藤　幸男,阪神タイガース,ERA,31.0,ER,0,R,1,IP,109.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,52,41343824,江夏　豊,阪神タイガース,ERA,56.0,ER,0,R,3,IP,258.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,54,51353821,柿本　実,阪神タイガース,ERA,31.0,ER,0,R,0,IP,77.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,58,51953807,権藤　正利,阪神タイガース,ERA,41.0,ER,0,R,0,IP,123.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,59,91093825,鈴木　皖武,阪神タイガース,ERA,38.0,ER,0,R,2,IP,133.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,61,51453808,村山　実,阪神タイガース,ERA,58.0,ER,0,R,0,IP,214.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,62,33333802,若生　智男,阪神タイガース,ERA,59.0,ER,0,R,3,IP,177.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,64,51153829,安仁屋　宗八,広島東洋カープ,ERA,59.0,ER,0,R,1,IP,135.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1969_CL_from_master.csv,1969,CL,67,61363808,大羽　進,広島東洋カープ,ERA,52.0,ER,0,R,4,IP,117.1,0.0,calc_mismatch:0.0|era_too_high
