target,csv_col,csv_raw,csv_norm,matched_html_header,matched_html_index,matched_html_value,year,player_id,player_name,html_header,html_row,csv_file,line
CSV_ER,ER,0,0,index_13,13,0,1970,41143806,石井　茂雄,,1970|阪　急|40|79|74|8|14|5|0|1|22|7|0|0|4|0|1|0|23|1|.189|.297|.200,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,4
CSV_ER,ER,0,0,index_15,15,0,1970,41143806,石井　茂雄,,1970|阪　急|40|79|74|8|14|5|0|1|22|7|0|0|4|0|1|0|23|1|.189|.297|.200,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,4
CSV_ER,ER,0,0,index_17,17,0,1970,41143806,石井　茂雄,,1970|阪　急|40|79|74|8|14|5|0|1|22|7|0|0|4|0|1|0|23|1|.189|.297|.200,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,4
CSV_ERA,ERA,90.0,90,防御率,23,90,1970,41143806,石井　茂雄,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|40|16|12||||13|2|3|.571|927|229 .1|229|.1|202|26|54|4|109|2|0|90|82|3.22,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,4
CSV_ER,ER,0,0,完封勝,9,0,1970,91793809,梶本　隆夫,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|29|4|9||||4|0|1|.308|452|103 .1|103|.1|116|17|35|2|56|1|0|62|55|4.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,自責点,22,0,1970,91793809,梶本　隆夫,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|29|4|9||||4|0|1|.308|452|103 .1|103|.1|116|17|35|2|56|1|0|62|55|4.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_8,8,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_9,9,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_11,11,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_12,12,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_13,13,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_15,15,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,index_17,17,0,1970,91793809,梶本　隆夫,,1970|阪　急|29|34|31|3|2|1|0|0|3|0|0|0|1|0|2|0|12|1|.065|.097|.121,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ERA,ERA,62.0,62,防御率,23,62,1970,91793809,梶本　隆夫,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|29|4|9||||4|0|1|.308|452|103 .1|103|.1|116|17|35|2|56|1|0|62|55|4.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,6
CSV_ER,ER,0,0,勝利,3,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,敗北,4,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,完投,8,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,完封勝,9,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,無四球,10,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,勝率,11,.000,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,失点,21,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,自責点,22,0,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_5,5,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_6,6,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_7,7,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_8,8,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_9,9,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_10,10,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_11,11,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_12,12,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_13,13,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_14,14,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_15,15,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_16,16,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_17,17,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_19,19,0,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_20,20,.000,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_21,21,.000,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,index_22,22,.000,1970,51053829,戸田　善紀,,1970|阪　急|17|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|.000|.000|.000,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ERA,ERA,20.0,20,防御率,23,20,1970,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|17|0|0||||0|0|0|.000|140|33 .2|33|.2|33|6|8|1|32|0|0|20|19|5.03,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,9
CSV_ER,ER,0,0,完封勝,9,0,1970,21023826,宮本　幸信,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|45|8|9||||4|0|0|.471|669|155 .2|155|.2|153|13|76|6|74|5|0|72|66|3.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,無四球,10,0,1970,21023826,宮本　幸信,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|45|8|9||||4|0|0|.471|669|155 .2|155|.2|153|13|76|6|74|5|0|72|66|3.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,自責点,22,0,1970,21023826,宮本　幸信,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|45|8|9||||4|0|0|.471|669|155 .2|155|.2|153|13|76|6|74|5|0|72|66|3.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_8,8,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_9,9,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_11,11,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_12,12,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_13,13,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_15,15,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,index_17,17,0,1970,21023826,宮本　幸信,,1970|阪　急|45|46|41|2|7|1|0|0|8|0|0|0|2|0|3|0|17|2|.171|.195|.227,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ERA,ERA,72.0,72,防御率,23,72,1970,21023826,宮本　幸信,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1970|阪　急|45|8|9||||4|0|0|.471|669|155 .2|155|.2|153|13|76|6|74|5|0|72|66|3.81,_data\master_csv__rescrape_staging\pitching_1970_PL_from_master.csv,13
CSV_ER,ER,0,0,完投,8,0,1971,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|44|5|4||||0|0|0|.556|368|89 .2|89|.2|75|7|36|1|77|1|0|27|25|2.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,完封勝,9,0,1971,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|44|5|4||||0|0|0|.556|368|89 .2|89|.2|75|7|36|1|77|1|0|27|25|2.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,無四球,10,0,1971,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|44|5|4||||0|0|0|.556|368|89 .2|89|.2|75|7|36|1|77|1|0|27|25|2.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,自責点,22,0,1971,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|44|5|4||||0|0|0|.556|368|89 .2|89|.2|75|7|36|1|77|1|0|27|25|2.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_7,7,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_8,8,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_9,9,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_12,12,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_13,13,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_15,15,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_17,17,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ER,ER,0,0,index_19,19,0,1971,91593820,倉田　誠,,1971|読　売|44|18|16|1|1|0|0|0|1|1|0|0|1|0|1|0|9|0|.063|.063|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_ERA,ERA,27.0,27,防御率,23,27,1971,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|44|5|4||||0|0|0|.556|368|89 .2|89|.2|75|7|36|1|77|1|0|27|25|2.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,2
CSV_IP,IP,36.0,36,投球回,13,36,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_IP,IP,36.0,36,安打,14,36,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,完投,8,0,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,完封勝,9,0,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,無四球,10,0,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,自責点,22,0,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_6,6,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_7,7,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_8,8,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_9,9,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_10,10,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_11,11,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_12,12,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_13,13,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_14,14,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_15,15,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_17,17,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_19,19,0,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_20,20,.000,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,0,0,index_21,21,.000,1971,51753841,小坂　敏彦,,1971|読　売|17|9|8|1|0|0|0|0|0|0|0|0|0|0|1|0|3|0|.000|.000|,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ERA,ERA,22.0,22,防御率,23,22,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ERA,ERA,22.0,22,index_24,24,22,1971,51753841,小坂　敏彦,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|17|2|2||||0|0|0|.500|154|36|36||26|6|19|1|34|1|0|22|22|5.50,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,3
CSV_ER,ER,1,1,完封勝,9,1,1971,81583822,菅原　勝矢,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1971|読　売|25|4|0||||2|1|0|1.000|334|78 .2|78|.2|66|4|35|6|57|4|1|30|22|2.51,_data\master_csv__rescrape_staging\pitching_1971_CL_from_master.csv,6
