year,player_id,player_name,csv_IP,html_投球回,ip_match,csv_ER,html_自責点,er_match,csv_ERA,html_防御率,era_match,table_idx,html_headers,html_row,csv_file,line
1956,01703878,中尾　碩志,93.2,93 .2,False,0,0,True,29.0,29,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|読　売|29|5|7||||3|2|0|.417|400|93 .2|93|.2|92|4|28|3|41|1|0|29|21|2.01,_data\master_csv__rescrape_staging\pitching_1956_CL_from_master.csv,8
1956,31933895,別所　毅彦,340.1,340 .1,False,0,0,True,90.0,90,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|読　売|54|27|15||||26|5|9|.643|1327|340 .1|340|.1|282|11|60|5|185|0|0|90|73|1.93,_data\master_csv__rescrape_staging\pitching_1956_CL_from_master.csv,9
1956,23323800,堀内　庄,190.2,190 .2,False,0,0,True,34.0,34,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|読　売|37|14|4||||7|4|2|.778|742|190 .2|190|.2|125|7|63|2|143|1|0|34|31|1.46,_data\master_csv__rescrape_staging\pitching_1956_CL_from_master.csv,10
1956,31133898,阿部　八郎,191.2,191 .2,False,0,0,True,60.0,60,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|阪　急|44|14|12||||6|2|2|.538|775|191 .2|191|.2|172|8|51|0|108|2|0|60|53|2.48,_data\master_csv__rescrape_staging\pitching_1956_PL_from_master.csv,2
1956,91793809,梶本　隆夫,364.1,364 .1,False,0,0,True,110.0,110,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|阪　急|68|28|17||||20|5|2|.622|1478|364 .1|364|.1|284|13|118|12|327|5|0|110|91|2.24,_data\master_csv__rescrape_staging\pitching_1956_PL_from_master.csv,5
1956,01603801,柴田　英治,192.2,192 .2,False,0,0,True,67.0,67,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|阪　急|44|12|8||||2|2|0|.600|768|192 .2|192|.2|177|8|31|4|77|0|0|67|54|2.52,_data\master_csv__rescrape_staging\pitching_1956_PL_from_master.csv,8
1956,61563803,種田　弘,242.2,242 .2,False,1,1,True,60.0,60,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|阪　急|41|17|8||||10|4|5|.680|941|242 .2|242|.2|178|7|35|4|95|0|1|60|42|1.56,_data\master_csv__rescrape_staging\pitching_1956_PL_from_master.csv,10
1956,63963801,原田　孝一,86.2,86 .2,False,0,0,True,41.0,41,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1956|阪　急|27|5|3||||2|0|0|.625|375|86 .2|86|.2|88|3|27|1|35|1|0|41|32|3.31,_data\master_csv__rescrape_staging\pitching_1956_PL_from_master.csv,11
1957,41743801,大友　工,81.0,81,True,0,0,True,39.0,39,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|読　売|21|5|4||||3|2|2|.556|327|81|81||78|10|13|3|46|0|0|39|35|3.89,_data\master_csv__rescrape_staging\pitching_1957_CL_from_master.csv,2
1957,51753802,木戸　美摸,202.0,202,True,0,0,True,71.0,71,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|読　売|44|17|7||||5|0|0|.708|808|202|202||155|16|50|6|134|3|0|71|53|2.36,_data\master_csv__rescrape_staging\pitching_1957_CL_from_master.csv,3
1957,51053800,後藤　修,80.1,80 .1,False,1,1,True,29.0,29,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|読　売|26|2|3||||1|0|0|.400|329|80 .1|80|.1|67|12|27|2|61|0|1|29|27|3.00,_data\master_csv__rescrape_staging\pitching_1957_CL_from_master.csv,4
1957,41243804,藤田　元司,235.2,235 .2,False,0,0,True,86.0,86,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|読　売|60|17|13||||4|0|0|.567|964|235 .2|235|.2|190|10|80|5|156|7|0|86|65|2.48,_data\master_csv__rescrape_staging\pitching_1957_CL_from_master.csv,10
1957,31933895,別所　毅彦,219.2,219 .2,False,0,0,True,81.0,81,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|読　売|40|14|11||||13|4|3|.560|885|219 .2|219|.2|205|9|45|8|100|5|0|81|61|2.50,_data\master_csv__rescrape_staging\pitching_1957_CL_from_master.csv,11
1957,31133898,阿部　八郎,122.2,122 .2,False,0,0,True,46.0,46,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|阪　急|28|6|8||||7|4|2|.429|508|122 .2|122|.2|121|4|30|0|61|1|0|46|42|3.07,_data\master_csv__rescrape_staging\pitching_1957_PL_from_master.csv,2
1957,91193802,秋本　祐作,57.0,57,True,0,0,True,30.0,30,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|阪　急|22|2|2||||0|0|0|.500|234|57|57||49|3|20|3|39|0|0|30|25|3.95,_data\master_csv__rescrape_staging\pitching_1957_PL_from_master.csv,3
1957,91793809,梶本　隆夫,337.1,337 .1,False,0,0,True,95.0,95,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|阪　急|53|24|16||||26|7|4|.600|1328|337 .1|337|.1|259|13|92|4|301|5|0|95|72|1.92,_data\master_csv__rescrape_staging\pitching_1957_PL_from_master.csv,4
1957,01603801,柴田　英治,112.2,112 .2,False,0,0,True,47.0,47,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|阪　急|37|4|4||||2|0|0|.500|465|112 .2|112|.2|108|5|25|1|47|2|0|47|41|3.27,_data\master_csv__rescrape_staging\pitching_1957_PL_from_master.csv,7
1957,61563803,種田　弘,149.1,149 .1,False,0,0,True,45.0,45,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1957|阪　急|36|8|7||||6|2|1|.533|592|149 .1|149|.1|139|4|21|2|66|0|0|45|33|1.98,_data\master_csv__rescrape_staging\pitching_1957_PL_from_master.csv,9
1958,51753802,木戸　美摸,32.2,32 .2,False,1,1,True,24.0,24,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|読　売|13|1|3||||0|0|0|.250|140|32 .2|32|.2|37|3|8|1|14|0|1|24|20|5.45,_data\master_csv__rescrape_staging\pitching_1958_CL_from_master.csv,3
1958,41243804,藤田　元司,359.0,359,True,0,0,True,75.0,75,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|読　売|58|29|13||||24|7|1|.690|1380|359|359||251|11|114|5|199|11|0|75|61|1.53,_data\master_csv__rescrape_staging\pitching_1958_CL_from_master.csv,8
1958,31933895,別所　毅彦,126.1,126 .1,False,0,0,True,47.0,47,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|読　売|26|9|5||||5|1|1|.643|508|126 .1|126|.1|111|8|33|1|42|0|0|47|36|2.55,_data\master_csv__rescrape_staging\pitching_1958_CL_from_master.csv,9
1958,23323800,堀内　庄,223.2,223 .2,False,0,0,True,78.0,78,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|読　売|43|14|13||||8|2|1|.519|903|223 .2|223|.2|173|12|73|1|218|7|0|78|69|2.77,_data\master_csv__rescrape_staging\pitching_1958_CL_from_master.csv,10
1958,53353809,安原　達佳,189.2,189 .2,False,0,0,True,65.0,65,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|読　売|39|14|10||||7|3|3|.583|743|189 .2|189|.2|151|17|30|3|97|5|0|65|57|2.70,_data\master_csv__rescrape_staging\pitching_1958_CL_from_master.csv,11
1958,31133898,阿部　八郎,82.1,82 .1,False,1,1,True,28.0,28,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|阪　急|22|6|8||||2|1|0|.429|334|82 .1|82|.1|82|3|18|0|27|1|1|28|27|2.93,_data\master_csv__rescrape_staging\pitching_1958_PL_from_master.csv,2
1958,91193802,秋本　祐作,205.0,205,True,0,0,True,54.0,54,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|阪　急|48|14|4||||7|2|2|.778|805|205|205||173|3|48|3|109|0|0|54|43|1.89,_data\master_csv__rescrape_staging\pitching_1958_PL_from_master.csv,3
1958,91793809,梶本　隆夫,265.0,265,True,0,0,True,98.0,98,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|阪　急|44|16|18||||15|3|3|.471|1078|265|265||232|18|79|5|186|4|0|98|88|2.99,_data\master_csv__rescrape_staging\pitching_1958_PL_from_master.csv,5
1958,61563803,種田　弘,131.0,131,True,0,0,True,54.0,54,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|阪　急|33|3|5||||3|0|0|.375|540|131|131||137|5|29|2|55|1|0|54|44|3.02,_data\master_csv__rescrape_staging\pitching_1958_PL_from_master.csv,8
1958,71073804,西田　稔,59.1,59 .1,False,0,0,True,24.0,24,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1958|阪　急|26|6|1||||1|0|0|.857|237|59 .1|59|.1|48|2|18|0|30|1|0|24|19|2.85,_data\master_csv__rescrape_staging\pitching_1958_PL_from_master.csv,9
1959,61163808,伊藤　芳明,154.0,154,True,0,0,True,58.0,58,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|読　売|36|7|9||||6|4|1|.438|627|154|154||115|16|64|2|131|1|0|58|51|2.98,_data\master_csv__rescrape_staging\pitching_1959_CL_from_master.csv,2
1959,51753802,木戸　美摸,85.0,85,True,1,1,True,38.0,38,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|読　売|31|5|4||||0|0|0|.556|350|85|85||72|7|27|7|54|2|1|38|37|3.92,_data\master_csv__rescrape_staging\pitching_1959_CL_from_master.csv,3
1959,41243804,藤田　元司,330.0,330,True,0,0,True,76.0,76,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|読　売|55|27|11||||24|3|2|.711|1288|330|330||250|14|93|4|181|6|0|76|67|1.83,_data\master_csv__rescrape_staging\pitching_1959_CL_from_master.csv,8
1959,31933895,別所　毅彦,110.0,110,True,0,0,True,41.0,41,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|読　売|22|7|7||||3|0|0|.500|449|110|110||98|8|23|3|56|1|0|41|35|2.86,_data\master_csv__rescrape_staging\pitching_1959_CL_from_master.csv,9
1959,23323800,堀内　庄,96.2,96 .2,False,0,0,True,30.0,30,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|読　売|16|8|3||||7|3|2|.727|376|96 .2|96|.2|64|3|26|0|56|2|0|30|21|1.95,_data\master_csv__rescrape_staging\pitching_1959_CL_from_master.csv,10
1959,91193802,秋本　祐作,112.0,112,True,0,0,True,58.0,58,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|阪　急|40|3|9||||2|1|0|.250|490|112|112||128|3|37|4|68|0|0|58|51|4.10,_data\master_csv__rescrape_staging\pitching_1959_PL_from_master.csv,2
1959,51153808,安藤　治久,169.2,169 .2,False,0,0,True,70.0,70,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|阪　急|44|8|10||||5|0|0|.444|728|169 .2|169|.2|167|13|60|3|125|3|0|70|61|3.23,_data\master_csv__rescrape_staging\pitching_1959_PL_from_master.csv,3
1959,71173808,足立　光宏,111.2,111 .2,False,0,0,True,57.0,57,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|阪　急|36|4|7||||2|0|0|.364|466|111 .2|111|.2|113|4|25|3|63|0|0|57|47|3.78,_data\master_csv__rescrape_staging\pitching_1959_PL_from_master.csv,4
1959,41143806,石井　茂雄,55.2,55 .2,False,0,0,True,33.0,33,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|阪　急|25|0|1||||0|0|0|.000|231|55 .2|55|.2|43|8|25|0|41|0|0|33|28|4.50,_data\master_csv__rescrape_staging\pitching_1959_PL_from_master.csv,5
1959,91793809,梶本　隆夫,199.1,199 .1,False,0,0,True,86.0,86,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1959|阪　急|39|11|17||||5|2|1|.393|847|199 .1|199|.1|198|14|58|5|136|0|0|86|72|3.24,_data\master_csv__rescrape_staging\pitching_1959_PL_from_master.csv,6
1960,51153821,青木　宥明,64.2,64 .2,False,0,0,True,32.0,32,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|読　売|23|6|2||||1|0|0|.750|277|64 .2|64|.2|62|4|19|4|33|0|0|32|27|3.74,_data\master_csv__rescrape_staging\pitching_1960_CL_from_master.csv,2
1960,61163808,伊藤　芳明,187.2,187 .2,False,0,0,True,76.0,76,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|読　売|53|10|9||||5|1|0|.526|747|187 .2|187|.2|150|20|58|1|157|4|0|76|67|3.21,_data\master_csv__rescrape_staging\pitching_1960_CL_from_master.csv,3
1960,81983804,中村　稔,61.0,61,True,0,0,True,36.0,36,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|読　売|35|2|4||||0|0|0|.333|264|61|61||69|5|16|1|38|1|0|36|35|5.16,_data\master_csv__rescrape_staging\pitching_1960_CL_from_master.csv,9
1960,41243804,藤田　元司,141.0,141,True,0,0,True,60.0,60,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|読　売|36|7|12||||4|2|0|.368|592|141|141||128|12|53|1|70|4|0|60|48|3.06,_data\master_csv__rescrape_staging\pitching_1960_CL_from_master.csv,11
1960,31933895,別所　毅彦,129.1,129 .1,False,0,0,True,52.0,52,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|読　売|35|9|4||||3|1|1|.692|536|129 .1|129|.1|117|11|37|7|72|1|0|52|44|3.05,_data\master_csv__rescrape_staging\pitching_1960_CL_from_master.csv,13
1960,91193802,秋本　祐作,143.0,143,True,0,0,True,61.0,61,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|阪　急|36|6|8||||3|2|0|.429|603|143|143||140|7|45|5|100|0|0|61|54|3.40,_data\master_csv__rescrape_staging\pitching_1960_PL_from_master.csv,2
1960,51153808,安藤　治久,166.1,166 .1,False,0,0,True,78.0,78,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|阪　急|42|7|13||||4|2|2|.350|700|166 .1|166|.1|177|13|40|3|103|0|0|78|64|3.45,_data\master_csv__rescrape_staging\pitching_1960_PL_from_master.csv,3
1960,71173808,足立　光宏,112.1,112 .1,False,0,0,True,42.0,42,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|阪　急|41|4|7||||1|1|0|.364|449|112 .1|112|.1|101|6|19|3|52|1|0|42|40|3.19,_data\master_csv__rescrape_staging\pitching_1960_PL_from_master.csv,4
1960,41143806,石井　茂雄,67.1,67 .1,False,0,0,True,30.0,30,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|阪　急|27|2|2||||1|1|1|.500|282|67 .1|67|.1|54|3|27|0|55|1|0|30|23|3.04,_data\master_csv__rescrape_staging\pitching_1960_PL_from_master.csv,5
1960,91793809,梶本　隆夫,297.2,297 .2,False,0,0,True,97.0,97,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1960|阪　急|48|21|18||||18|4|4|.538|1228|297 .2|297|.2|266|31|82|4|171|1|0|97|84|2.54,_data\master_csv__rescrape_staging\pitching_1960_PL_from_master.csv,6
1961,61163808,伊藤　芳明,187.2,187 .2,False,1,1,True,49.0,49,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|読　売|51|13|6||||1|1|0|.684|778|187 .2|187|.2|146|9|83|3|166|2|1|49|44|2.11,_data\master_csv__rescrape_staging\pitching_1961_CL_from_master.csv,3
1961,81983804,中村　稔,241.0,241,True,1,1,True,69.0,69,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|読　売|63|17|10||||5|3|0|.630|975|241|241||202|13|63|9|142|5|1|69|57|2.13,_data\master_csv__rescrape_staging\pitching_1961_CL_from_master.csv,10
1961,41243804,藤田　元司,141.0,141,True,0,0,True,54.0,54,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|読　売|42|8|13||||3|1|0|.381|589|141|141||130|4|61|3|64|4|0|54|43|2.74,_data\master_csv__rescrape_staging\pitching_1961_CL_from_master.csv,12
1961,23323800,堀内　庄,76.1,76 .1,False,1,1,True,27.0,27,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|読　売|29|5|2||||0|0|0|.714|303|76 .1|76|.1|64|5|19|1|34|1|1|27|26|3.04,_data\master_csv__rescrape_staging\pitching_1961_CL_from_master.csv,13
1961,11213821,堀本　律雄,179.1,179 .1,False,0,0,True,68.0,68,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|読　売|40|11|12||||7|2|0|.478|751|179 .1|179|.1|156|15|73|5|93|1|0|68|62|3.10,_data\master_csv__rescrape_staging\pitching_1961_CL_from_master.csv,14
1961,91193802,秋本　祐作,161.0,161,True,0,0,True,75.0,75,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|阪　急|44|6|10||||3|0|0|.375|669|161|161||163|9|37|2|81|0|0|75|68|3.80,_data\master_csv__rescrape_staging\pitching_1961_PL_from_master.csv,2
1961,51153808,安藤　治久,153.1,153 .1,False,0,0,True,60.0,60,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|阪　急|47|6|7||||2|1|0|.462|639|153 .1|153|.1|154|7|41|3|97|1|0|60|48|2.81,_data\master_csv__rescrape_staging\pitching_1961_PL_from_master.csv,3
1961,71173808,足立　光宏,62.0,62,True,0,0,True,33.0,33,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|阪　急|27|1|4||||0|0|0|.200|267|62|62||71|7|11|2|37|0|0|33|28|4.06,_data\master_csv__rescrape_staging\pitching_1961_PL_from_master.csv,4
1961,41143806,石井　茂雄,26.2,26 .2,False,0,0,True,20.0,20,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|阪　急|11|1|1||||0|0|0|.500|119|26 .2|26|.2|31|5|7|0|9|1|0|20|16|5.33,_data\master_csv__rescrape_staging\pitching_1961_PL_from_master.csv,6
1961,91793809,梶本　隆夫,269.2,269 .2,False,0,0,True,108.0,108,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1961|阪　急|54|17|23||||17|3|4|.425|1105|269 .2|269|.2|261|25|56|2|141|1|0|108|84|2.80,_data\master_csv__rescrape_staging\pitching_1961_PL_from_master.csv,7
1962,61163808,伊藤　芳明,123.0,123,True,1,1,True,44.0,44,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1962|読　売|39|4|5||||3|1|0|.444|520|123|123||108|9|55|2|96|5|1|44|37|2.71,_data\master_csv__rescrape_staging\pitching_1962_CL_from_master.csv,2
1962,51053825,城之内　邦雄,280.2,280 .2,False,0,0,True,78.0,78,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1962|読　売|56|24|12||||14|5|2|.667|1091|280 .2|280|.2|207|11|62|8|173|3|0|78|69|2.21,_data\master_csv__rescrape_staging\pitching_1962_CL_from_master.csv,4
1962,81983804,中村　稔,212.1,212 .1,False,0,0,True,59.0,59,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1962|読　売|52|9|12||||6|2|1|.429|819|212 .1|212|.1|150|14|54|7|133|0|0|59|54|2.28,_data\master_csv__rescrape_staging\pitching_1962_CL_from_master.csv,7
1962,41243804,藤田　元司,199.2,199 .2,False,0,0,True,55.0,55,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1962|読　売|42|13|11||||6|2|1|.542|805|199 .2|199|.2|165|9|58|4|103|5|0|55|45|2.03,_data\master_csv__rescrape_staging\pitching_1962_CL_from_master.csv,8
1962,23323800,堀内　庄,112.2,112 .2,False,0,0,True,29.0,29,True,1,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1962|読　売|35|6|8||||1|0|1|.429|430|112 .2|112|.2|74|5|27|1|83|2|0|29|21|1.67,_data\master_csv__rescrape_staging\pitching_1962_CL_from_master.csv,9
