layer,file,year,league,era_col,total_rows,missing_era,invalid_era,zero_era,headers
master,_data\master_csv\pitching_2007_CL_from_master.csv,2007,CL,ERA,124,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2007_PL_from_master.csv,2007,PL,ERA,117,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2008_CL_from_master.csv,2008,CL,ERA,124,2,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2008_PL_from_master.csv,2008,PL,ERA,115,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2009_CL_from_master.csv,2009,CL,ERA,123,2,0,7,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2009_PL_from_master.csv,2009,PL,ERA,120,1,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2010_CL_from_master.csv,2010,CL,ERA,136,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2010_PL_from_master.csv,2010,PL,ERA,135,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2011_CL_from_master.csv,2011,CL,ERA,129,0,0,9,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2011_PL_from_master.csv,2011,PL,ERA,117,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2012_CL_from_master.csv,2012,CL,ERA,153,1,0,8,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2012_PL_from_master.csv,2012,PL,ERA,132,1,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2013_CL_from_master.csv,2013,CL,ERA,166,0,0,3,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2013_PL_from_master.csv,2013,PL,ERA,135,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2014_CL_from_master.csv,2014,CL,ERA,161,1,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2014_PL_from_master.csv,2014,PL,ERA,135,0,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2015_CL_from_master.csv,2015,CL,ERA,156,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2015_PL_from_master.csv,2015,PL,ERA,136,0,0,10,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2016_CL_from_master.csv,2016,CL,ERA,169,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2016_PL_from_master.csv,2016,PL,ERA,141,0,0,10,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2017_CL_from_master.csv,2017,CL,ERA,165,1,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2017_PL_from_master.csv,2017,PL,ERA,136,0,0,2,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2018_CL_from_master.csv,2018,CL,ERA,167,0,0,6,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2018_PL_from_master.csv,2018,PL,ERA,173,1,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2019_CL_from_master.csv,2019,CL,ERA,182,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2019_PL_from_master.csv,2019,PL,ERA,181,1,0,9,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2020_CL_from_master.csv,2020,CL,ERA,169,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2020_PL_from_master.csv,2020,PL,ERA,170,1,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2021_CL_from_master.csv,2021,CL,ERA,169,0,0,7,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2021_PL_from_master.csv,2021,PL,ERA,174,0,0,8,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2022_CL_from_master.csv,2022,CL,ERA,174,1,0,4,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2022_PL_from_master.csv,2022,PL,ERA,180,0,0,10,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2023_CL_from_master.csv,2023,CL,ERA,168,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2023_PL_from_master.csv,2023,PL,ERA,173,0,0,5,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2024_CL_from_master.csv,2024,CL,ERA,169,0,0,11,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2024_PL_from_master.csv,2024,PL,ERA,181,0,0,11,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2025_CL_from_master.csv,2025,CL,ERA,156,0,0,9,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
master,_data\master_csv\pitching_2025_PL_from_master.csv,2025,PL,ERA,163,0,0,11,year|league|team|player_id|player_name_ja|player_name_en|G|IP|W|L|SV|ERA|BF|H|HR|BB|IBB|HBP|SO|ER|R|HOLD|HP|CG|SHO|WPCT|WP|BK
