npb_player_id,name_ja,team,position
51953842,町田　公雄,阪神タイガース,外野手
51953843,杉山　茂,読売ジャイアンツ,外野手
51953844,ブレット,大洋ホエールズ,
51953845,橘　健治,大阪近鉄バファローズ,
51953846,松本　正志,阪急ブレーブス,
51953847,原田　治明,読売ジャイアンツ,外野手
51953848,松沼　博久,埼玉西武ライオンズ,
51953849,鶴崎　茂樹,福岡ソフトバンクホークス,外野手
51953860,高橋　功一,北海道日本ハムファイターズ,
51953861,竹之内　徹,千葉ロッテマリーンズ,外野手
51953862,遠山　奬志,阪神タイガース,
51953863,テリー,埼玉西武ライオンズ,外野手
51953864,西村　英嗣,福岡ソフトバンクホークス,
51953865,L.ハーロー,東京ヤクルトスワローズ,外野手
51953866,亀井　猛斗,埼玉西武ライオンズ,
51953867,田中　富生,中日ドラゴンズ,
51953869,R.デュラン,近鉄バファローズ,外野手
51953880,西口　文也,埼玉西武ライオンズ,
51953881,椎木　匠,埼玉西武ライオンズ,外野手
51953882,沼田　浩,北海道日本ハムファイターズ,
51953883,山本　栄二,オリックス・バファローズ,外野手
51953884,高橋　憲幸,北海道日本ハムファイターズ,
51953885,高梨　利洋,東京ヤクルトスワローズ,外野手
51953886,高橋　由伸,読売ジャイアンツ,外野手
51953887,竹内　昌也,北海道日本ハムファイターズ,
51953889,波留　敏夫,千葉ロッテマリーンズ,外野手
51953892,中村　徳次郎,千葉ロッテマリーンズ,外野手
51955111,瑞季,福岡ダイエーホークス,外野手
51955113,高見澤　考史,オリックス・バファローズ,外野手
51955115,十川　雄二,読売ジャイアンツ,
51955119,竹岡　和宏,福岡ソフトバンクホークス,
51955130,坂寄　晴一,オリックス・バファローズ,外野手
51955131,田上　健一,阪神タイガース,外野手
51955133,小山　雄輝,東北楽天ゴールデンイーグルス,外野手
51955134,坂本　工宜,読売ジャイアンツ,外野手
51955136,椎野　新,福岡ソフトバンクホークス,外野手
51955137,髙橋　大樹,広島東洋カープ,外野手
51955139,曽根　海成,広島東洋カープ,外野手
5303868,上田　浩明,埼玉西武ライオンズ,外野手
53053801,深沢　督,東京ヤクルトスワローズ,外野手
53055132,ジェフン,東京ヤクルトスワローズ,外野手
53055134,J.コラレス,東北楽天ゴールデンイーグルス,外野手
53055153,G.スパークマン,オリックス・バファローズ,外野手
53055155,R.ヌニエス,北海道日本ハムファイターズ,外野手
53055157,D.マキノン,埼玉西武ライオンズ,外野手
53055159,J.ヤン,埼玉西武ライオンズ,外野手
53153800,林　秀樹,大映スターズ,
53153801,田原　基稔,中日ドラゴンズ,
53153802,見乗　敏茂,千葉ロッテマリーンズ,外野手
53153809,松田　勇吉,千葉ロッテマリーンズ,外野手
53153825,村上　俊義,阪神タイガース,
53153868,渡辺　伸彦,横浜DeNAベイスターズ,
53153881,B.ディステファーノ,中日ドラゴンズ,外野手
53153884,デビット,読売ジャイアンツ,
53153885,L.モスビー,読売ジャイアンツ,外野手
53153886,Ｐ．レフトウィッチ,大阪近鉄バファローズ,
53153888,Ｒ．ペドラザ,読売ジャイアンツ,
53155110,デイモン,東北楽天ゴールデンイーグルス,外野手
53155111,Ｒ．ラミレズ,阪神タイガース,
53155112,C.オクスプリング,阪神タイガース,外野手
53155113,E.ペレス,阪神タイガース,外野手
53155114,李　炳圭,中日ドラゴンズ,外野手
53155115,Ｔ．ムーア,オリックス・バファローズ,
53155116,C.ブラゼル,千葉ロッテマリーンズ,外野手
53155117,J.ハースト,広島東洋カープ,外野手
53155118,G.バーナムJr.,千葉ロッテマリーンズ,外野手
53155130,横山　雄哉,阪神タイガース,外野手
53155131,M.マートン,阪神タイガース,外野手
53155133,R.ザラテ,阪神タイガース,外野手
53155135,L.テレーロ,東北楽天ゴールデンイーグルス,外野手
53155136,山口　翔,広島東洋カープ,外野手
53155137,H.ルナ,広島東洋カープ,外野手
53155139,Z.フィリップス,広島東洋カープ,外野手
53155157,宮内　春輝,北海道日本ハムファイターズ,外野手
53253801,本間　鉄和,大洋ホエールズ,
53253868,江藤　智,埼玉西武ライオンズ,外野手
53255155,J.マルモレホス,東北楽天ゴールデンイーグルス,外野手
53353800,福岡　常男,北海道日本ハムファイターズ,外野手
53353801,千原　雅生,東京ヤクルトスワローズ,外野手
53353802,渡辺　光明,千葉ロッテマリーンズ,外野手
53353809,安原　達佳,読売ジャイアンツ,
53353825,Ｆ．リック,阪急ブレーブス,
53353881,ウィッグス,阪神タイガース,外野手
53355110,J.B.ミアディッチ,読売ジャイアンツ,外野手
53355111,J.ハートキー,阪神タイガース,外野手
53355112,陽　耀勲,福岡ソフトバンクホークス,外野手
53355113,Ｊ．クベンカ,千葉ロッテマリーンズ,
53355114,B.ブキャナン,福岡ソフトバンクホークス,外野手
53355115,E.ヤング,横浜ベイスターズ,外野手
53355117,アレックス,広島東洋カープ,外野手
53355118,K.ロー,福岡ソフトバンクホークス,外野手
53355130,K.ジョンソン,広島東洋カープ,外野手
53355133,K.ヒメネス,東北楽天ゴールデンイーグルス,外野手
53355134,山本　由伸,オリックス・バファローズ,外野手
53355135,A.カストロ,福岡ソフトバンクホークス,外野手
53355136,渡邉　啓太,千葉ロッテマリーンズ,外野手
53355137,T.コーコラン,横浜DeNAベイスターズ,外野手
53355138,K.バルガス,千葉ロッテマリーンズ,外野手
53355139,R.ロサリオ,広島東洋カープ,外野手
53355151,J.エドワーズ,阪神タイガース,外野手
53355153,森　博人,中日ドラゴンズ,外野手
53453801,室川　光男,近鉄バファローズ,外野手
53455155,I.クロール,読売ジャイアンツ,外野手
53553800,南　輝明,東京ヤクルトスワローズ,外野手
53553801,寺本　哲治,読売ジャイアンツ,外野手
53553809,吉岡　史郎,大映ユニオンズ,
53553868,亀山　努,阪神タイガース,外野手
53553872,御園生　崇男,阪神タイガース,
53555112,R.グリン,横浜DeNAベイスターズ,外野手
53555114,呉　偲佑,千葉ロッテマリーンズ,外野手
53555117,Ｊ．リガン,阪神タイガース,
53555118,A.フィリップス,東北楽天ゴールデンイーグルス,外野手
53555130,M.マイコラス,読売ジャイアンツ,外野手
53555132,R.スアレス,阪神タイガース,外野手
53555133,A.レルー,福岡ソフトバンクホークス,外野手
53555134,A.キャンデラリオ,埼玉西武ライオンズ,外野手
53555135,B.クレイマー,横浜DeNAベイスターズ,外野手
53555136,L.カンポス,広島東洋カープ,外野手
53555138,J.レイビン,千葉ロッテマリーンズ,外野手
53555139,J.バトラー,オリックス・バファローズ,外野手
53555151,J.T.シャギワ,東北楽天ゴールデンイーグルス,外野手
53555159,J.アギラー,埼玉西武ライオンズ,外野手
53653801,山崎　克巳,北海道日本ハムファイターズ,外野手
53753800,山村　幹弘,横浜DeNAベイスターズ,外野手
53753801,新留　国良,オリックス・バファローズ,外野手
53753868,村上　誠一,阪神タイガース,
53753872,山口　政信,広島東洋カープ,外野手
53755114,A.バス,東北楽天ゴールデンイーグルス,外野手
53755130,M.デニング,東京ヤクルトスワローズ,外野手
53755132,J.ブリガム,東北楽天ゴールデンイーグルス,外野手
53755133,L.ゴンザレス,横浜DeNAベイスターズ,外野手
53755134,A.シリアコ,横浜DeNAベイスターズ,外野手
53755136,S.モヤ,オリックス・バファローズ,外野手
53755151,G.パーラ,読売ジャイアンツ,外野手
53755155,D.アンダーソン,広島東洋カープ,外野手
53755159,F.コルデロ,埼玉西武ライオンズ,外野手
53853868,島田　茂,千葉ロッテマリーンズ,外野手
53953801,服部　武夫,広島東洋カープ,
53953868,山之内　健一,福岡ソフトバンクホークス,外野手
53955132,J.ルーキ,東京ヤクルトスワローズ,外野手
53955134,R.メンデス,阪神タイガース,外野手
53955136,G.フランスア,広島東洋カープ,外野手
53955151,R.コルニエル,広島東洋カープ,外野手
53955153,C.レイ,福岡ソフトバンクホークス,外野手
53955155,B.クリスキー,埼玉西武ライオンズ,外野手
53955157,M.デビッドソン,広島東洋カープ,外野手
53955159,C.トーマス,オリックス・バファローズ,外野手
55053868,内山　憲一,東京ヤクルトスワローズ,
55253868,幸田　正広,東京ヤクルトスワローズ,外野手
55453868,太田　暁,近鉄バファローズ,外野手
55553868,石田　文樹,大洋ホエールズ,
55653868,米崎　薫臣,阪神タイガース,外野手
55853868,伊藤　隆偉,オリックス・バファローズ,
55953868,井上　純,千葉ロッテマリーンズ,外野手
5603868,大村　慎次,近鉄バファローズ,外野手
57153868,戸羽　隆,オリックス・バファローズ,外野手
5803868,小浜　裕一,オリックス・バファローズ,
61063800,坂本　登,オリックス・バファローズ,外野手
61063801,川島　典秋,オリックス・バファローズ,外野手
61063802,十時　啓視,近鉄バファローズ,外野手
61063804,畠中　良雄,オリックス・バファローズ,外野手
61063805,東泉　東二,東急フライヤーズ,
61063806,星山　晋徳,東京ヤクルトスワローズ,外野手
61063807,高橋　真輝,横浜DeNAベイスターズ,外野手
61063808,永井　進,オリックス・バファローズ,
61063809,田代　照勝,国鉄スワローズ,
61063820,福富　邦夫,東京ヤクルトスワローズ,外野手
61063821,藤野　隆司,北海道日本ハムファイターズ,
61063822,水谷　実雄,オリックス・バファローズ,外野手
61063823,徳久　利明,西鉄ライオンズ,
61063824,藤本　和宏,広島東洋カープ,
61063825,田中　裕康,中日ドラゴンズ,外野手
61063826,山本　恒敬,横浜DeNAベイスターズ,外野手
61063827,F.ヤシック,阪神タイガース,外野手
61063828,水谷　宏,大阪近鉄バファローズ,
61063829,西脇　興司,埼玉西武ライオンズ,外野手
61063841,橋本　勉,阪急ブレーブス,
61063843,バート,中日ドラゴンズ,外野手
61063844,若林　憲一,横浜ベイスターズ,外野手
61063845,保坂　英二,北海道日本ハムファイターズ,
61063847,山本　和生,読売ジャイアンツ,外野手
61063849,山本　雅夫,近鉄バファローズ,外野手
61063860,J.ヒックス,オリックス・バファローズ,外野手
61063861,八木　茂,阪神タイガース,外野手
61063862,藤枝　慎治,東京ヤクルトスワローズ,外野手
61063863,広橋　公寿,福岡ソフトバンクホークス,外野手
61063864,森　広之,福岡ソフトバンクホークス,外野手
61063865,山沖　之彦,オリックス・バファローズ,
61063866,野村　裕二,北海道日本ハムファイターズ,外野手
61063867,R.バース,阪神タイガース,外野手
61063869,平沼　定晴,埼玉西武ライオンズ,
61063872,重松　通雄,西日本パイレーツ,
61063874,平山　菊二,横浜DeNAベイスターズ,外野手
61063880,山田　博士,横浜DeNAベイスターズ,
61063882,松本　尚樹,千葉ロッテマリーンズ,外野手
61063883,南　竜次,北海道日本ハムファイターズ,
61063884,松中　信彦,福岡ソフトバンクホークス,外野手
61063885,永池　恭男,東北楽天ゴールデンイーグルス,外野手
61063887,古沢　淳,東京ヤクルトスワローズ,外野手
61063888,本郷　宏樹,東京ヤクルトスワローズ,外野手
61063889,山部　太,東京ヤクルトスワローズ,
61065110,能見　篤史,オリックス・バファローズ,外野手
61065111,本間　忠,東京ヤクルトスワローズ,
61065112,栂野　雅史,東北楽天ゴールデンイーグルス,外野手
61065113,西﨑　伸洋,横浜DeNAベイスターズ,外野手
61065114,田中　大二郎,読売ジャイアンツ,外野手
61065116,中田　翔,中日ドラゴンズ,外野手
61065117,武山　真吾,中日ドラゴンズ,外野手
61065118,中﨑　雄太,埼玉西武ライオンズ,外野手
61065119,松坂　健太,埼玉西武ライオンズ,外野手
61065130,立田　将太,北海道日本ハムファイターズ,外野手
61065131,原口　文仁,阪神タイガース,外野手
61065133,塚原　頌平,オリックス・バファローズ,外野手
61065135,田原　誠次,読売ジャイアンツ,外野手
61163800,石川　緑,東映フライヤーズ,
61163801,五十嵐　辰馬,読売ジャイアンツ,外野手
61163802,荒川　宗一,千葉ロッテマリーンズ,外野手
61163803,小川　英雄,オリックス・バファローズ,外野手
61163804,稲垣　正夫,北海道日本ハムファイターズ,外野手
61163805,岩村　吉博,阪神タイガース,
61163806,石井　登,横浜DeNAベイスターズ,外野手
61163807,井上　登,中日ドラゴンズ,外野手
61163808,伊藤　芳明,東映フライヤーズ,
61163809,石黒　和弘,千葉ロッテマリーンズ,外野手
61163820,池永　正明,西鉄ライオンズ,
61163821,小川　敏明,横浜DeNAベイスターズ,外野手
61163822,鎌田　豊,広島東洋カープ,外野手
61163823,岩尾　孝幸,読売ジャイアンツ,外野手
61163824,井上　洋一,千葉ロッテマリーンズ,外野手
61163825,荒川　巌,サンケイスワローズ,
61163826,泉　嘉郎,南海ホークス,
61163827,淡河　博,読売ジャイアンツ,外野手
61163828,飯塚　佳寛,千葉ロッテマリーンズ,外野手
61163829,井上　修,福岡ソフトバンクホークス,外野手
61163840,榊原　良行,北海道日本ハムファイターズ,外野手
61163841,岩崎　清隆,東映フライヤーズ,
61163842,加藤　安雄,オリックス・バファローズ,外野手
61163843,石塚　雅二,千葉ロッテマリーンズ,外野手
61163844,梶間　健一,東京ヤクルトスワローズ,
61163845,小形　利文,北海道日本ハムファイターズ,外野手
61163846,植松　精一,阪神タイガース,外野手
61163847,池田　幸博,千葉ロッテマリーンズ,外野手
61163848,岡本　圭右,読売ジャイアンツ,外野手
61163849,石山　一秀,近鉄バファローズ,外野手
61163860,上田　和明,読売ジャイアンツ,外野手
61163861,大久保　弘司,横浜ベイスターズ,外野手
61163862,植田　幸弘,埼玉西武ライオンズ,外野手
61163863,石橋　貢,東京ヤクルトスワローズ,外野手
61163864,B.オグリビー,近鉄バファローズ,外野手
61163865,小川　淳司,北海道日本ハムファイターズ,外野手
61163866,R.ジョーンズ,阪神タイガース,外野手
61163867,市村　則紀,埼玉西武ライオンズ,
61163868,辻本　弘樹,中日ドラゴンズ,
61163869,池田　親興,東京ヤクルトスワローズ,
61163880,小関　竜也,横浜DeNAベイスターズ,外野手
61163881,井上　一樹,中日ドラゴンズ,
61163882,太田　敦士,オリックス・バファローズ,
61163883,P.ブラッドリー,読売ジャイアンツ,外野手
61163884,今岡　誠,千葉ロッテマリーンズ,外野手
61163885,上田　佳範,中日ドラゴンズ,外野手
61163887,今関　勝一,北海道日本ハムファイターズ,
61163888,伊藤　剛,北海道日本ハムファイターズ,
61163889,大塚　明,千葉ロッテマリーンズ,外野手
61163891,上野　義秋,広島東洋カープ,外野手
61163894,岩本　信一,松竹ロビンス,
61163898,大館　勲夫,千葉ロッテマリーンズ,外野手
61165110,鵜久森　淳志,東京ヤクルトスワローズ,外野手
61165111,遠藤　良平,北海道日本ハムファイターズ,
61165112,飯原　誉士,東京ヤクルトスワローズ,外野手
61165114,今浪　隆博,東京ヤクルトスワローズ,外野手
61165115,飯島　一彦,福岡ソフトバンクホークス,
61165116,伊志嶺　忠,東北楽天ゴールデンイーグルス,外野手
61165118,井上　雄介,東北楽天ゴールデンイーグルス,外野手
61165119,内　竜也,千葉ロッテマリーンズ,
61165130,石川　直也,北海道日本ハムファイターズ,外野手
61165131,石川　貢,埼玉西武ライオンズ,外野手
61165133,伊志嶺　翔大,千葉ロッテマリーンズ,外野手
61165135,伊藤　拓郎,横浜DeNAベイスターズ,外野手
61165137,井納　翔一,読売ジャイアンツ,外野手
61263800,田沢　芳夫,南海ホークス,
61263801,久保寺　昭,東急フライヤーズ,
61263802,西　五十六,阪神タイガース,
61263804,藤本　正一,大映ユニオンズ,
61263805,拝藤　聖雄,近鉄パールス,
61263806,森　徹,千葉ロッテマリーンズ,外野手
61263807,丹羽　一幸,中日ドラゴンズ,外野手
61263808,松本　俊一,東映フライヤーズ,
61263809,滝内　弥瑞生,埼玉西武ライオンズ,外野手
61263820,森本　潔,中日ドラゴンズ,外野手
61263821,矢ノ浦　国満,読売ジャイアンツ,外野手
61263823,東田　巍,近鉄バファローズ,外野手
61263824,矢島　勝彦,近鉄バファローズ,外野手
61263825,妻島　芳郎,千葉ロッテマリーンズ,
61263827,T.ロイ,近鉄バファローズ,外野手
61263829,R.ベルトイア,阪神タイガース,外野手
61263841,真鍋　幹三,近鉄バファローズ,外野手
61263843,守岡　茂樹,広島東洋カープ,外野手
61263845,望月　充,福岡ソフトバンクホークス,外野手
61263860,古溝　克之,北海道日本ハムファイターズ,
61263862,矢野　和哉,東京ヤクルトスワローズ,
61263863,山内　和宏,中日ドラゴンズ,
61263864,渡辺　浩司,北海道日本ハムファイターズ,外野手
61263866,B.マドロック,千葉ロッテマリーンズ,外野手
61263867,二村　忠美,北海道日本ハムファイターズ,外野手
61263868,松谷　竜二郎,大阪近鉄バファローズ,
61263869,村上　嵩幸,埼玉西武ライオンズ,外野手
61263880,T.ニール,オリックス・バファローズ,外野手
61263881,畑山　俊二,阪神タイガース,外野手
61263882,L.ロペス,広島東洋カープ,外野手
61263883,木村　恵二,埼玉西武ライオンズ,
61263884,矢野　諭,北海道日本ハムファイターズ,
61263885,浜名　千広,千葉ロッテマリーンズ,外野手
61263886,前田　和之,埼玉西武ライオンズ,
61263887,門奈　哲寛,読売ジャイアンツ,
61263888,矢口　哲朗,中日ドラゴンズ,
61263889,D.ジェームズ,中日ドラゴンズ,外野手
61265110,星　孝典,埼玉西武ライオンズ,外野手
61265111,迎　祐一郎,広島東洋カープ,外野手
61265112,平田　良介,中日ドラゴンズ,外野手
61265113,牧田　明久,東北楽天ゴールデンイーグルス,外野手
61265114,中東　直己,広島東洋カープ,外野手
61265115,平野　恵一,オリックス・バファローズ,外野手
61265116,聖澤　諒,東北楽天ゴールデンイーグルス,外野手
61265118,二保　旭,千葉ロッテマリーンズ,外野手
61265119,吉川　輝昭,横浜DeNAベイスターズ,
61265130,土肥　寛昌,東京ヤクルトスワローズ,外野手
61265132,オスカル,広島東洋カープ,外野手
61265133,林﨑　遼,埼玉西武ライオンズ,外野手
61265137,水口　大地,埼玉西武ライオンズ,外野手
61265139,又吉　克樹,福岡ソフトバンクホークス,外野手
61363800,小野寺　克男,北海道日本ハムファイターズ,外野手
61363801,稲川　豪一,北海道日本ハムファイターズ,外野手
61363802,鵜狩　道旺,広島東洋カープ,
61363803,日下　章,阪神タイガース,外野手
61363804,上土井　勝利,広島東洋カープ,
61363805,大脇　照夫,国鉄スワローズ,
61363806,岸　輝男,近鉄バファローズ,外野手
61363807,江上　重孝,東映フライヤーズ,
61363808,大羽　進,東映フライヤーズ,
61363809,大塚　安則,大映スターズ,
61363820,大塚　徹,福岡ソフトバンクホークス,外野手
61363821,木次　文夫,東京ヤクルトスワローズ,外野手
61363822,坂口　和司,福岡ソフトバンクホークス,外野手
61363823,太田　勝,横浜DeNAベイスターズ,外野手
61363824,大倉　英貴,阪神タイガース,外野手
61363825,今村　正博,福岡ソフトバンクホークス,外野手
61363826,川崎　義通,東映フライヤーズ,
61363827,久代　義明,東京ヤクルトスワローズ,外野手
61363828,加藤　英司,福岡ソフトバンクホークス,外野手
61363829,大熊　忠義,オリックス・バファローズ,外野手
61363840,中山　俊之,読売ジャイアンツ,
61363841,太田　幸司,大阪近鉄バファローズ,
61363842,佐藤　博正,千葉ロッテマリーンズ,
61363843,大沢　勉,北海道日本ハムファイターズ,外野手
61363844,定岡　正二,読売ジャイアンツ,
61363845,勝亦　治,東京ヤクルトスワローズ,外野手
61363846,黒坂　幸夫,東京ヤクルトスワローズ,
61363847,金山　卓嗣,中日ドラゴンズ,外野手
61363848,工藤　幹夫,北海道日本ハムファイターズ,
61363849,大和田　正海,阪神タイガース,外野手
61363860,金敷　一美,東京ヤクルトスワローズ,外野手
61363861,川島　正幸,千葉ロッテマリーンズ,外野手
61363862,D.グッドウィン,福岡ソフトバンクホークス,外野手
61363863,A.ガードナー,広島東洋カープ,外野手
61363864,佐藤　文彦,北海道日本ハムファイターズ,外野手
61363865,上川　誠二,千葉ロッテマリーンズ,外野手
61363866,T.ハーパー,東京ヤクルトスワローズ,外野手
61363867,加藤　哲郎,広島東洋カープ,
61363868,清水　雅治,埼玉西武ライオンズ,外野手
61363869,川原　新治,阪神タイガース,
61363878,加藤　正二,千葉ロッテマリーンズ,外野手
61363880,北川　哲也,東京ヤクルトスワローズ,
61363881,岡本　圭治,阪神タイガース,外野手
61363883,山本　保司,千葉ロッテマリーンズ,外野手
61363884,小野　公誠,東京ヤクルトスワローズ,外野手
61363886,川口　知哉,オリックス・バファローズ,
61363887,木村　龍治,読売ジャイアンツ,
61363892,清原　初男,埼玉西武ライオンズ,外野手
61363893,長谷川　善三,千葉ロッテマリーンズ,外野手
61363894,中谷　信夫,南海ホークス,
61363895,木暮　力三,埼玉西武ライオンズ,外野手
61363896,小林　経旺,近鉄パールス,
61363898,田宮　謙次郎,千葉ロッテマリーンズ,
61365110,鎌田　圭司,中日ドラゴンズ,外野手
61365111,木塚　敦志,横浜DeNAベイスターズ,
61365112,T-岡田,オリックス・バファローズ,外野手
61365113,大沼　幸二,横浜DeNAベイスターズ,
61365115,大島　崇行,広島東洋カープ,外野手
61365117,大野　隆治,福岡ソフトバンクホークス,外野手
61365118,大野　奨太,中日ドラゴンズ,外野手
61365119,金子　圭輔,福岡ソフトバンクホークス,外野手
61365131,大塚　豊,北海道日本ハムファイターズ,外野手
61365133,江村　直也,千葉ロッテマリーンズ,外野手
61365134,尾仲　祐哉,東京ヤクルトスワローズ,外野手
61365135,海田　智行,オリックス・バファローズ,外野手
61365137,大累　進,北海道日本ハムファイターズ,外野手
61365138,奥村　政稔,福岡ソフトバンクホークス,外野手
61463800,谷本　稔,阪神タイガース,外野手
61463801,佐復　良一,国鉄スワローズ,
61463802,花沢　英雄,大映ユニオンズ,
61463804,村山　泰延,西鉄ライオンズ,
61463805,町田　行彦,読売ジャイアンツ,外野手
61463807,藤江　清志,南海ホークス,
61463808,渡辺　稔,東京ヤクルトスワローズ,外野手
61463809,中島　孝司,南海ホークス,
61463823,村瀬　広基,読売ジャイアンツ,
61463825,新山　彰忠,南海ホークス,
61463829,矢野　晃,大阪近鉄バファローズ,
61463841,八重沢　憲一,北海道日本ハムファイターズ,外野手
61463843,J.リナレス,横浜DeNAベイスターズ,外野手
61463860,山崎　賢一,福岡ソフトバンクホークス,外野手
61463862,D.ローマン,横浜ベイスターズ,外野手
61463863,P.ラコック,横浜ベイスターズ,外野手
61463867,山脇　光治,阪神タイガース,外野手
61463868,原田　明広,読売ジャイアンツ,外野手
61463880,Ｔ．ブロス,埼玉西武ライオンズ,
61463881,舟山　恭史,北海道日本ハムファイターズ,
61463882,S.クーパー,埼玉西武ライオンズ,外野手
61463883,M.ラガ,福岡ソフトバンクホークス,外野手
61463884,P.クラーク,近鉄バファローズ,外野手
61463887,渡辺　正和,福岡ソフトバンクホークス,
61463888,A.シアンフロッコ,埼玉西武ライオンズ,外野手
61463889,Ｍ．ハートリー,千葉ロッテマリーンズ,
61465110,光原　逸裕,千葉ロッテマリーンズ,外野手
61465111,Ｂ．ウォルコット,大阪近鉄バファローズ,
61465112,大和,横浜DeNAベイスターズ,外野手
61465113,山村　路直,福岡ソフトバンクホークス,外野手
61465115,三木　仁,近鉄バファローズ,外野手
61465118,藤江　均,東北楽天ゴールデンイーグルス,外野手
61465119,ベニー,千葉ロッテマリーンズ,外野手
61465135,比屋根　渉,東京ヤクルトスワローズ,外野手
61465137,屋宜　照悟,東京ヤクルトスワローズ,外野手
61465138,左澤　優,オリックス・バファローズ,外野手
61563800,片山　嘉視,オリックス・バファローズ,外野手
61563801,梅田　正巳,広島東洋カープ,
61563802,岡田　豊,オリックス・バファローズ,外野手
61563803,種田　弘,阪急ブレーブス,
61563804,西園寺　昭夫,東京ヤクルトスワローズ,外野手
61563805,木村　博,中日ドラゴンズ,
61563806,斎藤　精宏,埼玉西武ライオンズ,外野手
61563807,釜本　勝義,大洋松竹ロビンス,
61563808,上条　高敬,千葉ロッテマリーンズ,
61563809,岡本　芳信,千葉ロッテマリーンズ,外野手
61563820,佐藤　護,オリックス・バファローズ,外野手
61563821,佐々木　勲,中日ドラゴンズ,外野手
61563822,G.スチブンス,中日ドラゴンズ,外野手
61563823,黒木　幹彦,埼玉西武ライオンズ,外野手
61563824,鬼頭　洋,大洋ホエールズ,
61563825,大石　弥太郎,南海ホークス,
61563826,金　博昭,中日ドラゴンズ,外野手
61563827,須崎　正明,東京ヤクルトスワローズ,外野手
61563828,島谷　金二,オリックス・バファローズ,外野手
61563829,黒江　透修,読売ジャイアンツ,外野手
61563840,松浦　正,南海ホークス,
61563841,神部　年男,東京ヤクルトスワローズ,
61563842,高木　孝治,南海ホークス,
61563843,小松　時男,埼玉西武ライオンズ,外野手
61563844,W.デービス,埼玉西武ライオンズ,外野手
61563845,近藤　重雄,千葉ロッテマリーンズ,
61563846,立石　充男,福岡ソフトバンクホークス,外野手
61563847,田野倉　利行,千葉ロッテマリーンズ,外野手
61563848,高代　延博,広島東洋カープ,外野手
61563849,Ｍ．ケキッチ,北海道日本ハムファイターズ,
61563860,香田　勲男,大阪近鉄バファローズ,
61563861,高　英傑,福岡ソフトバンクホークス,
61563862,白井　正勝,大洋ホエールズ,
61563863,D.ゴンザレス,阪神タイガース,外野手
61563864,田嶋　俊雄,南海ホークス,
61563865,鈴木　孝幸,北海道日本ハムファイターズ,
61563866,石橋　文雄,広島東洋カープ,外野手
61563867,駒田　徳広,横浜ベイスターズ,外野手
61563868,大豊　泰昭,中日ドラゴンズ,外野手
61563869,佐藤　純一,近鉄バファローズ,外野手
61563880,嶋　重宣,埼玉西武ライオンズ,
61563881,北原　泰二,埼玉西武ライオンズ,
61563882,関口　伊織,大阪近鉄バファローズ,
61563883,松元　秀一郎,オリックス・バファローズ,外野手
61563884,小林宏,埼玉西武ライオンズ,
61563885,斎藤　隆,東北楽天ゴールデンイーグルス,
61563886,清水　章夫,オリックス・バファローズ,
61563887,佐藤　真一,東京ヤクルトスワローズ,外野手
61563888,小林　雅英,オリックス・バファローズ,
61563893,渡辺　誠太郎,大洋ホエールズ,
61563895,天保　義夫,阪急ブレーブス,
61563897,堀井　数男,福岡ソフトバンクホークス,外野手
61563898,長沢　正二,北海道日本ハムファイターズ,外野手
61565110,久保　康友,横浜DeNAベイスターズ,外野手
61565111,正田　樹,東京ヤクルトスワローズ,
61565112,川﨑　雄介,埼玉西武ライオンズ,外野手
61565113,加藤　竜人,北海道日本ハムファイターズ,
61565114,梶谷　隆幸,読売ジャイアンツ,外野手
61565115,喜田　剛,オリックス・バファローズ,外野手
61565116,清原　大貴,阪神タイガース,外野手
61565117,金澤　岳,千葉ロッテマリーンズ,外野手
61565119,坂　克彦,阪神タイガース,外野手
61565130,加藤　正志,東北楽天ゴールデンイーグルス,外野手
61565132,角屋　龍太,オリックス・バファローズ,外野手
61565136,楠本　泰史,阪神タイガース,外野手
61565139,金子　一輝,埼玉西武ライオンズ,外野手
61565151,岡野　祐一郎,中日ドラゴンズ,外野手
61663800,中村　敬一,大洋ホエールズ,
61663801,島原　輝夫,福岡ソフトバンクホークス,外野手
61663802,藤重　登,阪神タイガース,外野手
61663805,森下　整鎮,福岡ソフトバンクホークス,外野手
61663807,山根　英彦,埼玉西武ライオンズ,外野手
61663809,畑谷　清司,千葉ロッテマリーンズ,外野手
61663825,平山　佳宏,横浜DeNAベイスターズ,
61663881,南渕　時高,オリックス・バファローズ,外野手
61663882,D.ウィットモア,千葉ロッテマリーンズ,外野手
61663884,D.ホージー,東京ヤクルトスワローズ,外野手
61663885,若林　弘泰,中日ドラゴンズ,
61663886,Ｅ．シュールストロム,広島東洋カープ,
61663887,R.ローズ,横浜ベイスターズ,外野手
61663888,B.ブレイディー,千葉ロッテマリーンズ,外野手
61665110,ダーウィン,阪神タイガース,外野手
61665111,Ｂ．ツイドリー,大阪近鉄バファローズ,
61665112,八木　智哉,中日ドラゴンズ,外野手
61665113,F.ガルシア,近鉄バファローズ,外野手
61665114,森福　允彦,読売ジャイアンツ,外野手
61665116,山本　斉,東京ヤクルトスワローズ,外野手
61665117,吉村　裕基,福岡ソフトバンクホークス,外野手
61665118,矢貫　俊之,読売ジャイアンツ,外野手
61665119,Ｈ．カラスコ,大阪近鉄バファローズ,
61665133,武藤　祐太,横浜DeNAベイスターズ,外野手
61665136,本田　仁海,オリックス・バファローズ,外野手
