player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
43145131,王　溢正,ok,True,I.Wan,1985年10月9日,,中国文化大 - 台湾・ラニュー,0
43145135,J.ボウカー,ok,True,B.Jon,1983年7月8日,,カリフォルニア州大ロングビーチ校 - ジャイアンツ - パイレーツ - フィリーズ,0
43145137,相内　誠,ok,True,M.Aiuchi,1994年7月23日,2012年ドラフト2位,千葉国際高,0
43145139,L.メンドーサ,ok,True,M.Ruisu,1983年10月31日,,フストシエラ高 - レンジャーズ - ロイヤルズ,0
43145151,吉田　大喜,ok,True,D.Yoshida,1997年7月27日,2019年ドラフト2位,大冠高 - 日本体育大,0
43243801,溝上　治一,ok,True,J.Mizoue,1924年3月,,松本商,0
43243868,野村　謙二郎,ok,True,K.Nomura,1966年9月19日,1988年ドラフト1位,佐伯鶴城高 - 駒沢大,0
43245157,E.ロドリゲス,ok,True,R.Erubin,1998年3月31日,,セナペック高 - タイガース - レイズ,0
43343800,松井　芳男,ok,True,Y.Matsui,1937年1月11日,,九州学院高,0
43343801,常見　茂,ok,True,S.Tsunemi,1922年12月,,桐生中 - 法政大 - 全桐生,0
43343809,山中　雅博,ok,True,M.Yamanaka,1937年2月4日,,上宮高,0
43343868,高井　一,ok,True,H.Takai,1969年10月2日,1987年ドラフト2位,横浜高,0
43343881,Ｒ．ゴセージ,ok,True,R.Gossage,1951年7月5日,,サザンコロラド大 - ホワイトソックス - パイレーツ - ヤンキース - パドレス - カブス - ジャイアンツ - ヤンキース,0
43345110,C.リー,ok,True,R.Kori,1974年12月26日,,ノースカロライナ州大 - レンジャーズ,0
43345111,Ｅ．ラドウィック,ok,True,E.Ludwick,1971年12月14日,,ネバダ大ラスベガス校 - カージナルス - アスレチックス - マーリンズ - ブルージェイズ,0
43345112,F.ディアス,ok,True,D.Fuェrikkusu,1980年7月27日,,ディビッドオルティス高 - ホワイトソックス,0
43345113,J.パウエル,ok,True,P.Jiェremi,1976年6月18日,,ハイランド高 - エクスポズ,0
43345114,アダム,ok,True,H.Adamu,1971年12月6日,,ザビエル大 - パイレーツ - レッドソックス - パドレス - レッドソックス - レンジャーズ,0
43345116,J.ボッツ,ok,True,B.Jiェison,1980年7月26日,,グレンデール短大 - レンジャーズ,0
43345117,C.レイサム,ok,True,C.Latham,1973年5月26日,,ベーシックテクニカル高 - ツインズ - ブルージェイズ - ヤンキース,0
43345118,L.ロメロ,ok,True,R.Rebi,1984年4月12日,,シモンボリバール高 - 米マイナー,0
43345130,J.ハーミッダ,ok,True,H.Jiェremi,1984年1月30日,,ウィーラー高 - マーリンズ - レッドソックス - アスレチックス - レッズ - パドレス,0
43345131,V.チューク,ok,True,C.ヴィni,1978年12月19日,,セントトーマス大 - ブルージェイズ - ジャイアンツ - インディアンス,0
43345132,ギャレット,ok,True,J.Gyaretto,1981年6月21日,,アンドリュー高 - ツインズ - パイレーツ - マーリンズ - ヤンキース,0
43345133,M.ヘスマン,ok,True,H.Maiku,1978年3月5日,,マターデイ高 - ブレーブス - タイガース - メッツ,0
43345134,M.ウエスト,ok,True,U.Matto,1988年11月21日,,ベレア高 - レンジャーズ - ドジャース,0
43345135,O.サラサー,ok,True,S.Osuka,1978年6月27日,,マラカイ高 - タイガース - オリオールズ - パドレス,0
43345136,Z.アルモンテ,ok,True,A.Soiro,1989年6月10日,,セナペック高 - ヤンキース,0
43345138,S.マクガフ,ok,True,M.Sukotto,1989年10月31日,,オレゴン大 - マーリンズ,0
43345139,F.セペダ,ok,True,S.Furederiku,1980年4月8日,,エイドリノサラバリア高 - キューバ・サンクティスピリトゥス,0
43345151,L.ゴンサレス,ok,True,G.Ruisu,1992年1月17日,,リセオマリアパスクワル高 - 米マイナー,0
43443801,薮本　和男,ok,True,K.Yabumoto,1931年5月7日,,尾道西高,0
43543800,森　昌彦,ok,True,M.Mori,1937年1月9日,,岐阜高,0
43543801,仲川　翠,ok,True,M.Nakagawa,1924年8月20日,,小樽中 - 東京高等師範 - 東和ゴム,0
43543809,渡辺　礼次郎,ok,True,R.Watanabe,1931年7月27日,,広島・府中高 - 明治大,0
43545112,林　羿豪,ok,True,I.Rin,1991年1月2日,,台中市西苑高級中,0
43545114,E.カリダ,ok,True,K.Esumairin,1983年10月28日,,ラモンマティウスメジャ中,0
43545130,Y.エレラ,ok,True,E.Yosuran,1981年4月28日,,デフェンソレスデルアンダ高 - パイレーツ - エンゼルス,0
43545132,A.バース,ok,True,B.Ansoni,1987年11月1日,,ウェイン州大 - パドレス - アストロズ - レンジャーズ,0
43545133,R.スパイアー,ok,True,S.Raian,1979年7月24日,,ラドフォード大 - ロッキーズ,0
43545134,A.ゲレーロ,ok,True,G.Arekkusu,1986年11月20日,,エスクエラデポルテエイデ高 - ドジャース,0
43545135,B.ダックワース,ok,True,D.Burandon,1976年1月23日,,カリフォルニア州大フラートン校 - フィリーズ - アストロズ - ロイヤルズ,0
43545136,M.ドミンゲス,ok,True,D.Matto,1989年8月28日,,チャッツワース高 - マーリンズ - アストロズ,0
43545139,N.エバンス,ok,True,E.Nikku,1986年1月30日,,セントメアリーズ高 - メッツ - ダイヤモンドバックス,0
43545151,Y.ディアス,ok,True,D.Jofurekku,1999年6月10日,,ボリバリアーノドロレス高,0
43545153,M.ガーバー,ok,True,G.Maiku,1992年7月8日,,クレイトン大 - タイガース - ジャイアンツ,0
43545157,A.アキーノ,ok,True,A.Arisuteィdesu,1994年4月22日,,セナペック高 - レッズ,0
43643801,吉若　昌弘,ok,True,M.Yoshiwaka,1931年2月26日,,玉島商 - 土屋建設,0
43643868,青柳　進,ok,True,S.Aoyagi,1968年7月9日,1986年ドラフト3位,西日本短大付高,0
43743800,若生　忠泰,ok,True,T.Wakou,1937年8月22日,,東北高,0
43743801,長谷川　良平,ok,True,R.Hasegawa,1930年3月25日,,半田商工 - 安田商店 - 安田繊維 - 新田建設 - 第一繊維,0
43743868,松井　隆昌,ok,True,T.Matsui,1966年8月20日,1988年ドラフト外,九州産高 - 八幡大,0
43745132,B.ボグセビック,ok,True,B.Buraian,1984年2月18日,,テュレーン大 - アストロズ - カブス - フィリーズ,0
43745133,R.マルハーン,ok,True,M.Raian,1980年11月29日,,サウスアラバマ大 - 米マイナー,0
43745134,D.ブキャナン,ok,True,B.Debido,1989年5月11日,,ジョージア州大 - フィリーズ,0
43745136,B.ロドリゲス,ok,True,R.Buraian,1991年7月6日,,エヴァンジェリーナロドリゲス高 - 米マイナー,0
43745151,J.フローレス,ok,True,F.Hose,1989年6月4日,,UEマリアモンテソーリ高 - 米マイナー - BC・富山,0
43745153,M.ダーモディ,ok,True,D.Matto,1990年7月4日,,アイオワ大 - ブルージェイズ - カブス,0
43745155,B.オグレディ,ok,True,O.Buraian,1992年5月17日,,ラトガーズ大 - レッズ - レイズ - パドレス,0
43843868,平井　光親,ok,True,M.Hirai,1966年11月8日,1988年ドラフト6位,東福岡高 - 愛知工業大,0
43943801,原田　晃,ok,True,A.Harada,1924年1月2日,,唐津中 - 松山高商 - 杵島炭鉱,0
43945132,A.メヒア,ok,True,M.Arehandoro,1993年3月10日,,サンファンバウティスタデラサジェ中高 - 米マイナー,0
43945136,D.ローチ,ok,True,R.Don,1989年12月14日,,サザンネバダ大 - パドレス - カブス - マリナーズ - 韓国・KT,0
43945153,F.ロメロ,ok,True,R.Fuェrunando,1994年12月24日,,リセオペドロエンリケスウレーニャ高 - ツインズ,0
43945155,ジャンセン・ウィティ,ok,True,U.Jansen,1990年1月4日,,テキサスクリスチャン大 - 米マイナー,0
43945157,T.ビーディ,ok,True,B.Taira,1993年5月23日,,バンダービルト大 - ジャイアンツ - パイレーツ,0
45043868,松岡　大吾,ok,True,D.Matsuoka,1970年5月27日,1988年ドラフト外,関西高,0
45343868,山野　和明,ok,True,K.Yamano,1967年5月4日,1985年ドラフト2位,熊本・鎮西高,0
45643868,中根　仁,ok,True,H.Nakane,1966年8月28日,1988年ドラフト2位,東北高 - 法政大,0
45943868,岡　幸俊,ok,True,Y.Oka,1970年5月31日,1988年ドラフト2位,高知商,0
47143868,大村　巌,ok,True,I.Oomura,1969年5月31日,1987年ドラフト6位,東海大四高,0
5003868,加藤　博人,ok,True,H.Katou,1969年4月29日,1987年ドラフト外,八千代松陰高,0
51053800,後藤　修,ok,True,O.Gotou,1934年4月1日,,磐田南高,0
51053801,金井　満盛,ok,True,M.Kanai,1931年5月6日,,松山中,0
51053802,添島　時人,ok,True,T.Soejima,1936年9月18日,,熊本工,0
51053804,西岡　修司,ok,True,S.Nishioka,1937年11月20日,,浪速高,0
51053805,田中　一朗,ok,True,I.Tanaka,1932年6月20日,,橋本高,0
51053806,原田　享,ok,True,M.Harada,1934年9月27日,,桜宮工 - 市岡高 - 関西大,0
51053807,銭村　健四,ok,True,T.Zenimura,1928年12月1日,,フレズノ大,0
51053808,辻　孝,ok,True,T.Tsuji,1936年7月30日,,平安高 - 京都帝産オート,0
51053809,国頭　光仁,ok,True,K.Kunitou,1934年4月3日,,米子東高 - 大阪鉄道局,0
51053820,羽場　勇二,ok,True,Y.Haba,1944年6月21日,,国士舘高,0
51053821,橋詰　文男,ok,True,F.Hashizume,1937年6月4日,,淀川工 - 同志社大,0
51053822,藤田　訓弘,ok,True,N.Fujita,1947年2月26日,,広島商,0
51053823,種茂　雅之,ok,True,M.Tanemo,1938年2月13日,,静岡高 - 立教大 - 丸善石油,0
51053824,平林　二郎,ok,True,J.Hirabayashi,1949年1月5日,1966年二次ドラフト1位,中京商,0
51053825,城之内　邦雄,ok,True,K.Jounouchi,1940年2月3日,,佐原一高 - 日本ビール,0
51053826,東田　正義,ok,True,M.Higashida,1945年8月1日,1967年ドラフト2位,御所工 - 三重交通,0
51053827,J.マーシャル,ok,True,J.Marshall,1931年5月25日,,コンプトン大 - オリオールズ - カブス - ジャイアンツ - メッツ - パイレーツ,0
51053828,星野　仙一,ok,True,S.Hoshino,1947年1月22日,1968年ドラフト1位,倉敷商 - 明治大,0
51053829,戸田　善紀,ok,True,Y.Toda,1945年7月27日,,PL学園高,0
51053841,西田　暢,ok,True,T.Nishida,1944年11月2日,1969年ドラフト3位,早稲田実 - 早稲田大 - 熊谷組,0
51053842,行沢　久隆,ok,True,H.Yukizawa,1953年7月11日,1975年ドラフト2位,PL学園高 - 中央大,0
51053843,中沢　春雄,ok,True,H.Nakazawa,1946年4月13日,1970年ドラフト3位,下妻一高 - 立教大 - 本田技研,0
51053844,山根　和夫,ok,True,K.Yamane,1955年8月2日,1975年ドラフト2位,勝山高 - 日本鋼管福山,0
51053845,野崎　恒男,ok,True,T.Nozaki,1947年4月17日,1971年ドラフト1位,向陽高 - 立正大 - 富士重工,0
51053846,山本　隆造,ok,True,R.Yamamoto,1956年3月5日,1977年ドラフト2位,洲本実 - 近畿大,0
51053847,松尾　輝義,ok,True,T.Matsuo,1951年4月23日,1969年ドラフト10位,長崎商,0
51053849,松本　芳之,ok,True,Y.Matsumoto,1952年2月13日,1969年ドラフト外,関商工,0
51053860,西村　基史,ok,True,M.Nishimura,1962年11月17日,1984年ドラフト2位,尼崎工 - 新日鉄広畑,0
51053861,B.ボウクレア,ok,True,B.Boisclair,1952年12月9日,,コネチカット大 - メッツ,0
51053862,原田　賢治,ok,True,K.Harada,1963年7月5日,1985年ドラフト外,対馬高 - あけぼの通商,0
51053863,原　伸樹,ok,True,S.Hara,1962年11月3日,1980年ドラフト4位,広陵高,0
51053864,真喜志　康永,ok,True,Y.Makishi,1960年5月3日,1986年ドラフト3位,沖縄高 - 東芝,0
51053865,宮本　賢治,ok,True,K.Miyamoto,1959年9月9日,1981年ドラフト1位,東洋大姫路高 - 亜細亜大,0
51053866,M.イースラー,ok,True,M.Easler,1950年11月29日,,クリーブランド州大 - アストロズ - エンゼルス - パイレーツ - レッドソックス - ヤンキース - フィリーズ - ヤンキース,0
51053867,中本　茂樹,ok,True,S.Nakamoto,1957年6月11日,1981年ドラフト外,徳島商 - 同志社大 - 日本生命,0
51053869,成田　幸洋,ok,True,Y.Narita,1961年7月16日,1982年ドラフト5位,八幡浜高 - 丸善石油 - 東芝,0
51053880,宮本　慎也,ok,True,S.Miyamoto,1970年11月5日,1994年ドラフト2位,PL学園高 - 同志社大 - プリンスホテル,0
51053881,高橋　功一,ok,True,K.Takahashi,1971年7月2日,1989年ドラフト3位,能代高,0
51053883,定詰　雅彦,ok,True,M.Jouzume,1966年9月24日,1990年ドラフト2位,広陵高 - 日立造船有明 - 新日鉄広畑,0
51053886,土肥　義弘,ok,True,Y.Doi,1976年9月1日,1997年ドラフト4位,春日部共栄高 - プリンスホテル,0
51053887,西山　一宇,ok,True,K.Nishiyama,1970年8月28日,1992年ドラフト3位,高知高 - NTT四国,0
51053888,藤井　彰人,ok,True,A.Fujii,1976年6月18日,1998年ドラフト2位,近大付高 - 近畿大,0
51053889,三野　勝大,ok,True,K.Mino,1971年7月6日,1993年ドラフト1位,丸亀商 - 東北福祉大,0
51055110,中田　賢一,ok,True,K.Nakata,1982年5月11日,2004年ドラフト2巡目,福岡・八幡高 - 北九州市立大,0
51055111,広田　庄司,ok,True,S.Hirota,1975年4月3日,1999年ドラフト2位,三重・海星高 - 立正大 - 日本通運,0
51055113,長崎　伸一,ok,True,S.Nagasaki,1980年2月5日,2000年ドラフト3位,天理高 - プリンスホテル,0
51055116,谷　哲也,ok,True,T.Tani,1985年7月9日,2007年大学生・社会人ドラフト3巡目,鳴門工 - 日立製作所,0
51055117,杉山　直久,ok,True,N.Sugiyama,1980年12月25日,2002年ドラフト自由枠,東舞鶴高 - 龍谷大,0
51055119,仁部　智,ok,True,S.Nibe,1980年1月10日,2003年ドラフト5巡目,本荘高 - 東北学院大 - TDK,0
51055130,髙木　伴,ok,True,B.Takagi,1990年6月1日,2014年ドラフト4位,市立川口高 - 東京農業大 - NTT東日本,0
51055131,中澤　雅人,ok,True,M.Nakazawa,1985年2月16日,2009年ドラフト1位,富山商 - 中央大 - トヨタ自動車,0
51055135,髙城　俊人,ok,True,S.Takajou,1993年5月3日,2011年ドラフト2位,九州国際大付高,0
51055136,田浦　文丸,ok,True,F.Taura,1999年9月21日,2017年ドラフト5位,秀岳館高,0
51153800,青木　孝夫,ok,True,T.Aoki,1934年9月7日,,同志社高 - 同志社大,0
51153801,青池　良正,ok,True,Y.Aoike,1919年6月22日,,関西学院中 - 関西学院大 - 大日本土木 - 全神戸,0
51153802,阿南　準郎,ok,True,J.Anan,1937年9月2日,,佐伯鶴城高,0
51153803,井上　佳明,ok,True,Y.Inoue,1932年9月25日,,天王寺高,0
51153804,荒井　健,ok,True,T.Arai,1934年1月1日,,高松一高 - 早稲田大,0
51153805,有村　家斉,ok,True,I.Arimura,1914年7月24日,,鹿児島二中 - 立教大 - 満州電業 - 林兼造船,0
51153806,赤井　勝利,ok,True,K.Akai,1937年11月1日,,米子南高,0
51153807,青山　浩,ok,True,H.Aoyama,1932年5月4日,,鳥取西高 - 鐘淵化学,0
51153808,安藤　治久,ok,True,H.Andou,1937年4月3日,,市立沼津高 - 大昭和製紙,0
51153809,阿井　利治,ok,True,T.Ai,1935年6月6日,,静岡商,0
51153820,赤井　喜代次,ok,True,K.Akai,1944年1月8日,,享栄商 - 本田技研,0
51153821,青木　宥明,ok,True,H.Aoki,1937年4月18日,,神奈川工 - 関東学院大,0
51153822,飯田　幸夫,ok,True,Y.Iida,1947年4月9日,1965年ドラフト4位,横浜高,0
51153823,阿部　雄厚,ok,True,Y.Abe,1942年12月4日,,花巻商,0
51153824,秋元　肇,ok,True,H.Akimoto,1946年10月20日,,中津東高,0
51153825,安部　和春,ok,True,K.Abe,1940年4月7日,,杵築商 - 博多高,0
51153826,雨宮　捷年,ok,True,K.Amamiya,1945年6月17日,1967年ドラフト外,甲府商 - 神奈川大,0
51153827,在原　兵次,ok,True,H.Arihara,1936年5月7日,,千葉・関東高 - 立川AIO - 横浜日野ディーゼル,0
51153828,秋葉　敬三,ok,True,K.Akiba,1946年11月11日,1968年ドラフト11位,鹿児島商 - リッカー - 鹿児島鉄道局,0
51153829,安仁屋　宗八,ok,True,S.Aniya,1944年8月17日,,沖縄高 - 琉球煙草,0
51153840,新井　宏昌,ok,True,H.Arai,1952年4月26日,1974年ドラフト2位,PL学園高 - 法政大,0
51153841,新井　昌則,ok,True,M.Arai,1948年6月23日,1966年一次ドラフト3位,深谷商,0
51153842,青山　久人,ok,True,H.Aoyama,1957年6月28日,1975年ドラフト3位,国府高,0
51153843,赤坂　光昭,ok,True,M.Akasaka,1950年5月10日,1968年ドラフト外,築館高,0
51153844,大川　浩,ok,True,H.Ookawa,1956年7月10日,1974年ドラフト3位,新田高,0
51153845,宇田　東植,ok,True,T.Uda,1948年8月23日,1971年ドラフト4位,拓大一高 - 中央大 - 本田技研,0
51153846,芦沢　優,ok,True,M.Ashizawa,1958年1月1日,1975年ドラフト5位,巨摩高,0
51153847,相本　和則,ok,True,K.Aimoto,1949年4月22日,1972年ドラフト3位,三池工 - 東海大 - キャタピラー三菱,0
51153848,岩木　哲,ok,True,S.Iwaki,1954年4月5日,1974年ドラフト外,大鉄高 - 新日鉄広畑,0
51153849,M.アルー,ok,True,M.Alou,1939年12月22日,,ハイナ高 - ジャイアンツ - パイレーツ - カージナルス - アスレチックス - ヤンキース - カージナルス - パドレス,0
51153860,阿井　英二郎,ok,True,E.Ai,1964年9月29日,1982年ドラフト3位,東京農大二高,0
51153861,五十嵐　信一,ok,True,S.Igarashi,1959年8月29日,1977年ドラフト外,日大二高,0
51153862,荒井　幸雄,ok,True,Y.Arai,1964年10月13日,1985年ドラフト2位,横浜商 - 日本石油,0
51153863,秋山　幸二,ok,True,K.Akiyama,1962年4月6日,1980年ドラフト外,八代高,0
51153864,阿波野　秀幸,ok,True,H.Awano,1964年7月28日,1986年ドラフト1位,神奈川・桜丘高 - 亜細亜大,0
51153865,有賀　佳弘,ok,True,Y.Ariga,1957年10月15日,1981年ドラフト4位,早稲田実 - 早稲田大 - 日産自動車,0
51153866,遠田　誠治,ok,True,S.Enda,1964年5月11日,1985年ドラフト6位,北海高 - 新日鉄室蘭,0
51153867,赤松　一朗,ok,True,I.Akamatsu,1955年10月17日,1979年ドラフト2位,丸岡高 - 福井工業大 - 電電北陸,0
51153868,義信,ok,True,Y.Yoshinobu（chin,1963年8月15日,,華興高 - 輔仁大,0
51153869,阿部　慶二,ok,True,K.Abe,1961年4月20日,1983年ドラフト6位,PL学園高 - ヤマハ発動機,0
51153880,厚澤　和幸,ok,True,K.Atsuzawa,1972年8月11日,1994年ドラフト2位,大宮工 - 国士舘大,0
51153881,浅井　樹,ok,True,I.Asai,1971年12月14日,1989年ドラフト6位,富山商,0
51153882,荒井　修光,ok,True,N.Arai,1973年8月11日,1995年ドラフト2位,我孫子高 - 早稲田大,0
51153884,井口　資仁,ok,True,T.Iguchi,1974年12月4日,1996年ドラフト1位,国学院久我山高 - 青山学院大,0
51153887,安藤　学,ok,True,M.Andou,1967年5月29日,1992年ドラフト6位,東邦高 - 東海大 - いすゞ自動車,0
51153888,赤田　将吾,ok,True,S.Akada,1980年9月1日,1998年ドラフト2位,日南学園高,0
51153889,井出　竜也,ok,True,T.Ide,1971年4月19日,1993年ドラフト2位,吉田高 - 日本通運,0
51153892,飯島　滋弥,ok,True,S.Iijima,1919年10月11日,,千葉中 - 慶応大 - 日立航空,0
51155110,赤松　真人,ok,True,M.Akamatsu,1982年9月6日,2004年ドラフト6巡目,平安高 - 立命館大,0
51155111,朝倉　健太,ok,True,K.Asakura,1981年6月11日,1999年ドラフト1位,東邦高,0
51155112,会田　有志,ok,True,Y.Aida,1984年1月30日,2005年大学生・社会人ドラフト7巡目,佐野日大高 - 中央大,0
51155113,愛敬　尚史,ok,True,H.Aikyou,1976年12月4日,2000年ドラフト2位,金光第一高 - 帝京大 - 松下電器,0
51155114,青木　高広,ok,True,T.Aoki,1981年11月26日,2006年大学生・社会人ドラフト4巡目,県立岐阜商 - 愛知大 - 日産自動車,0
51155115,浅井　良,ok,True,R.Asai,1979年7月19日,2001年ドラフト自由枠,桐蔭学園高 - 法政大,0
51155116,浅沼　寿紀,ok,True,T.Asanuma,1989年7月21日,2007年高校生ドラフト7巡目,旭川南高,0
51155117,阿部　健太,ok,True,K.Abe,1984年9月8日,2002年ドラフト4巡目,松山商,0
51155119,明石　健志,ok,True,K.Akashi,1986年1月9日,2003年ドラフト4巡目,山梨学院大付高,0
51155131,秋山　拓巳,ok,True,T.Akiyama,1991年4月26日,2009年ドラフト4位,西条高,0
51155134,有吉　優樹,ok,True,Y.Ariyoshi,1991年3月12日,2016年ドラフト5位,東金高 - 東京情報大 - 九州三菱自動車,0
51155138,荒西　祐大,ok,True,Y.Aranishi,1992年8月25日,2018年ドラフト3位,玉名工 - ホンダ熊本,0
51155139,相原　和友,ok,True,K.Aihara,1989年10月27日,2013年ドラフト7位,東陵高 - 東北福祉大 - 七十七銀行,0
51253800,島田　順介,ok,True,J.Shimada,1935年4月23日,,奈良商工,0
51253801,木村　保久,ok,True,Y.Kimura,1924年5月29日,,一宮中 - 立教大 - 東洋産業,0
51253802,富島　五郎,ok,True,G.Tomishima,1937年7月31日,,土浦三高,0
51253804,平井　嘉明,ok,True,Y.Hirai,1934年5月6日,,立命館高 - 関西大,0
51253805,Ｊ．ニューベリー,ok,True,J.Newberry,1925年6月9日,,,0
51253806,三平　晴樹,ok,True,H.Mihira,1938年7月26日,,秋田商 - 日鉱日立,0
51253807,内司　正弘,ok,True,M.Naiji,1933年4月10日,,薩南高,0
51253808,板東　英二,ok,True,E.Bandou,1940年4月5日,,徳島商,0
51253809,田原　藤太郎,ok,True,T.Tahara,1936年3月30日,,北海高,0
51253820,松谷　栄司,ok,True,E.Matsutani,1944年5月7日,,北海高,0
51253821,松並　和視,ok,True,K.Matsunami,1941年2月7日,,高知高,0
51253822,山本　多聞,ok,True,T.Yamamoto,1945年7月20日,,仙台育英高,0
51253823,西山　正已,ok,True,M.Nishiyama,1939年8月15日,,関西高 - 三共製薬,0
51253824,三村　敏之,ok,True,T.Mimura,1948年9月19日,1966年一次ドラフト2位,広島商,0
51253825,竹中　惇,ok,True,A.Takenaka,1939年12月11日,,一宮高 - 日本大,0
51253826,若生　和也,ok,True,K.Wakou,1944年11月16日,1967年ドラフト3位,塩釜高 - 仙台鉄道局 - 岩崎電気 - 立正佼成会,0
51253827,山口　富士雄,ok,True,F.Yamaguchi,1942年7月16日,,高松商 - 立教大,0
51253828,山田　久志,ok,True,H.Yamada,1948年7月29日,1968年ドラフト1位,能代高 - 富士鉄釜石,0
51253829,羽里　功,ok,True,I.Hari,1944年7月26日,,徳島・海南高,0
51253841,福士　敬章,ok,True,H.Fukushi,1950年12月27日,1968年ドラフト外,鳥取西高,0
51253843,古川　明,ok,True,A.Furukawa,1946年9月14日,1969年ドラフト外,銚子商 - 西濃運輸,0
51253845,松村　憲章,ok,True,N.Matsumura,1951年5月3日,1969年ドラフト10位,徳島商,0
51253847,ロジャー,ok,True,R.Repoz,1940年8月3日,,ウエスタンワシントン州大 - ヤンキース - アスレチックス - エンゼルス,0
51253849,若菜　嘉晴,ok,True,Y.Wakana,1953年12月5日,1971年ドラフト4位,柳川商,0
51253860,平川　洋幸,ok,True,H.Hirakawa,1957年9月3日,1982年ドラフト外,作新学院高 - スリーボンド,0
51253861,山本　和範,ok,True,K.Yamamoto,1957年10月18日,1976年ドラフト5位,戸畑商,0
51253862,松崎　秀昭,ok,True,H.Matsuzaki,1966年5月1日,1984年ドラフト4位,熊本・鎮西高,0
51253863,松永　浩美,ok,True,H.Matsunaga,1960年9月27日,1978年ドラフト外,小倉工,0
51253864,山崎　慎太郎,ok,True,S.Yamasaki,1966年5月19日,1984年ドラフト3位,新宮高,0
51253865,吉村　禎章,ok,True,S.Yoshimura,1963年4月27日,1981年ドラフト3位,PL学園高,0
51253866,吉田　豊彦,ok,True,T.Yoshida,1966年9月4日,1987年ドラフト1位,国東高 - 本田技研熊本,0
51253867,浜岡　浩幸,ok,True,H.Hamaoka,1961年9月8日,1982年ドラフト6位,荒尾高 - 日立造船有明,0
51253869,藤本　修二,ok,True,S.Fujimoto,1964年7月22日,1982年ドラフト5位,今治西高,0
51253872,スタルヒン,ok,True,V.Starffin,1916年5月1日,,甲陽中 - 旭川中,0
51253880,米　正秀,ok,True,M.Yone,1972年6月11日,1994年ドラフト2位,西京高 - 神戸製鋼,0
51253881,西村　龍次,ok,True,T.Nishimura,1968年7月18日,1989年ドラフト1位,寒川高 - ヤマハ,0
51253882,武藤　孝司,ok,True,T.Mutou,1973年6月6日,1995年ドラフト3位,横浜商 - 創価大,0
51253883,住吉　義則,ok,True,Y.Sumiyoshi,1964年10月10日,1990年ドラフト1位,箕島高 - 竹早高 - プリンスホテル,0
51253885,根本　隆輝,ok,True,R.Nemoto,1973年6月6日,1991年ドラフト6位,小松島西高,0
51253887,松井　秀喜,ok,True,H.Matsui,1974年6月12日,1992年ドラフト1位,星稜高,0
51253889,吉本　一義,ok,True,K.Yoshimoto,1971年11月30日,1993年ドラフト3位,北陽高 - 大阪経済法科大,0
51255110,橋本　義隆,ok,True,Y.Hashimoto,1979年12月6日,2004年ドラフト3巡目,岡山学芸館高 - 中央大 - ホンダ,0
51255111,的場　寛一,ok,True,K.Matoba,1977年6月17日,1999年ドラフト1位,弥富高 - 九州共立大,0
51255113,平本　学,ok,True,M.Hiramoto,1979年1月8日,2000年ドラフト1位,大産大付高 - 立命館大,0
51255114,寺内　崇幸,ok,True,T.Terauchi,1983年5月27日,2006年大学生・社会人ドラフト6巡目,栃木工 - JR東日本,0
51255117,堤内　健,ok,True,T.Tsutsumiuchi,1980年7月20日,2002年ドラフト9巡目,宮崎日大高 - 日本大,0
51255119,三瀬　幸司,ok,True,K.Mise,1976年3月11日,2003年ドラフト7巡目,観音寺一高 - 岡山理科大 - NTT西日本中国野球クラブ,0
51255131,俊介,ok,True,S.Shunsuke（fujikawa,1987年8月17日,2009年ドラフト5位,広陵高 - 近畿大,0
51255132,多和田　真三郎,ok,True,S.Tawata,1993年4月13日,2015年ドラフト1位,中部商 - 富士大,0
51255133,中谷　将大,ok,True,M.Nakatani,1993年1月5日,2010年ドラフト3位,福岡工大城東高,0
51255134,谷岡　竜平,ok,True,T.Tanioka,1996年3月21日,2016年ドラフト3位,成立学園高 - 東芝,0
51255135,土田　瑞起,ok,True,M.Tsuchida,1990年1月1日,2011年育成選手ドラフト2位,長崎・鎮西学院高 - 四国・長崎 - 四国・愛媛,0
51255136,綱島　龍生,ok,True,R.Tsunashima,2000年1月21日,2017年ドラフト6位,糸魚川白嶺高,0
51255137,真砂　勇介,ok,True,Y.Masago,1994年5月4日,2012年ドラフト4位,西城陽高,0
51255139,平田　真吾,ok,True,S.Hirata,1989年8月29日,2013年ドラフト2位,豊北高 - 北九州市立大 - ホンダ熊本,0
51353800,市川　治彦,ok,True,H.Ichikawa,1935年7月30日,,甲府商 - 日立製作所,0
51353801,伊藤　万喜三,ok,True,M.Itou,1930年7月15日,,浜松北高,0
51353802,石原　照夫,ok,True,T.Ishihara,1929年11月28日,,成田中 - 立教大 - 藤倉電線,0
51353803,河　文雄,ok,True,F.Kawa,1924年10月7日,,高岡中 - 小樽高商 - 小樽協会,0
51353804,荻　孝雄,ok,True,T.Ogi,1934年12月6日,,久留米商 - 明治大,0
51353805,小沢　重光,ok,True,S.Ozawa,1933年10月15日,,岡崎高,0
51353806,打越　敏彦,ok,True,T.Uchikoshi,1936年11月30日,,福岡・常磐高,0
51353807,石鉢　勝美,ok,True,K.Ishibachi,1931年7月26日,,旭川商 - 旭川鉄道局,0
51353808,浦西　美治,ok,True,Y.Uranishi,1941年1月24日,,伊都高,0
