file,name,team,old_player_id,new_player_id,roman_name
public\data\rankings\pitching\2022\CL\WHIP_all.json,石田 健大,横浜DeNAベイスターズ,player-60,11315130,K.Ishida
public\data\rankings\pitching\2022\CL\WHIP_all.json,石山 泰稚,東京ヤクルトスワローズ,player-117,21125137,T.Ishiyama
public\data\rankings\pitching\2022\CL\WHIP_all.json,松葉 貴大,中日ドラゴンズ,player-170,21225137,T.Matsuba
public\data\rankings\pitching\2022\CL\WHIP_all.json,戸郷 翔征,読売ジャイアンツ,player-103,41045138,S.Togo
public\data\rankings\pitching\2022\CL\WHIP_all.json,小川 泰弘,東京ヤクルトスワローズ,player-122,11515137,Y.Ogawa
public\data\rankings\pitching\2022\CL\WHIP_all.json,遠藤 淳志,広島東洋カープ,player-31,71375136,A.Endoh
public\data\rankings\pitching\2022\CL\WHIP_all.json,山﨑 伊織,読売ジャイアンツ,player-113,03305153,I.Yamasaki
public\data\rankings\pitching\2022\CL\WHIP_all.json,入江 大生,横浜DeNAベイスターズ,player-63,61365153,T.Irie
public\data\rankings\pitching\2022\CL\WHIP_all.json,大貫 晋一,横浜DeNAベイスターズ,player-65,01305138,S.Ohnuki
public\data\rankings\pitching\2022\CL\WHIP_all.json,塹江 敦哉,広島東洋カープ,player-49,21625130,A.Horie
public\data\rankings\pitching\2022\CL\WHIP_all.json,根尾 昂,中日ドラゴンズ,player-163,81285138,A.Neo
public\data\rankings\pitching\2022\CL\WHIP_all.json,柳 裕也,中日ドラゴンズ,player-172,63165134,Y.Yanagi
public\data\rankings\pitching\2022\CL\WHIP_all.json,石川 雅規,東京ヤクルトスワローズ,player-116,11315115,M.Ishikawa
public\data\rankings\pitching\2022\CL\WHIP_all.json,松本 竜也,広島東洋カープ,player-50,73175155,R.Matsumoto
public\data\rankings\pitching\2022\CL\WHIP_all.json,平内 龍太,読売ジャイアンツ,player-109,21825153,R.Heinai
public\data\rankings\pitching\2022\CL\WHIP_all.json,岩崎 優,阪神タイガース,player-6,31335139,S.Iwazaki
public\data\rankings\pitching\2022\CL\WHIP_all.json,森下 暢仁,広島東洋カープ,player-53,53155151,M.Morishita
public\data\rankings\pitching\2022\CL\WHIP_all.json,福 敬登,中日ドラゴンズ,player-165,41645132,H.Fuku
public\data\rankings\pitching\2022\CL\WHIP_all.json,大瀬良 大地,広島東洋カープ,player-32,61365139,D.Ohsera
public\data\rankings\pitching\2022\CL\WHIP_all.json,玉村 昇悟,広島東洋カープ,player-43,41245151,S.Tamamura
public\data\rankings\pitching\2022\CL\WHIP_all.json,勝野 昌慶,中日ドラゴンズ,player-154,21525138,A.Katsuno
public\data\rankings\pitching\2022\CL\WHIP_all.json,森浦 大輔,広島東洋カープ,player-52,73375153,D.Moriura
public\data\rankings\pitching\2022\CL\三振.json,戸郷 翔征,読売ジャイアンツ,player-103,41045138,S.Togo
public\data\rankings\pitching\2022\CL\三振.json,髙橋 宏斗,中日ドラゴンズ,player-160,61265153,H.Takahashi
public\data\rankings\pitching\2022\CL\三振.json,森下 暢仁,広島東洋カープ,player-53,53155151,M.Morishita
public\data\rankings\pitching\2022\CL\三振.json,柳 裕也,中日ドラゴンズ,player-172,63165134,Y.Yanagi
public\data\rankings\pitching\2022\CL\三振.json,大貫 晋一,横浜DeNAベイスターズ,player-65,01305138,S.Ohnuki
public\data\rankings\pitching\2022\CL\三振.json,高橋 奎二,東京ヤクルトスワローズ,player-137,51055132,K.Takahashi
public\data\rankings\pitching\2022\CL\三振.json,大野 雄大,中日ドラゴンズ,player-149,11515133,Y.Ohno
public\data\rankings\pitching\2022\CL\三振.json,大瀬良 大地,広島東洋カープ,player-32,61365139,D.Ohsera
public\data\rankings\pitching\2022\CL\三振.json,西 勇輝,阪神タイガース,player-22,71275118,Y.Nishi
public\data\rankings\pitching\2022\CL\三振.json,伊藤 将司,阪神タイガース,player-5,71375153,M.Itoh
public\data\rankings\pitching\2022\CL\三振.json,小川 泰弘,東京ヤクルトスワローズ,player-122,11515137,Y.Ogawa
public\data\rankings\pitching\2022\CL\三振.json,高梨 裕稔,東京ヤクルトスワローズ,player-136,21925139,H.Takanashi
public\data\rankings\pitching\2022\CL\三振.json,遠藤 淳志,広島東洋カープ,player-31,71375136,A.Endoh
public\data\rankings\pitching\2022\CL\三振.json,床田 寛樹,広島東洋カープ,player-44,11415134,H.Tokoda
public\data\rankings\pitching\2022\CL\三振.json,伊勢 大夢,横浜DeNAベイスターズ,player-61,41145151,H.Ise
public\data\rankings\pitching\2022\CL\三振.json,入江 大生,横浜DeNAベイスターズ,player-63,61365153,T.Irie
public\data\rankings\pitching\2022\CL\三振.json,石田 健大,横浜DeNAベイスターズ,player-60,11315130,K.Ishida
public\data\rankings\pitching\2022\CL\三振.json,湯浅 京己,阪神タイガース,player-27,41845138,A.Yuasa
public\data\rankings\pitching\2022\CL\三振.json,大勢,読売ジャイアンツ,player-98,81085155,T.Ota
public\data\rankings\pitching\2022\CL\三振.json,栗林 良吏,広島東洋カープ,player-36,91995153,R.Kuribayashi
public\data\rankings\pitching\2022\CL\三振.json,山﨑 伊織,読売ジャイアンツ,player-113,03305153,I.Yamasaki
public\data\rankings\pitching\2022\CL\三振.json,松本 竜也,広島東洋カープ,player-50,73175155,R.Matsumoto
public\data\rankings\pitching\2022\CL\三振.json,赤星 優志,読売ジャイアンツ,player-86,51155155,Y.Akahoshi
public\data\rankings\pitching\2022\CL\三振.json,木澤 尚文,東京ヤクルトスワローズ,player-125,11915153,N.Kizawa
public\data\rankings\pitching\2022\CL\三振.json,清水 達也,中日ドラゴンズ,player-156,01905136,T.Shimizu
public\data\rankings\pitching\2022\CL\三振.json,松葉 貴大,中日ドラゴンズ,player-170,21225137,T.Matsuba
public\data\rankings\pitching\2022\CL\三振.json,森浦 大輔,広島東洋カープ,player-52,73375153,D.Moriura
public\data\rankings\pitching\2022\CL\三振.json,岩崎 優,阪神タイガース,player-6,31335139,S.Iwazaki
public\data\rankings\pitching\2022\CL\三振.json,高梨 雄平,読売ジャイアンツ,player-100,91095134,Y.Takanashi
public\data\rankings\pitching\2022\CL\三振.json,小澤 怜史,東京ヤクルトスワローズ,player-128,01705132,R.Kozawa
public\data\rankings\pitching\2022\CL\三振.json,才木 浩人,阪神タイガース,player-18,41745134,H.Saiki
public\data\rankings\pitching\2022\CL\三振.json,清水 昇,東京ヤクルトスワローズ,player-133,51955138,N.Shimizu
public\data\rankings\pitching\2022\CL\三振.json,藤嶋 健人,中日ドラゴンズ,player-167,21625134,K.Fujishima
public\data\rankings\pitching\2022\CL\三振.json,山﨑 康晃,横浜DeNAベイスターズ,player-83,41845130,Y.Yamasaki
public\data\rankings\pitching\2022\CL\三振.json,大西 広樹,東京ヤクルトスワローズ,player-121,41545151,H.Ohnishi
public\data\rankings\pitching\2022\CL\三振.json,東 克樹,横浜DeNAベイスターズ,player-56,51155136,K.Azuma
public\data\rankings\pitching\2022\CL\三振.json,平内 龍太,読売ジャイアンツ,player-109,21825153,R.Heinai
public\data\rankings\pitching\2022\CL\三振.json,石川 雅規,東京ヤクルトスワローズ,player-116,11315115,M.Ishikawa
public\data\rankings\pitching\2022\CL\三振.json,岩貞 祐太,阪神タイガース,player-7,51355139,Y.Iwasada
public\data\rankings\pitching\2022\CL\三振.json,ケムナ 誠,広島東洋カープ,player-38,71775136,M.Kemna
public\data\rankings\pitching\2022\CL\三振.json,勝野 昌慶,中日ドラゴンズ,player-154,21525138,A.Katsuno
public\data\rankings\pitching\2022\CL\三振.json,石山 泰稚,東京ヤクルトスワローズ,player-117,21125137,T.Ishiyama
public\data\rankings\pitching\2022\CL\三振.json,田口 麗斗,東京ヤクルトスワローズ,player-138,41945139,K.Taguchi
public\data\rankings\pitching\2022\CL\三振.json,坂本 裕哉,横浜DeNAベイスターズ,player-71,11015151,Y.Sakamoto
public\data\rankings\pitching\2022\CL\三振.json,井上 温大,読売ジャイアンツ,player-88,51355151,H.Inoue
public\data\rankings\pitching\2022\CL\三振.json,福 敬登,中日ドラゴンズ,player-165,41645132,H.Fuku
public\data\rankings\pitching\2022\CL\三振.json,石井 大智,阪神タイガース,player-4,41145153,D.Ishii
public\data\rankings\pitching\2022\CL\三振.json,堀田 賢慎,読売ジャイアンツ,player-110,21625151,K.Hotta
public\data\rankings\pitching\2022\CL\三振.json,根尾 昂,中日ドラゴンズ,player-163,81285138,A.Neo
public\data\rankings\pitching\2022\CL\三振.json,玉村 昇悟,広島東洋カープ,player-43,41245151,S.Tamamura
public\data\rankings\pitching\2022\CL\三振.json,島内 颯太郎,広島東洋カープ,player-41,31935138,S.Shimauchi
public\data\rankings\pitching\2022\CL\三振_all.json,戸郷 翔征,読売ジャイアンツ,player-103,41045138,S.Togo
public\data\rankings\pitching\2022\CL\三振_all.json,髙橋 宏斗,中日ドラゴンズ,player-160,61265153,H.Takahashi
public\data\rankings\pitching\2022\CL\三振_all.json,森下 暢仁,広島東洋カープ,player-53,53155151,M.Morishita
public\data\rankings\pitching\2022\CL\三振_all.json,柳 裕也,中日ドラゴンズ,player-172,63165134,Y.Yanagi
public\data\rankings\pitching\2022\CL\三振_all.json,大貫 晋一,横浜DeNAベイスターズ,player-65,01305138,S.Ohnuki
public\data\rankings\pitching\2022\CL\三振_all.json,高橋 奎二,東京ヤクルトスワローズ,player-137,51055132,K.Takahashi
public\data\rankings\pitching\2022\CL\三振_all.json,大野 雄大,中日ドラゴンズ,player-149,11515133,Y.Ohno
public\data\rankings\pitching\2022\CL\三振_all.json,大瀬良 大地,広島東洋カープ,player-32,61365139,D.Ohsera
public\data\rankings\pitching\2022\CL\三振_all.json,西 勇輝,阪神タイガース,player-22,71275118,Y.Nishi
public\data\rankings\pitching\2022\CL\三振_all.json,伊藤 将司,阪神タイガース,player-5,71375153,M.Itoh
public\data\rankings\pitching\2022\CL\三振_all.json,小川 泰弘,東京ヤクルトスワローズ,player-122,11515137,Y.Ogawa
public\data\rankings\pitching\2022\CL\三振_all.json,高梨 裕稔,東京ヤクルトスワローズ,player-136,21925139,H.Takanashi
public\data\rankings\pitching\2022\CL\三振_all.json,遠藤 淳志,広島東洋カープ,player-31,71375136,A.Endoh
public\data\rankings\pitching\2022\CL\三振_all.json,床田 寛樹,広島東洋カープ,player-44,11415134,H.Tokoda
public\data\rankings\pitching\2022\CL\三振_all.json,伊勢 大夢,横浜DeNAベイスターズ,player-61,41145151,H.Ise
public\data\rankings\pitching\2022\CL\三振_all.json,入江 大生,横浜DeNAベイスターズ,player-63,61365153,T.Irie
public\data\rankings\pitching\2022\CL\三振_all.json,石田 健大,横浜DeNAベイスターズ,player-60,11315130,K.Ishida
public\data\rankings\pitching\2022\CL\三振_all.json,湯浅 京己,阪神タイガース,player-27,41845138,A.Yuasa
public\data\rankings\pitching\2022\CL\三振_all.json,大勢,読売ジャイアンツ,player-98,81085155,T.Ota
public\data\rankings\pitching\2022\CL\三振_all.json,栗林 良吏,広島東洋カープ,player-36,91995153,R.Kuribayashi
public\data\rankings\pitching\2022\CL\三振_all.json,山﨑 伊織,読売ジャイアンツ,player-113,03305153,I.Yamasaki
public\data\rankings\pitching\2022\CL\三振_all.json,松本 竜也,広島東洋カープ,player-50,73175155,R.Matsumoto
public\data\rankings\pitching\2022\CL\三振_all.json,赤星 優志,読売ジャイアンツ,player-86,51155155,Y.Akahoshi
public\data\rankings\pitching\2022\CL\三振_all.json,木澤 尚文,東京ヤクルトスワローズ,player-125,11915153,N.Kizawa
public\data\rankings\pitching\2022\CL\三振_all.json,清水 達也,中日ドラゴンズ,player-156,01905136,T.Shimizu
public\data\rankings\pitching\2022\CL\三振_all.json,松葉 貴大,中日ドラゴンズ,player-170,21225137,T.Matsuba
public\data\rankings\pitching\2022\CL\三振_all.json,森浦 大輔,広島東洋カープ,player-52,73375153,D.Moriura
public\data\rankings\pitching\2022\CL\三振_all.json,岩崎 優,阪神タイガース,player-6,31335139,S.Iwazaki
public\data\rankings\pitching\2022\CL\三振_all.json,高梨 雄平,読売ジャイアンツ,player-100,91095134,Y.Takanashi
public\data\rankings\pitching\2022\CL\三振_all.json,小澤 怜史,東京ヤクルトスワローズ,player-128,01705132,R.Kozawa
public\data\rankings\pitching\2022\CL\三振_all.json,才木 浩人,阪神タイガース,player-18,41745134,H.Saiki
public\data\rankings\pitching\2022\CL\三振_all.json,清水 昇,東京ヤクルトスワローズ,player-133,51955138,N.Shimizu
public\data\rankings\pitching\2022\CL\三振_all.json,藤嶋 健人,中日ドラゴンズ,player-167,21625134,K.Fujishima
public\data\rankings\pitching\2022\CL\三振_all.json,山﨑 康晃,横浜DeNAベイスターズ,player-83,41845130,Y.Yamasaki
public\data\rankings\pitching\2022\CL\三振_all.json,大西 広樹,東京ヤクルトスワローズ,player-121,41545151,H.Ohnishi
public\data\rankings\pitching\2022\CL\三振_all.json,東 克樹,横浜DeNAベイスターズ,player-56,51155136,K.Azuma
public\data\rankings\pitching\2022\CL\三振_all.json,平内 龍太,読売ジャイアンツ,player-109,21825153,R.Heinai
public\data\rankings\pitching\2022\CL\三振_all.json,石川 雅規,東京ヤクルトスワローズ,player-116,11315115,M.Ishikawa
public\data\rankings\pitching\2022\CL\三振_all.json,岩貞 祐太,阪神タイガース,player-7,51355139,Y.Iwasada
public\data\rankings\pitching\2022\CL\三振_all.json,ケムナ 誠,広島東洋カープ,player-38,71775136,M.Kemna
public\data\rankings\pitching\2022\CL\三振_all.json,勝野 昌慶,中日ドラゴンズ,player-154,21525138,A.Katsuno
public\data\rankings\pitching\2022\CL\三振_all.json,石山 泰稚,東京ヤクルトスワローズ,player-117,21125137,T.Ishiyama
public\data\rankings\pitching\2022\CL\三振_all.json,田口 麗斗,東京ヤクルトスワローズ,player-138,41945139,K.Taguchi
public\data\rankings\pitching\2022\CL\三振_all.json,坂本 裕哉,横浜DeNAベイスターズ,player-71,11015151,Y.Sakamoto
public\data\rankings\pitching\2022\CL\三振_all.json,井上 温大,読売ジャイアンツ,player-88,51355151,H.Inoue
public\data\rankings\pitching\2022\CL\三振_all.json,福 敬登,中日ドラゴンズ,player-165,41645132,H.Fuku
public\data\rankings\pitching\2022\CL\三振_all.json,石井 大智,阪神タイガース,player-4,41145153,D.Ishii
public\data\rankings\pitching\2022\CL\三振_all.json,堀田 賢慎,読売ジャイアンツ,player-110,21625151,K.Hotta
public\data\rankings\pitching\2022\CL\三振_all.json,根尾 昂,中日ドラゴンズ,player-163,81285138,A.Neo
public\data\rankings\pitching\2022\CL\三振_all.json,玉村 昇悟,広島東洋カープ,player-43,41245151,S.Tamamura
public\data\rankings\pitching\2022\CL\三振_all.json,島内 颯太郎,広島東洋カープ,player-41,31935138,S.Shimauchi
public\data\rankings\pitching\2022\CL\勝利.json,戸郷 翔征,読売ジャイアンツ,player-103,41045138,S.Togo
public\data\rankings\pitching\2022\CL\勝利.json,大貫 晋一,横浜DeNAベイスターズ,player-65,01305138,S.Ohnuki
public\data\rankings\pitching\2022\CL\勝利.json,森下 暢仁,広島東洋カープ,player-53,53155151,M.Morishita
public\data\rankings\pitching\2022\CL\勝利.json,伊藤 将司,阪神タイガース,player-5,71375153,M.Itoh
public\data\rankings\pitching\2022\CL\勝利.json,西 勇輝,阪神タイガース,player-22,71275118,Y.Nishi
public\data\rankings\pitching\2022\CL\勝利.json,木澤 尚文,東京ヤクルトスワローズ,player-125,11915153,N.Kizawa
public\data\rankings\pitching\2022\CL\勝利.json,柳 裕也,中日ドラゴンズ,player-172,63165134,Y.Yanagi
public\data\rankings\pitching\2022\CL\勝利.json,大瀬良 大地,広島東洋カープ,player-32,61365139,D.Ohsera
public\data\rankings\pitching\2022\CL\勝利.json,床田 寛樹,広島東洋カープ,player-44,11415134,H.Tokoda
public\data\rankings\pitching\2022\CL\勝利.json,小川 泰弘,東京ヤクルトスワローズ,player-122,11515137,Y.Ogawa
public\data\rankings\pitching\2022\CL\勝利.json,高橋 奎二,東京ヤクルトスワローズ,player-137,51055132,K.Takahashi
public\data\rankings\pitching\2022\CL\勝利.json,大野 雄大,中日ドラゴンズ,player-149,11515133,Y.Ohno
public\data\rankings\pitching\2022\CL\勝利.json,石田 健大,横浜DeNAベイスターズ,player-60,11315130,K.Ishida
public\data\rankings\pitching\2022\CL\勝利.json,高梨 裕稔,東京ヤクルトスワローズ,player-136,21925139,H.Takanashi
public\data\rankings\pitching\2022\CL\勝利.json,石川 雅規,東京ヤクルトスワローズ,player-116,11315115,M.Ishikawa
public\data\rankings\pitching\2022\CL\勝利.json,髙橋 宏斗,中日ドラゴンズ,player-160,61265153,H.Takahashi
public\data\rankings\pitching\2022\CL\勝利.json,松葉 貴大,中日ドラゴンズ,player-170,21225137,T.Matsuba
public\data\rankings\pitching\2022\CL\勝利.json,入江 大生,横浜DeNAベイスターズ,player-63,61365153,T.Irie
public\data\rankings\pitching\2022\CL\勝利.json,赤星 優志,読売ジャイアンツ,player-86,51155155,Y.Akahoshi
public\data\rankings\pitching\2022\CL\勝利.json,山﨑 伊織,読売ジャイアンツ,player-113,03305153,I.Yamasaki
public\data\rankings\pitching\2022\CL\勝利.json,清水 昇,東京ヤクルトスワローズ,player-133,51955138,N.Shimizu
public\data\rankings\pitching\2022\CL\勝利.json,才木 浩人,阪神タイガース,player-18,41745134,H.Saiki
public\data\rankings\pitching\2022\CL\勝利.json,遠藤 淳志,広島東洋カープ,player-31,71375136,A.Endoh
public\data\rankings\pitching\2022\CL\勝利.json,ケムナ 誠,広島東洋カープ,player-38,71775136,M.Kemna
public\data\rankings\pitching\2022\CL\勝利.json,松本 竜也,広島東洋カープ,player-50,73175155,R.Matsumoto
public\data\rankings\pitching\2022\CL\勝利.json,平内 龍太,読売ジャイアンツ,player-109,21825153,R.Heinai
public\data\rankings\pitching\2022\CL\勝利.json,塹江 敦哉,広島東洋カープ,player-49,21625130,A.Horie
public\data\rankings\pitching\2022\CL\勝利.json,森浦 大輔,広島東洋カープ,player-52,73375153,D.Moriura
public\data\rankings\pitching\2022\CL\勝利.json,伊勢 大夢,横浜DeNAベイスターズ,player-61,41145151,H.Ise
public\data\rankings\pitching\2022\CL\勝利.json,大西 広樹,東京ヤクルトスワローズ,player-121,41545151,H.Ohnishi
public\data\rankings\pitching\2022\CL\勝利.json,清水 達也,中日ドラゴンズ,player-156,01905136,T.Shimizu
public\data\rankings\pitching\2022\CL\勝利.json,岩貞 祐太,阪神タイガース,player-7,51355139,Y.Iwasada
public\data\rankings\pitching\2022\CL\勝利.json,湯浅 京己,阪神タイガース,player-27,41845138,A.Yuasa
public\data\rankings\pitching\2022\CL\勝利.json,玉村 昇悟,広島東洋カープ,player-43,41245151,S.Tamamura
public\data\rankings\pitching\2022\CL\勝利.json,中﨑 翔太,広島東洋カープ,player-45,31235133,S.Nakazaki
public\data\rankings\pitching\2022\CL\勝利.json,高梨 雄平,読売ジャイアンツ,player-100,91095134,Y.Takanashi
public\data\rankings\pitching\2022\CL\勝利.json,堀田 賢慎,読売ジャイアンツ,player-110,21625151,K.Hotta
public\data\rankings\pitching\2022\CL\勝利.json,石山 泰稚,東京ヤクルトスワローズ,player-117,21125137,T.Ishiyama
public\data\rankings\pitching\2022\CL\勝利.json,小澤 怜史,東京ヤクルトスワローズ,player-128,01705132,R.Kozawa
public\data\rankings\pitching\2022\CL\勝利.json,福 敬登,中日ドラゴンズ,player-165,41645132,H.Fuku
public\data\rankings\pitching\2022\CL\勝利.json,藤嶋 健人,中日ドラゴンズ,player-167,21625134,K.Fujishima
public\data\rankings\pitching\2022\CL\勝利.json,岩崎 優,阪神タイガース,player-6,31335139,S.Iwazaki
public\data\rankings\pitching\2022\CL\勝利.json,森 翔平,広島東洋カープ,player-51,93395155,S.Mori
public\data\rankings\pitching\2022\CL\勝利.json,東 克樹,横浜DeNAベイスターズ,player-56,51155136,K.Azuma
public\data\rankings\pitching\2022\CL\勝利.json,井上 温大,読売ジャイアンツ,player-88,51355151,H.Inoue
public\data\rankings\pitching\2022\CL\勝利.json,大勢,読売ジャイアンツ,player-98,81085155,T.Ota
public\data\rankings\pitching\2022\CL\勝利_all.json,戸郷 翔征,読売ジャイアンツ,player-103,41045138,S.Togo
public\data\rankings\pitching\2022\CL\勝利_all.json,大貫 晋一,横浜DeNAベイスターズ,player-65,01305138,S.Ohnuki
public\data\rankings\pitching\2022\CL\勝利_all.json,森下 暢仁,広島東洋カープ,player-53,53155151,M.Morishita
public\data\rankings\pitching\2022\CL\勝利_all.json,伊藤 将司,阪神タイガース,player-5,71375153,M.Itoh
public\data\rankings\pitching\2022\CL\勝利_all.json,西 勇輝,阪神タイガース,player-22,71275118,Y.Nishi
public\data\rankings\pitching\2022\CL\勝利_all.json,木澤 尚文,東京ヤクルトスワローズ,player-125,11915153,N.Kizawa
public\data\rankings\pitching\2022\CL\勝利_all.json,柳 裕也,中日ドラゴンズ,player-172,63165134,Y.Yanagi
public\data\rankings\pitching\2022\CL\勝利_all.json,大瀬良 大地,広島東洋カープ,player-32,61365139,D.Ohsera
public\data\rankings\pitching\2022\CL\勝利_all.json,床田 寛樹,広島東洋カープ,player-44,11415134,H.Tokoda
public\data\rankings\pitching\2022\CL\勝利_all.json,小川 泰弘,東京ヤクルトスワローズ,player-122,11515137,Y.Ogawa
public\data\rankings\pitching\2022\CL\勝利_all.json,高橋 奎二,東京ヤクルトスワローズ,player-137,51055132,K.Takahashi
public\data\rankings\pitching\2022\CL\勝利_all.json,大野 雄大,中日ドラゴンズ,player-149,11515133,Y.Ohno
public\data\rankings\pitching\2022\CL\勝利_all.json,石田 健大,横浜DeNAベイスターズ,player-60,11315130,K.Ishida
public\data\rankings\pitching\2022\CL\勝利_all.json,高梨 裕稔,東京ヤクルトスワローズ,player-136,21925139,H.Takanashi
public\data\rankings\pitching\2022\CL\勝利_all.json,石川 雅規,東京ヤクルトスワローズ,player-116,11315115,M.Ishikawa
public\data\rankings\pitching\2022\CL\勝利_all.json,髙橋 宏斗,中日ドラゴンズ,player-160,61265153,H.Takahashi
public\data\rankings\pitching\2022\CL\勝利_all.json,松葉 貴大,中日ドラゴンズ,player-170,21225137,T.Matsuba
public\data\rankings\pitching\2022\CL\勝利_all.json,入江 大生,横浜DeNAベイスターズ,player-63,61365153,T.Irie
public\data\rankings\pitching\2022\CL\勝利_all.json,赤星 優志,読売ジャイアンツ,player-86,51155155,Y.Akahoshi
public\data\rankings\pitching\2022\CL\勝利_all.json,山﨑 伊織,読売ジャイアンツ,player-113,03305153,I.Yamasaki
public\data\rankings\pitching\2022\CL\勝利_all.json,清水 昇,東京ヤクルトスワローズ,player-133,51955138,N.Shimizu
public\data\rankings\pitching\2022\CL\勝利_all.json,才木 浩人,阪神タイガース,player-18,41745134,H.Saiki
public\data\rankings\pitching\2022\CL\勝利_all.json,遠藤 淳志,広島東洋カープ,player-31,71375136,A.Endoh
public\data\rankings\pitching\2022\CL\勝利_all.json,ケムナ 誠,広島東洋カープ,player-38,71775136,M.Kemna
public\data\rankings\pitching\2022\CL\勝利_all.json,松本 竜也,広島東洋カープ,player-50,73175155,R.Matsumoto
public\data\rankings\pitching\2022\CL\勝利_all.json,平内 龍太,読売ジャイアンツ,player-109,21825153,R.Heinai
public\data\rankings\pitching\2022\CL\勝利_all.json,塹江 敦哉,広島東洋カープ,player-49,21625130,A.Horie
public\data\rankings\pitching\2022\CL\勝利_all.json,森浦 大輔,広島東洋カープ,player-52,73375153,D.Moriura
public\data\rankings\pitching\2022\CL\勝利_all.json,伊勢 大夢,横浜DeNAベイスターズ,player-61,41145151,H.Ise
public\data\rankings\pitching\2022\CL\勝利_all.json,大西 広樹,東京ヤクルトスワローズ,player-121,41545151,H.Ohnishi
public\data\rankings\pitching\2022\CL\勝利_all.json,清水 達也,中日ドラゴンズ,player-156,01905136,T.Shimizu
public\data\rankings\pitching\2022\CL\勝利_all.json,岩貞 祐太,阪神タイガース,player-7,51355139,Y.Iwasada
public\data\rankings\pitching\2022\CL\勝利_all.json,湯浅 京己,阪神タイガース,player-27,41845138,A.Yuasa
public\data\rankings\pitching\2022\CL\勝利_all.json,玉村 昇悟,広島東洋カープ,player-43,41245151,S.Tamamura
public\data\rankings\pitching\2022\CL\勝利_all.json,中﨑 翔太,広島東洋カープ,player-45,31235133,S.Nakazaki
public\data\rankings\pitching\2022\CL\勝利_all.json,高梨 雄平,読売ジャイアンツ,player-100,91095134,Y.Takanashi
public\data\rankings\pitching\2022\CL\勝利_all.json,堀田 賢慎,読売ジャイアンツ,player-110,21625151,K.Hotta
public\data\rankings\pitching\2022\CL\勝利_all.json,石山 泰稚,東京ヤクルトスワローズ,player-117,21125137,T.Ishiyama
public\data\rankings\pitching\2022\CL\勝利_all.json,小澤 怜史,東京ヤクルトスワローズ,player-128,01705132,R.Kozawa
public\data\rankings\pitching\2022\CL\勝利_all.json,福 敬登,中日ドラゴンズ,player-165,41645132,H.Fuku
public\data\rankings\pitching\2022\CL\勝利_all.json,藤嶋 健人,中日ドラゴンズ,player-167,21625134,K.Fujishima
public\data\rankings\pitching\2022\CL\勝利_all.json,岩崎 優,阪神タイガース,player-6,31335139,S.Iwazaki
public\data\rankings\pitching\2022\CL\勝利_all.json,森 翔平,広島東洋カープ,player-51,93395155,S.Mori
public\data\rankings\pitching\2022\CL\勝利_all.json,東 克樹,横浜DeNAベイスターズ,player-56,51155136,K.Azuma
public\data\rankings\pitching\2022\CL\勝利_all.json,井上 温大,読売ジャイアンツ,player-88,51355151,H.Inoue
public\data\rankings\pitching\2022\CL\勝利_all.json,大勢,読売ジャイアンツ,player-98,81085155,T.Ota
public\data\rankings\pitching\2022\CL\勝率.json,高橋 奎二,東京ヤクルトスワローズ,player-137,51055132,K.Takahashi
public\data\rankings\pitching\2022\CL\勝率.json,木澤 尚文,東京ヤクルトスワローズ,player-125,11915153,N.Kizawa
public\data\rankings\pitching\2022\CL\勝率.json,松本 竜也,広島東洋カープ,player-50,73175155,R.Matsumoto
public\data\rankings\pitching\2022\CL\勝率.json,伊藤 将司,阪神タイガース,player-5,71375153,M.Itoh
public\data\rankings\pitching\2022\CL\勝率.json,石田 健大,横浜DeNAベイスターズ,player-60,11315130,K.Ishida
public\data\rankings\pitching\2022\CL\勝率.json,戸郷 翔征,読売ジャイアンツ,player-103,41045138,S.Togo
public\data\rankings\pitching\2022\CL\勝率.json,石川 雅規,東京ヤクルトスワローズ,player-116,11315115,M.Ishikawa
public\data\rankings\pitching\2022\CL\勝率.json,大西 広樹,東京ヤクルトスワローズ,player-121,41545151,H.Ohnishi
public\data\rankings\pitching\2022\CL\勝率.json,大貫 晋一,横浜DeNAベイスターズ,player-65,01305138,S.Ohnuki
public\data\rankings\pitching\2022\CL\勝率.json,床田 寛樹,広島東洋カープ,player-44,11415134,H.Tokoda
public\data\rankings\pitching\2022\CL\勝率.json,森下 暢仁,広島東洋カープ,player-53,53155151,M.Morishita
public\data\rankings\pitching\2022\CL\勝率.json,西 勇輝,阪神タイガース,player-22,71275118,Y.Nishi
public\data\rankings\pitching\2022\CL\勝率.json,赤星 優志,読売ジャイアンツ,player-86,51155155,Y.Akahoshi
public\data\rankings\pitching\2022\CL\勝率.json,山﨑 伊織,読売ジャイアンツ,player-113,03305153,I.Yamasaki
public\data\rankings\pitching\2022\CL\勝率.json,小川 泰弘,東京ヤクルトスワローズ,player-122,11515137,Y.Ogawa
public\data\rankings\pitching\2022\CL\勝率.json,大野 雄大,中日ドラゴンズ,player-149,11515133,Y.Ohno
public\data\rankings\pitching\2022\CL\勝率.json,大瀬良 大地,広島東洋カープ,player-32,61365139,D.Ohsera
public\data\rankings\pitching\2022\CL\勝率.json,髙橋 宏斗,中日ドラゴンズ,player-160,61265153,H.Takahashi
public\data\rankings\pitching\2022\CL\勝率.json,松葉 貴大,中日ドラゴンズ,player-170,21225137,T.Matsuba
