player_id,name_ja,action,roman_short,birth_date_raw,pro_debut_raw,path
51555133,大原　慎司,updated,S.Oohara,1985年6月30日,2010年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555133.json
51555134,加藤　脩平,updated,S.Katou,1999年3月28日,2016年育成選手ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555134.json
51555135,釜元　豪,updated,G.Kamamoto,1993年9月3日,2011年育成選手ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555135.json
51555136,金久保　優斗,updated,Y.Kanakubo,1999年11月4日,2017年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555136.json
51555137,鍵谷　陽平,updated,Y.Kagiya,1990年9月23日,2012年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555137.json
51555139,岡本　健,updated,K.Okamoto,1992年10月29日,2013年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555139.json
51555159,奥村　光一,updated,K.Okumura,1999年12月24日,2023年育成選手ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51555159.json
51653860,吉井　理人,updated,M.Yoshii,1965年4月20日,1983年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51653860.json
51655110,渡辺　恒樹,updated,K.Watanabe,1978年5月17日,2004年ドラフト2巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655110.json
51655112,松田　宣浩,updated,N.Matsuda,1983年5月17日,2005年大学生・社会人ドラフト希望枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655112.json
51655117,矢野　謙次,updated,K.Yano,1980年9月21日,2002年ドラフト6巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655117.json
51655118,松本　啓二朗,updated,K.Matsumoto,1986年6月24日,2008年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655118.json
51655131,李　机浩,updated,B.I,1981年11月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655131.json
51655133,三ツ俣　大樹,updated,T.Mitsumata,1992年5月11日,2010年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655133.json
51655134,濵口　遥大,updated,H.Hamaguchi,1995年3月16日,2016年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655134.json
51655135,古野　正人,updated,M.Furuno,1986年9月27日,2011年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655135.json
51655136,廣澤　伸哉,updated,S.Hirosawa,1999年8月11日,2017年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655136.json
51655137,若松　駿太,updated,S.Wakamatsu,1995年2月28日,2012年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655137.json
51655138,古谷　拓郎,updated,T.Furuya,2000年4月21日,2018年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655138.json
51655139,横山　貴明,updated,T.Yokoyama,1991年4月10日,2013年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655139.json
51655151,福田　光輝,updated,K.Fukuda,1997年11月16日,2019年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655151.json
51655159,土生　翔太,updated,S.Habu,2001年3月10日,2023年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51655159.json
51753864,デニー,updated,T.Deni（deni,1967年9月21日,1986年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51753864.json
51753880,高木　浩之,updated,H.Takagi,1972年10月14日,1994年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51753880.json
51753884,澤﨑　俊和,updated,T.Sawazaki,1974年9月21日,1996年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51753884.json
51753888,實松　一成,updated,K.Sanematsu,1981年1月18日,1998年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51753888.json
51753889,高波　文一,updated,F.Takanami,1975年11月3日,1993年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51753889.json
51755110,金剛　弘樹,updated,H.Kongou,1979年2月12日,2004年ドラフト9巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755110.json
51755111,十川　孝富,updated,T.Sogawa,1977年5月29日,1999年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755111.json
51755112,岸田　護,updated,M.Kishida,1981年5月10日,2005年大学生・社会人ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755112.json
51755116,小窪　哲也,updated,T.Kokubo,1985年4月12日,2007年大学生・社会人ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755116.json
51755118,小松　剛,updated,T.Komatsu,1986年9月26日,2008年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755118.json
51755119,佐藤　賢,updated,M.Satou,1981年12月6日,2003年ドラフト6巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755119.json
51755131,菊池　雄星,updated,Y.Kikuchi,1991年6月17日,2009年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755131.json
51755132,熊原　健人,updated,K.Kumabara,1993年10月19日,2015年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755132.json
51755136,鈴木　康平,updated,K.Suzuki,1994年1月21日,2017年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755136.json
51755137,佐藤　峻一,updated,S.Satou,1991年1月8日,2012年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51755137.json
51855112,山口　俊,updated,S.Yamaguchi,1987年7月11日,2005年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855112.json
51855114,山本　一徳,updated,K.Yamamoto,1983年6月13日,2006年大学生・社会人ドラフト5巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855114.json
51855116,M.ウッド,updated,M.Wood,1980年4月26日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855116.json
51855117,タイロン・ウッズ,updated,T.Woods,1969年8月19日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855117.json
51855119,B.コーリー,updated,B.Corey,1973年10月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855119.json
51855130,守屋　功輝,updated,K.Moriya,1993年11月25日,2014年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855130.json
51855131,E.デラクルス,updated,E.Cruz,1984年3月12日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855131.json
51855137,B.ディクソン,updated,B.Dickson,1984年11月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855137.json
51855139,呉　昇桓,updated,S.O,1982年7月15日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855139.json
51855151,宮川　哲,updated,T.Miyagawa,1995年10月10日,2019年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855151.json
51855153,福島　章太,updated,S.Fukushima,2002年10月24日,2020年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51855153.json
51953880,西口　文也,updated,F.Nishiguchi,1972年9月26日,1994年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51953880.json
51953881,椎木　匠,updated,T.Shiigi,1971年7月25日,1989年ドラフト外,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51953881.json
51953886,高橋　由伸,updated,Y.Takahashi,1975年4月3日,1997年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51953886.json
51955119,竹岡　和宏,updated,K.Takeoka,1975年1月25日,2003年ドラフト8巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955119.json
51955130,坂寄　晴一,updated,S.Sakayori,1990年4月5日,2014年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955130.json
51955131,田上　健一,updated,K.Tagami,1987年12月12日,2009年育成選手ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955131.json
51955133,小山　雄輝,updated,Y.Koyama,1988年12月5日,2010年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955133.json
51955134,坂本　工宜,updated,K.Sakamoto,1994年8月19日,2016年育成選手ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955134.json
51955136,椎野　新,updated,A.Shiino,1995年10月10日,2017年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955136.json
51955137,髙橋　大樹,updated,H.Takahashi,1994年5月11日,2012年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955137.json
51955139,曽根　海成,updated,K.Sone,1995年4月24日,2013年育成選手ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_51955139.json
5303868,上田　浩明,updated,H.Ueda,1969年4月30日,1987年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_5303868.json
53055132,ジェフン,updated,H.Jaehoon,1990年10月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53055132.json
53055134,J.コラレス,updated,J.Corrales,1990年5月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53055134.json
53055153,G.スパークマン,updated,G.Sparkman,1992年5月11日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53055153.json
53055155,R.ヌニエス,updated,R.Nunez,1994年4月4日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53055155.json
53055157,D.マキノン,updated,D.Mackinnon,1994年12月15日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53055157.json
53055159,J.ヤン,updated,J.Yan,1996年8月17日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53055159.json
53155110,デイモン,updated,D.Minor,1974年1月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155110.json
53155112,C.オクスプリング,updated,C.Oxspring,1977年5月13日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155112.json
53155114,李　炳圭,updated,B.I,1974年10月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155114.json
53155116,C.ブラゼル,updated,C.Brazell,1980年5月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155116.json
53155118,G.バーナムJr.,updated,G.Jr.,1974年10月13日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155118.json
53155130,横山　雄哉,updated,Y.Yokoyama,1994年2月21日,2014年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155130.json
53155131,M.マートン,updated,M.Murton,1981年10月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155131.json
53155133,R.ザラテ,updated,R.Zarate,1987年2月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155133.json
53155135,L.テレーロ,updated,L.Terrero,1980年5月18日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155135.json
53155136,山口　翔,updated,S.Yamaguchi,1999年4月28日,2017年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155136.json
53155137,H.ルナ,updated,H.Luna,1980年2月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155137.json
53155139,Z.フィリップス,updated,Z.Phillips,1986年9月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155139.json
53155157,宮内　春輝,updated,H.Miyauchi,1996年5月25日,2022年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53155157.json
53253868,江藤　智,updated,A.Etou,1970年4月15日,1988年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53253868.json
53255155,J.マルモレホス,updated,J.Marmolejos,1993年1月2日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53255155.json
53355110,J.B.ミアディッチ,updated,J.Miadich,1976年2月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355110.json
53355112,陽　耀勲,updated,Y.Yan,1983年1月22日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355112.json
53355114,B.ブキャナン,updated,B.Buchanan,1973年7月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355114.json
53355117,アレックス,updated,A.Ochoa,1972年3月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355117.json
53355118,K.ロー,updated,K.Loe,1981年9月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355118.json
53355130,K.ジョンソン,updated,K.Johnson,1984年10月14日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355130.json
53355133,K.ヒメネス,updated,K.Jimenez,1980年10月27日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355133.json
53355134,山本　由伸,updated,Y.Yamamoto,1998年8月17日,2016年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355134.json
53355135,A.カストロ,updated,A.Castro,1982年11月14日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355135.json
53355136,渡邉　啓太,updated,K.Watanabe,1993年9月13日,2017年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355136.json
53355137,T.コーコラン,updated,T.Corcoran,1978年4月15日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355137.json
53355138,K.バルガス,updated,K.Vargas,1990年8月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355138.json
53355139,R.ロサリオ,updated,R.Rosario,1989年3月29日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355139.json
53355151,J.エドワーズ,updated,J.Edwards,1988年1月8日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355151.json
53355153,森　博人,updated,H.Mori,1998年5月25日,2020年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53355153.json
53455155,I.クロール,updated,I.Krol,1991年5月9日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53455155.json
53555112,R.グリン,updated,R.Glynn,1974年11月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555112.json
53555114,呉　偲佑,updated,S.Uu,1982年5月24日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555114.json
53555118,A.フィリップス,updated,A.Phillips,1977年4月6日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555118.json
53555130,M.マイコラス,updated,M.Mikolas,1988年8月23日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555130.json
53555132,R.スアレス,updated,R.Suarez,1991年3月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555132.json
53555133,A.レルー,updated,A.Lerew,1982年10月28日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555133.json
53555134,A.キャンデラリオ,updated,A.Candelario,1982年5月28日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555134.json
53555135,B.クレイマー,updated,B.Cramer,1979年10月28日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555135.json
53555136,L.カンポス,updated,L.Campos,1987年7月17日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555136.json
53555138,J.レイビン,updated,J.Ravin,1988年1月21日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555138.json
53555139,J.バトラー,updated,J.Butler,1986年3月12日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555139.json
53555151,J.T.シャギワ,updated,J.Chargois,1990年12月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555151.json
53555159,J.アギラー,updated,J.Aguilar,1990年6月30日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53555159.json
53755114,A.バス,updated,A.Bass,1981年7月31日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755114.json
53755130,M.デニング,updated,M.Dening,1988年8月17日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755130.json
53755132,J.ブリガム,updated,J.Brigham,1988年2月10日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755132.json
53755133,L.ゴンザレス,updated,L.Gonzalez,1983年2月27日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755133.json
53755134,A.シリアコ,updated,A.Ciriaco,1987年6月16日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755134.json
53755136,S.モヤ,updated,S.Moya,1991年8月9日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755136.json
53755151,G.パーラ,updated,G.Parra,1987年5月6日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755151.json
53755155,D.アンダーソン,updated,D.Anderson,1994年3月22日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755155.json
53755159,F.コルデロ,updated,F.Cordero,1994年9月2日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53755159.json
53955132,J.ルーキ,updated,J.Lueke,1984年12月5日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955132.json
53955134,R.メンデス,updated,R.Mendez,1990年7月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955134.json
53955136,G.フランスア,updated,G.Franzua,1993年9月25日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955136.json
53955151,R.コルニエル,updated,R.Corniel,1995年6月23日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955151.json
53955153,C.レイ,updated,C.Rea,1990年7月1日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955153.json
53955155,B.クリスキー,updated,B.Kriske,1994年2月3日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955155.json
53955157,M.デビッドソン,updated,M.Davidson,1991年3月26日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955157.json
53955159,C.トーマス,updated,C.Thomas,1994年10月8日,,C:\dev\TopPage\_data\derived\player_profile\merged\npb_53955159.json
55953868,井上　純,updated,J.Inoue,1970年6月8日,1988年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_55953868.json
61063884,松中　信彦,updated,N.Matsunaka,1973年12月26日,1996年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61063884.json
61063885,永池　恭男,updated,Y.Nagaike,1973年10月5日,1991年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61063885.json
61063888,本郷　宏樹,updated,H.Hongou,1976年9月14日,1998年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61063888.json
61063889,山部　太,updated,F.Yamabe,1971年1月4日,1993年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61063889.json
61065110,能見　篤史,updated,A.Noumi,1979年5月28日,2004年ドラフト自由枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065110.json
61065111,本間　忠,updated,T.Honma,1977年8月5日,1999年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065111.json
61065112,栂野　雅史,updated,M.Togano,1984年10月19日,2005年大学生・社会人ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065112.json
61065113,西﨑　伸洋,updated,N.Nishizaki,1982年4月8日,2000年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065113.json
61065114,田中　大二郎,updated,D.Tanaka,1988年4月29日,2006年高校生ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065114.json
61065116,中田　翔,updated,S.Nakata,1989年4月22日,2007年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065116.json
61065117,武山　真吾,updated,S.Takeyama,1984年6月22日,2002年ドラフト10巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065117.json
61065118,中﨑　雄太,updated,Y.Nakazaki,1991年3月11日,2008年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065118.json
61065119,松坂　健太,updated,K.Matsusaka,1985年8月16日,2003年ドラフト5巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065119.json
61065130,立田　将太,updated,S.Tatsuta,1996年6月4日,2014年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065130.json
61065131,原口　文仁,updated,F.Haraguchi,1992年3月3日,2009年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065131.json
61065133,塚原　頌平,updated,S.Tsukahara,1992年7月8日,2010年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065133.json
61065135,田原　誠次,updated,S.Tahara,1989年9月2日,2011年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61065135.json
61163880,小関　竜也,updated,T.Ozeki,1976年7月24日,1994年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61163880.json
61163881,井上　一樹,updated,K.Inoue,1971年7月25日,1989年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61163881.json
61163884,今岡　誠,updated,M.Imaoka,1974年9月11日,1996年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61163884.json
61163885,上田　佳範,updated,Y.Ueda,1973年11月18日,1991年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61163885.json
61163888,伊藤　剛,updated,T.Itou,1976年12月17日,1998年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61163888.json
61163889,大塚　明,updated,A.Ootsuka,1975年4月28日,1993年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61163889.json
61165110,鵜久森　淳志,updated,A.Ugumori,1987年2月1日,2004年ドラフト8巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165110.json
61165112,飯原　誉士,updated,Y.Iihara,1983年4月26日,2005年大学生・社会人ドラフト5巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165112.json
61165114,今浪　隆博,updated,T.Imanami,1984年7月6日,2006年大学生・社会人ドラフト7巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165114.json
61165116,伊志嶺　忠,updated,T.Ishimine,1985年6月22日,2007年大学生・社会人ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165116.json
61165118,井上　雄介,updated,Y.Inoue,1986年9月5日,2008年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165118.json
61165119,内　竜也,updated,T.Uchi,1985年7月13日,2003年ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165119.json
61165130,石川　直也,updated,N.Ishikawa,1996年7月11日,2014年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165130.json
61165131,石川　貢,updated,M.Ishikawa,1991年6月16日,2009年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165131.json
61165133,伊志嶺　翔大,updated,S.Ishimine,1988年5月12日,2010年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165133.json
61165135,伊藤　拓郎,updated,T.Itou,1993年4月2日,2011年ドラフト9位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165135.json
61165137,井納　翔一,updated,S.Inou,1986年5月1日,2012年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61165137.json
61263884,矢野　諭,updated,S.Yano,1978年4月25日,1996年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61263884.json
61265110,星　孝典,updated,T.Hoshi,1982年5月4日,2004年ドラフト6巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265110.json
61265111,迎　祐一郎,updated,Y.Mukae,1981年12月22日,1999年ドラフト3位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265111.json
61265112,平田　良介,updated,R.Hirata,1988年3月23日,2005年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265112.json
61265113,牧田　明久,updated,A.Makida,1982年6月3日,2000年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265113.json
61265114,中東　直己,updated,N.Nakahigashi,1981年10月5日,2006年大学生・社会人ドラフト5巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265114.json
61265115,平野　恵一,updated,K.Hirano,1979年4月7日,2001年ドラフト自由枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265115.json
61265116,聖澤　諒,updated,R.Hijirisawa,1985年11月3日,2007年大学生・社会人ドラフト4巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265116.json
61265118,二保　旭,updated,A.Niho,1990年5月18日,2008年育成選手ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265118.json
61265119,吉川　輝昭,updated,T.Yoshikawa,1981年11月13日,2003年ドラフト自由枠,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265119.json
61265130,土肥　寛昌,updated,H.Dohi,1990年11月16日,2014年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265130.json
61265132,オスカル,updated,O.Osukaru（nakaoshi,1991年3月28日,2015年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265132.json
61265133,林﨑　遼,updated,R.Hayashizaki,1988年6月12日,2010年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265133.json
61265137,水口　大地,updated,D.Mizuguchi,1989年6月28日,2012年育成選手ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265137.json
61265139,又吉　克樹,updated,K.Matayoshi,1990年11月4日,2013年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61265139.json
61363884,小野　公誠,updated,K.Ono,1974年7月11日,1996年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61363884.json
61365110,鎌田　圭司,updated,K.Kamata,1979年3月26日,2004年ドラフト10巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365110.json
61365111,木塚　敦志,updated,A.Kizuka,1977年7月19日,1999年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365111.json
61365112,T-岡田,updated,T.Teぃokada（okada,1988年2月9日,2005年高校生ドラフト1巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365112.json
61365113,大沼　幸二,updated,K.Oonuma,1979年7月3日,2000年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365113.json
61365115,大島　崇行,updated,T.Ooshima,1983年12月20日,2001年ドラフト3巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365115.json
61365117,大野　隆治,updated,R.Oono,1980年5月11日,2002年ドラフト5巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365117.json
61365118,大野　奨太,updated,S.Oono,1987年1月13日,2008年ドラフト1位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365118.json
61365119,金子　圭輔,updated,K.Kaneko,1985年7月23日,2003年ドラフト6巡目,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365119.json
61365131,大塚　豊,updated,Y.Ootsuka,1987年12月20日,2009年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365131.json
61365133,江村　直也,updated,N.Emura,1992年5月6日,2010年ドラフト5位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365133.json
61365134,尾仲　祐哉,updated,Y.Onaka,1995年1月31日,2016年ドラフト6位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365134.json
61365135,海田　智行,updated,T.Kaida,1987年9月2日,2011年ドラフト4位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365135.json
61365137,大累　進,updated,S.Oorui,1990年8月31日,2012年ドラフト2位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365137.json
61365138,奥村　政稔,updated,M.Okumura,1992年8月14日,2018年ドラフト7位,C:\dev\TopPage\_data\derived\player_profile\merged\npb_61365138.json
