player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
3105118,B.ファルケンボーグ,ok,True,B.Falkenborg,1978年1月18日,,レッドモンド高 - オリオールズ - ドジャース - パドレス - カージナルス - ドジャース - パドレス,0
3105130,Z.ウィーラー,ok,True,Z.Wheeler,1987年1月16日,,ウォーレス州コミュニティ大 - ヤンキース,0
3105131,J.モリーヨ,ok,True,J.Morillo,1983年11月5日,,ゴルレオノイッグ高 - ロッキーズ - ツインズ,0
3105132,横尾　俊建,ok,True,T.Yokoo,1993年5月27日,2015年ドラフト6位,日大三高 - 慶応大,0
3105133,C.トーレス,ok,True,C.Torres,1982年10月22日,,カンザス州大 - ホワイトソックス,0
3105134,森山　恵佑,ok,True,K.Moriyama,1994年5月2日,2016年ドラフト4位,星稜高 - 専修大,0
3105135,E.ヘルマン,ok,True,E.German,1978年1月26日,,サンペドロデマコリス高 - アスレチックス - レンジャーズ - ロイヤルズ - レンジャーズ,0
3105136,山本　拓実,ok,True,T.Yamamoto,2000年1月31日,2017年ドラフト6位,市立西宮高,0
3105137,M.アブレイユ,ok,True,M.Abreu,1979年1月2日,,マタンサス大 - 米マイナー,0
3105138,T.エップラー,ok,True,T.Eppler,1993年1月5日,,サムヒューストン州大 - 米マイナー,0
3105139,J.ミランダ,ok,True,J.Miranda,1983年4月25日,,ナンシーウランガ大 - ヤンキース - ダイヤモンドバックス,0
3105151,山瀬　慎之助,ok,True,S.Yamase,2001年5月4日,2019年ドラフト5位,星稜高,0
3105155,三浦　銀二,ok,True,G.Miura,1999年12月30日,2021年ドラフト4位,福岡大大濠高 - 法政大,0
3105157,村松　開人,ok,True,K.Muramatsu,2001年1月6日,2022年ドラフト2位,静岡高 - 明治大,0
3105159,松本　健吾,ok,True,K.Matsumoto,1999年4月14日,2023年ドラフト2位,東海大菅生高 - 亜細亜大 - トヨタ自動車,0
3205155,J.マッカーシー,ok,True,J.Mccarthy,1994年2月23日,,バージニア大 - ジャイアンツ,0
3205157,J.マーベル,ok,True,J.Marvel,1993年9月17日,,デューク大 - パイレーツ,0
