year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR,K,GIDP
2025,PL,北海道日本ハムファイターズ,83785159,孫　易磊,Sun Iirei,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,福岡ソフトバンクホークス,91095151,佐藤　直樹,Satou Naoki,104.0,212.0,188.0,30.0,45.0,7.0,5.0,5.0,77.0,18.0,2.0,0,9.0,1.0,13.0,0,1.0,72.0,2.0,0.239,0.291,0.41,0.701,28.0,0.17099999999999999,0.05199999999999999,0.4619999999999999,6.132075471698113,33.9622641509434,0.18055555555555555,0.35714285714285715,0.23345,427.66666666666663,0.25,0.6413793103448275,0.239,45.0,5.0,18.0,104.0,212.0,188.0,28.0,7.0,5.0,30.0,0.291,0.41,13.0,0,1.0,,77.0,2.0,0,9.0,1.0,,23.02376729559745,23.103999999999996,,
2025,PL,福岡ソフトバンクホークス,91095153,笹川　吉康,Sasagawa Yoshiyasu,26.0,63.0,61.0,8.0,13.0,0.0,0.0,1.0,16.0,8.0,0.0,0,0.0,1.0,0.0,0,1.0,16.0,1.0,0.213,0.222,0.262,0.484,12.0,0.049000000000000016,0.009000000000000008,0.271,0.0,25.396825396825395,0.0,0.26666666666666666,0.1654,309.33333333333337,0.04918032786885246,0.3469387755102041,0.213,13.0,1.0,8.0,26.0,63.0,61.0,12.0,0.0,0.0,8.0,0.222,0.262,0.0,0,1.0,,16.0,0.0,0,0.0,1.0,,2.756617283950604,3.3319999999999994,,
2025,PL,埼玉西武ライオンズ,91095159,杉山　遙希,Sugiyama Haruki,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,北海道日本ハムファイターズ,91295134,玉井　大翔,Tamai Taishou,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,オリックス・バファローズ,91395138,太田　椋,Oota Ryou,113.0,496.0,448.0,42.0,127.0,10.0,0.0,10.0,167.0,52.0,2.0,0,6.0,4.0,33.0,0,5.0,102.0,12.0,0.283,0.337,0.373,0.71,107.0,0.09000000000000002,0.05400000000000005,0.427,6.653225806451612,20.56451612903226,0.3235294117647059,0.34411764705882353,0.2449,461.33333333333337,0.16741071428571427,0.6216216216216216,0.283,127.0,10.0,52.0,113.0,496.0,448.0,107.0,10.0,0.0,42.0,0.337,0.373,33.0,0,5.0,,167.0,2.0,0,6.0,4.0,,55.6897311827957,55.953999999999986,,
2025,PL,千葉ロッテマリーンズ,91395151,植田　将太,Ueda Shouta,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0.2,0.0,0.0,nan,0.2,0.14,266.6666666666667,0.0,0.2,0.2,1.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,-0.2333333333333334,-0.22999999999999998,,
2025,PL,福岡ソフトバンクホークス,91395153,伊藤　優輔,Itou Yuusuke,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,91395159,上田　大河,Ueda Taiga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,オリックス・バファローズ,91495130,西野　真弘,Nishino Masahiro,75.0,252.0,230.0,27.0,66.0,9.0,3.0,7.0,102.0,35.0,0.0,0,6.0,0.0,15.0,0,1.0,17.0,4.0,0.287,0.333,0.443,0.776,47.0,0.15600000000000003,0.04600000000000004,0.489,5.952380952380952,6.746031746031746,0.8823529411764706,0.28640776699029125,0.2606,480.6666666666667,0.2217391304347826,0.7023809523809523,0.287,66.0,7.0,35.0,75.0,252.0,230.0,47.0,9.0,3.0,27.0,0.333,0.443,15.0,0,1.0,,102.0,0.0,0,6.0,0.0,,33.564164021164004,32.48400000000001,,
2025,PL,千葉ロッテマリーンズ,91495136,西村　天裕,Nishimura Takahiro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,オリックス・バファローズ,91495139,森　友哉,Mori Tomoya,50.0,191.0,161.0,16.0,33.0,8.0,0.0,1.0,44.0,14.0,0.0,0,0.0,1.0,26.0,0,3.0,31.0,0.0,0.205,0.325,0.273,0.5980000000000001,24.0,0.06800000000000003,0.12000000000000002,0.393,13.612565445026178,16.230366492146597,0.8387096774193549,0.24615384615384617,0.21450000000000002,416.00000000000006,0.22981366459627328,0.5703125,0.205,33.0,1.0,14.0,50.0,191.0,161.0,24.0,8.0,0.0,16.0,0.325,0.273,26.0,0,3.0,,44.0,0.0,0,0.0,1.0,,17.04849098312971,17.662000000000003,,
2025,PL,埼玉西武ライオンズ,91495155,仲田　慶介,Nakata Keisuke,60.0,96.0,87.0,14.0,20.0,2.0,0.0,0.0,22.0,3.0,3.0,0,3.0,0.0,4.0,0,2.0,13.0,2.0,0.23,0.28,0.253,0.533,18.0,0.022999999999999993,0.05000000000000002,0.303,4.166666666666666,13.541666666666666,0.3076923076923077,0.2702702702702703,0.18925000000000003,364.3333333333333,0.10344827586206896,0.4492753623188406,0.23,20.0,0.0,3.0,60.0,96.0,87.0,18.0,2.0,0.0,14.0,0.28,0.253,4.0,0,2.0,,22.0,3.0,0,3.0,0.0,,6.255777777777766,6.266,,
2025,PL,千葉ロッテマリーンズ,91595157,菊地　吏玖,Kikuchi Riku,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,91695132,平沢　大河,Hirasawa Taiga,7.0,17.0,17.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.059,0.059,0.118,0.177,0.0,0.059,0.0,0.118,0.0,23.52941176470588,0.0,0.07692307692307693,0.05605,98.33333333333333,0.058823529411764705,0.125,0.059,1.0,0.0,0.0,7.0,17.0,17.0,0.0,1.0,0.0,1.0,0.059,0.118,0.0,0,0.0,,2.0,0.0,0,0.0,0.0,,-0.8530457516339869,-0.7520000000000001,,
2025,PL,千葉ロッテマリーンズ,91695159,早坂　響,Hayasaka Oto,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,東北楽天ゴールデンイーグルス,91795114,岸　孝之,Kishi Takayuki,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,2.0,0.0,,-0.025333333333333652,-0.018000000000000002,,
2025,PL,千葉ロッテマリーンズ,91895138,山口　航輝,Yamaguchi Kouki,35.0,112.0,106.0,11.0,27.0,2.0,0.0,7.0,50.0,24.0,1.0,0,0.0,1.0,5.0,0,0.0,37.0,3.0,0.255,0.286,0.472,0.758,18.0,0.21699999999999997,0.030999999999999972,0.5029999999999999,4.464285714285714,33.035714285714285,0.13513513513513514,0.31746031746031744,0.24669999999999997,443.3333333333333,0.27358490566037735,0.6829268292682927,0.255,27.0,7.0,24.0,35.0,112.0,106.0,18.0,2.0,0.0,11.0,0.286,0.472,5.0,0,0.0,,50.0,1.0,0,0.0,1.0,,13.640285714285724,14.253999999999996,,
2025,PL,埼玉西武ライオンズ,91895155,古市　尊,Furuichi Takeru,10.0,19.0,18.0,1.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.444,0.474,0.444,0.9179999999999999,8.0,0.0,0.02999999999999997,0.474,5.263157894736842,5.263157894736842,1.0,0.47058823529411764,0.3243,622.0,0.05555555555555555,0.9,0.444,8.0,0.0,0.0,10.0,19.0,18.0,8.0,0.0,0.0,1.0,0.474,0.444,1.0,0,0.0,,8.0,0.0,0,0.0,0.0,,3.7278245614035086,3.432,,
2025,PL,福岡ソフトバンクホークス,91895159,藤田　悠太郎,Fujita Yuutarou,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,91995112,炭谷　銀仁朗,Sumitani Ginjirou,40.0,88.0,81.0,4.0,19.0,4.0,0.0,0.0,23.0,4.0,1.0,0,3.0,0.0,3.0,0,1.0,18.0,3.0,0.235,0.271,0.284,0.5549999999999999,15.0,0.04899999999999999,0.03600000000000003,0.32,3.4090909090909087,20.454545454545457,0.16666666666666666,0.30158730158730157,0.19295,365.6666666666667,0.09876543209876543,0.4307692307692308,0.235,19.0,0.0,4.0,40.0,88.0,81.0,15.0,4.0,0.0,4.0,0.271,0.284,3.0,0,1.0,,23.0,1.0,0,3.0,0.0,,5.37774747474748,5.205999999999999,,
2025,PL,福岡ソフトバンクホークス,91995138,杉山　一樹,Sugiyama Kazuki,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,オリックス・バファローズ,91995151,紅林　弘太郎,Kurebayashi Koutarou,116.0,447.0,400.0,36.0,104.0,20.0,1.0,9.0,153.0,43.0,2.0,0,4.0,5.0,35.0,0,3.0,57.0,15.0,0.26,0.321,0.383,0.704,74.0,0.123,0.061,0.444,7.829977628635347,12.751677852348994,0.6140350877192983,0.28023598820059,0.2402,448.6666666666667,0.215,0.6205787781350482,0.26,104.0,9.0,43.0,116.0,447.0,400.0,74.0,20.0,1.0,36.0,0.321,0.383,35.0,0,3.0,,153.0,2.0,0,4.0,5.0,,47.50421476510064,48.044,,
2025,PL,福岡ソフトバンクホークス,93195138,渡邉　陸,Watanabe Riku,24.0,51.0,45.0,4.0,10.0,2.0,0.0,0.0,12.0,5.0,0.0,0,0.0,0.0,5.0,0,1.0,17.0,0.0,0.222,0.314,0.267,0.581,8.0,0.04500000000000001,0.092,0.359,9.803921568627452,33.33333333333333,0.29411764705882354,0.35714285714285715,0.20805,403.0,0.15555555555555556,0.5142857142857142,0.222,10.0,0.0,5.0,24.0,51.0,45.0,8.0,2.0,0.0,4.0,0.314,0.267,5.0,0,1.0,,12.0,0.0,0,0.0,0.0,,4.168235294117643,4.193999999999999,,
2025,PL,埼玉西武ライオンズ,93395159,村田　怜音,Murata Reon,23.0,85.0,82.0,3.0,16.0,4.0,0.0,2.0,26.0,9.0,0.0,0,0.0,0.0,2.0,0,1.0,32.0,2.0,0.195,0.224,0.317,0.541,10.0,0.122,0.028999999999999998,0.346,2.3529411764705883,37.64705882352941,0.0625,0.2916666666666667,0.18005,329.6666666666667,0.14634146341463414,0.4264705882352941,0.195,16.0,2.0,9.0,23.0,85.0,82.0,10.0,4.0,0.0,3.0,0.224,0.317,2.0,0,1.0,,26.0,0.0,0,0.0,0.0,,4.625777777777785,4.8439999999999985,,
2025,PL,福岡ソフトバンクホークス,93595155,山本　恵大,Yamamoto Keita,25.0,80.0,70.0,8.0,15.0,1.0,0.0,2.0,22.0,6.0,0.0,0,0.0,0.0,7.0,0,3.0,17.0,5.0,0.214,0.312,0.314,0.626,12.0,0.1,0.098,0.412,8.75,21.25,0.4117647058823529,0.2549019607843137,0.21889999999999998,416.6666666666667,0.2,0.5333333333333333,0.214,15.0,2.0,6.0,25.0,80.0,70.0,12.0,1.0,0.0,8.0,0.312,0.314,7.0,0,3.0,,22.0,0.0,0,0.0,0.0,,5.759833333333319,6.064,,
2025,PL,北海道日本ハムファイターズ,93795159,A.ザバラ,Aneurys Zabala,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,千葉ロッテマリーンズ,93995155,T.ゲレーロ,Tayron Guerrero,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
