npb_player_id,name_ja,name_en,name_en_full,name_en_short,team,team_code,position,uniform_no,throw_hand,bat_hand,is_new_2026
51255150,清水 大暉,Shimizu Daiki,Shimizu Daiki,D.Shimizu,北海道日本ハムファイターズ,F,投手,,R,R,0
13315150,山城 航太郎,Yamashiro Kotaro,Yamashiro Kotaro,K.Yamashiro,北海道日本ハムファイターズ,F,投手,,R,R,0
03105136,山本 拓実,Yamamoto Takumi,Yamamoto Takumi,T.Yamamoto,北海道日本ハムファイターズ,F,投手,,R,R,0
51155130,有原 航平,Arihara Kohei,Arihara Kohei,K.Arihara,北海道日本ハムファイターズ,F,投手,,R,R,0
83785159,孫 易磊,Sun Yi-Lei,Sun Yi-Lei,Y.Sun,北海道日本ハムファイターズ,F,投手,,R,L,0
21925151,郡司 裕也,Gunji Yuya,Gunji Yuya,Y.Gunji,北海道日本ハムファイターズ,F,捕手,,R,R,0
61965130,清水 優心,Shimizu Yushi,Shimizu Yushi,Y.Shimizu,北海道日本ハムファイターズ,F,捕手,,R,R,0
11015159,進藤 勇也,Shintoh Yuya,Shintoh Yuya,Y.Shintoh,北海道日本ハムファイターズ,F,捕手,,R,R,0
61665152,藤森 海斗,Fujimori Kaito,Fujimori Kaito,K.Fujimori,北海道日本ハムファイターズ,F,捕手,,R,L,0
13515157,吉田 賢吾,Yoshida Kengo,Yoshida Kengo,K.Yoshida,北海道日本ハムファイターズ,F,捕手,,R,R,0
51055138,田宮 裕涼,Tamiya Yua,Tamiya Yua,Y.Tamiya,北海道日本ハムファイターズ,F,捕手,,R,L,0
11515151,梅林 優貴,Umebayashi Yuki,Umebayashi Yuki,Y.Umebayashi,北海道日本ハムファイターズ,F,捕手,,R,R,0
01505155,上川畑 大悟,Kamikawabata Daigo,Kamikawabata Daigo,D.Kamikawabata,北海道日本ハムファイターズ,F,内野手,,R,L,0
31435138,野村 佑希,Nomura Yuki,Nomura Yuki,Y.Nomura,北海道日本ハムファイターズ,F,内野手,,R,R,0
11215118,中島 卓也,Nakashima Takuya,Nakashima Takuya,T.Nakashima,北海道日本ハムファイターズ,F,内野手,,R,L,0
41545136,清宮 幸太郎,Kiyomiya Kotaro,Kiyomiya Kotaro,K.Kiyomiya,北海道日本ハムファイターズ,F,内野手,,R,L,0
01105155,有薗 直輝,Arizono Naoki,Arizono Naoki,N.Arizono,北海道日本ハムファイターズ,F,内野手,,R,R,0
63165155,水野 達稀,Mizuno Tatsuki,Mizuno Tatsuki,T.Mizuno,北海道日本ハムファイターズ,F,内野手,,R,L,0
71975155,阪口 樂,Sakaguchi Uta,Sakaguchi Uta,U.Sakaguchi,北海道日本ハムファイターズ,F,内野手,,R,L,0
11515152,大塚 瑠晏,Ohtsuka Ruan,Ohtsuka Ruan,R.Ohtsuka,北海道日本ハムファイターズ,F,内野手,,R,L,0
51655152,半田 南十,Handa Minato,Handa Minato,M.Handa,北海道日本ハムファイターズ,F,内野手,,R,L,0
63165150,山縣 秀,Yamagata Shu,Yamagata Shu,S.Yamagata,北海道日本ハムファイターズ,F,内野手,,R,R,0
61865153,細川 凌平,Hosokawa Ryohei,Hosokawa Ryohei,R.Hosokawa,北海道日本ハムファイターズ,F,内野手,,R,L,0
31435157,奈良間 大己,Narama Taiki,Narama Taiki,T.Narama,北海道日本ハムファイターズ,F,内野手,,R,R,0
53355159,明瀬 諒介,Myose Ryosuke,Myose Ryosuke,R.Myose,北海道日本ハムファイターズ,F,内野手,,R,R,0
21225133,西川 遥輝,Nishikawa Haruki,Nishikawa Haruki,H.Nishikawa,北海道日本ハムファイターズ,F,外野手,,R,L,0
31135130,淺間 大基,Asama Daiki,Asama Daiki,D.Asama,北海道日本ハムファイターズ,F,外野手,,R,L,0
83185159,宮崎 一樹,Miyazaki Kazuki,Miyazaki Kazuki,K.Miyazaki,北海道日本ハムファイターズ,F,外野手,,R,R,0
01305152,エドポロ ケイン,Edokpolo Kane,Edokpolo Kane,K.Edokpolo,北海道日本ハムファイターズ,F,外野手,,R,R,0
11315153,五十幡 亮汰,Isobata Ryota,Isobata Ryota,R.Isobata,北海道日本ハムファイターズ,F,外野手,,R,L,0
31835138,水谷 瞬,Mizutani Shun,Mizutani Shun,S.Mizutani,北海道日本ハムファイターズ,F,外野手,,R,R,0
21325153,今川 優馬,Imagawa Yuma,Imagawa Yuma,Y.Imagawa,北海道日本ハムファイターズ,F,外野手,,R,R,0
11815138,万波 中正,Mannami Chusei,Mannami Chusei,C.Mannami,北海道日本ハムファイターズ,F,外野手,,R,R,0
73075159,Ｆ．レイエス,Franmil Reyes,Franmil Reyes,F.Reyes,北海道日本ハムファイターズ,F,外野手,,R,R,0
43745152,Ｓ．ラオ,Sauryn Lao,Sauryn Lao,S.Lao,北海道日本ハムファイターズ,F,投手,,R,R,1
43945152,Ｒ．カストロ,Rodolfo Castro,Rodolfo Castro,R.Castro,北海道日本ハムファイターズ,F,内野手,,R,R,1
73975136,Ａ．マルティネス,Ariel Martinez,Ariel Martinez,A.Martinez,北海道日本ハムファイターズ,F,捕手,,R,R,0
83985152,Ｌ．リン,Lyle Chia-Cheng Lin,Lyle Chia-Cheng Lin,L.Lin,北海道日本ハムファイターズ,F,捕手,,,,1
01205138,中村 稔弥,Nakamura Toshiya,Nakamura Toshiya,T.Nakamura,福岡ソフトバンクホークス,Hs,投手,,L,L,0
73175152,毛利 海大,Mouri Kaito,Mouri Kaito,K.Mouri,千葉ロッテマリーンズ,M,投手,,L,L,0
11515138,小島 和哉,Ojima Kazuya,Ojima Kazuya,K.Ojima,千葉ロッテマリーンズ,M,投手,,L,L,0
23125151,横山 陸人,Yokoyama Rikuto,Yokoyama Rikuto,R.Yokoyama,千葉ロッテマリーンズ,M,投手,,R,R,0
71275134,種市 篤暉,Taneichi Atsuki,Taneichi Atsuki,A.Taneichi,千葉ロッテマリーンズ,M,投手,,R,R,0
61165152,石垣 元気,Ishigaki Genki,Ishigaki Genki,G.Ishigaki,千葉ロッテマリーンズ,M,投手,,R,B,0
21525116,唐川 侑己,Karakawa Yuki,Karakawa Yuki,Y.Karakawa,千葉ロッテマリーンズ,M,投手,,R,R,0
61165139,石川 柊太,Ishikawa Shuta,Ishikawa Shuta,S.Ishikawa,千葉ロッテマリーンズ,M,投手,,R,R,0
31135138,東妻 勇輔,Azuma Yusuke,Azuma Yusuke,Y.Azuma,千葉ロッテマリーンズ,M,投手,,R,R,0
91595157,菊地 吏玖,Kikuchi Riku,Kikuchi Riku,R.Kikuchi,千葉ロッテマリーンズ,M,投手,,R,L,0
01205118,西野 勇士,Nishino Yuji,Nishino Yuji,Y.Nishino,千葉ロッテマリーンズ,M,投手,,R,R,0
41645155,廣畑 敦也,Hirohata Atsuya,Hirohata Atsuya,A.Hirohata,千葉ロッテマリーンズ,M,投手,,R,R,0
81385159,大谷 輝龍,Ohtani Hikaru,Ohtani Hikaru,H.Ohtani,千葉ロッテマリーンズ,M,投手,,R,R,0
23325155,八木 彬,Yagi Akira,Yagi Akira,A.Yagi,千葉ロッテマリーンズ,M,投手,,R,R,0
31035157,高野 脩汰,Takano Shuta,Takano Shuta,S.Takano,千葉ロッテマリーンズ,M,投手,,L,L,0
01005157,田中 晴也,Tanaka Haruya,Tanaka Haruya,H.Tanaka,千葉ロッテマリーンズ,M,投手,,R,L,0
41745138,坂本 光士郎,Sakamoto Koshiro,Sakamoto Koshiro,K.Sakamoto,千葉ロッテマリーンズ,M,投手,,L,L,0
51555130,小野 郁,Ono Fumiya,Ono Fumiya,F.Ono,千葉ロッテマリーンズ,M,投手,,R,R,0
21525152,奥村 頼人,Okumura Raito,Okumura Raito,R.Okumura,千葉ロッテマリーンズ,M,投手,,L,L,0
11315150,一條 力真,Ichijo Rikima,Ichijo Rikima,R.Ichijo,千葉ロッテマリーンズ,M,投手,,R,L,0
01605152,冨士 隼斗,Fuji Hayato,Fuji Hayato,H.Fuji,千葉ロッテマリーンズ,M,投手,,R,R,0
71275153,鈴木 昭汰,Suzuki Shota,Suzuki Shota,S.Suzuki,千葉ロッテマリーンズ,M,投手,,L,L,0
71675135,益田 直也,Masuda Naoya,Masuda Naoya,N.Masuda,千葉ロッテマリーンズ,M,投手,,R,R,0
71775159,木村 優人,Kimura Yuto,Kimura Yuto,Y.Kimura,千葉ロッテマリーンズ,M,投手,,R,L,0
01905134,澤田 圭佑,Sawada Keisuke,Sawada Keisuke,K.Sawada,千葉ロッテマリーンズ,M,投手,,R,L,0
31635153,中森 俊介,Nakamori Shunsuke,Nakamori Shunsuke,S.Nakamori,千葉ロッテマリーンズ,M,投手,,R,L,0
61765153,河村 説人,Kawamura Tokito,Kawamura Tokito,T.Kawamura,千葉ロッテマリーンズ,M,投手,,R,R,0
91695159,早坂 響,Hayasaka Oto,Hayasaka Oto,O.Hayasaka,千葉ロッテマリーンズ,M,投手,,R,R,0
63165152,大聖,Tanaka Yamato,Tanaka Yamato,Y.Tanaka,千葉ロッテマリーンズ,M,投手,,R,L,0
41945150,坂井 遼,Sakai Haru,Sakai Haru,H.Sakai,千葉ロッテマリーンズ,M,投手,,R,R,0
81685150,廣池 康志郎,Hiroike Koshiro,Hiroike Koshiro,K.Hiroike,千葉ロッテマリーンズ,M,投手,,R,L,0
73175157,宮﨑 颯,Miyazaki Hayato,Miyazaki Hayato,H.Miyazaki,千葉ロッテマリーンズ,M,投手,,L,L,0
83385157,吉川 悠斗,Yoshikawa Yuto,Yoshikawa Yuto,Y.Yoshikawa,千葉ロッテマリーンズ,M,投手,,L,L,0
53155155,松川 虎生,Matsukawa Kou,Matsukawa Kou,K.Matsukawa,千葉ロッテマリーンズ,M,捕手,,R,R,0
41945137,田村 龍弘,Tamura Tatsuhiro,Tamura Tatsuhiro,T.Tamura,千葉ロッテマリーンズ,M,捕手,,R,R,0
71075151,佐藤 都志也,Satoh Toshiya,Satoh Toshiya,T.Satoh,千葉ロッテマリーンズ,M,捕手,,R,L,0
91395151,植田 将太,Ueda Shota,Ueda Shota,S.Ueda,千葉ロッテマリーンズ,M,捕手,,R,R,0
51455159,寺地 隆成,Terachi Ryusei,Terachi Ryusei,R.Terachi,千葉ロッテマリーンズ,M,捕手,,R,L,0
01505152,岡村 了樹,Okamura Ryoju,Okamura Ryoju,R.Okamura,千葉ロッテマリーンズ,M,捕手,,R,R,0
21125155,池田 来翔,Ikeda Raito,Ikeda Raito,R.Ikeda,千葉ロッテマリーンズ,M,内野手,,R,R,0
71275157,友杉 篤輝,Tomosugi Atsuki,Tomosugi Atsuki,A.Tomosugi,千葉ロッテマリーンズ,M,内野手,,R,R,0
81885136,安田 尚憲,Yasuda Hisanori,Yasuda Hisanori,H.Yasuda,千葉ロッテマリーンズ,M,内野手,,R,L,0
41645136,藤岡 裕大,Fujioka Yudai,Fujioka Yudai,Y.Fujioka,千葉ロッテマリーンズ,M,内野手,,R,L,0
51455130,中村 奨吾,Nakamura Shogo,Nakamura Shogo,S.Nakamura,千葉ロッテマリーンズ,M,内野手,,R,R,0
71375159,上田 希由翔,Ueda Kyuto,Ueda Kyuto,K.Ueda,千葉ロッテマリーンズ,M,内野手,,R,L,0
41145134,石垣 勝海,Ishigaki Masami,Ishigaki Masami,M.Ishigaki,千葉ロッテマリーンズ,M,内野手,,R,R,0
81885150,宮崎 竜成,Miyazaki Ryusei,Miyazaki Ryusei,R.Miyazaki,千葉ロッテマリーンズ,M,内野手,,R,L,0
71475150,立松 由宇,Tatematsu Yu,Tatematsu Yu,Y.Tatematsu,千葉ロッテマリーンズ,M,内野手,,R,L,0
01905152,櫻井 ユウヤ,Sakurai Yuya,Sakurai Yuya,Y.Sakurai,千葉ロッテマリーンズ,M,内野手,,R,R,0
11715153,小川 龍成,Ogawa Ryusei,Ogawa Ryusei,R.Ogawa,千葉ロッテマリーンズ,M,内野手,,R,L,0
71275132,茶谷 健太,Chatani Kenta,Chatani Kenta,K.Chatani,千葉ロッテマリーンズ,M,内野手,,R,R,0
11215151,髙部 瑛斗,Takabe Akito,Takabe Akito,A.Takabe,千葉ロッテマリーンズ,M,外野手,,R,L,0
31635138,藤原 恭大,Fujiwara Kyota,Fujiwara Kyota,K.Fujiwara,千葉ロッテマリーンズ,M,外野手,,L,L,0
41545114,角中 勝也,Kakunaka Katsuya,Kakunaka Katsuya,K.Kakunaka,千葉ロッテマリーンズ,M,外野手,,R,L,0
21625150,西川 史礁,Nishikawa Misho,Nishikawa Misho,M.Nishikawa,千葉ロッテマリーンズ,M,外野手,,R,R,0
01105135,石川 慎吾,Ishikawa Shingo,Ishikawa Shingo,S.Ishikawa,千葉ロッテマリーンズ,M,外野手,,R,R,0
11515139,岡 大海,Oka Hiromi,Oka Hiromi,H.Oka,千葉ロッテマリーンズ,M,外野手,,R,R,0
31535132,愛斗,Takeda Aito,Takeda Aito,A.Takeda,千葉ロッテマリーンズ,M,外野手,,R,R,0
91895138,山口 航輝,Yamaguchi Koki,Yamaguchi Koki,K.Yamaguchi,千葉ロッテマリーンズ,M,外野手,,R,R,0
33535153,山本 大斗,Yamamoto Daito,Yamamoto Daito,D.Yamamoto,千葉ロッテマリーンズ,M,外野手,,R,R,0
33335136,和田 康士朗,Wada Koshiro,Wada Koshiro,K.Wada,千葉ロッテマリーンズ,M,外野手,,L,L,0
03305152,Ｊ．カスティーヨ,Jose Castillo,Jose Castillo,J.Castillo,千葉ロッテマリーンズ,M,投手,,L,L,1
03905152,Ｓ．ロング,Sam Long,Sam Long,S.Long,千葉ロッテマリーンズ,M,投手,,L,L,1
03505136,Ｎ．ソト,Neftali Soto,Neftali Soto,N.Soto,千葉ロッテマリーンズ,M,内野手,,R,R,0
63065155,Ｇ．ポランコ,Gregory Polanco,Gregory Polanco,G.Polanco,千葉ロッテマリーンズ,M,外野手,,L,L,0
43745159,Ａ．ジャクソン,Andre Jackson,Andre Jackson,A.Jackson,千葉ロッテマリーンズ,M,投手,,R,R,1
41345159,大内 誠弥,Ohuchi Seiya,Ohuchi Seiya,S.Ohuchi,東北楽天ゴールデンイーグルス,E,投手,67,R,R,0
51555153,内 星龍,Uchi Seiryu,Uchi Seiryu,S.Uchi,東北楽天ゴールデンイーグルス,E,投手,69,R,L,0
11815132,堀内 謙伍,Horiuchi Kengo,Horiuchi Kengo,K.Horiuchi,東北楽天ゴールデンイーグルス,E,捕手,65,R,L,0
91095151,佐藤 直樹,Sato Naoki,Sato Naoki,N.Sato,東北楽天ゴールデンイーグルス,E,外野手,,R,R,0
91795114,岸 孝之,Kishi Takayuki,Kishi Takayuki,T.Kishi,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
81685152,藤原 聡大,Fujiwara Sota,Fujiwara Sota,S.Fujiwara,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
53555152,Ｒ．コントレラス,Roansy Contreras,Roansy Contreras,R.Contreras,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
21725159,古謝 樹,Koja Tatsuki,Koja Tatsuki,T.Koja,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
51655114,前田 健太,Maeda Kenta,Maeda Kenta,K.Maeda,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
21925157,荘司 康誠,Shoji Kosei,Shoji Kosei,K.Shoji,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
31335152,伊藤 樹,Itoh Tatsuki,Itoh Tatsuki,T.Itoh,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
31835153,早川 隆久,Hayakawa Takahisa,Hayakawa Takahisa,T.Hayakawa,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
31635150,中込 陽翔,Nakagomi Haruto,Nakagomi Haruto,H.Nakagomi,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
61765134,酒居 知史,Sakai Tomohito,Sakai Tomohito,T.Sakai,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
23525157,渡辺 翔太,Watanabe Shota,Watanabe Shota,S.Watanabe,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
11515150,江原 雅裕,Ehara Masahiro,Ehara Masahiro,M.Ehara,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
21525139,加治屋 蓮,Kajiya Ren,Kajiya Ren,R.Kajiya,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
73575132,宋 家豪,Sung Chia-Hao,Sung Chia-Hao,C.Sung,東北楽天ゴールデンイーグルス,E,投手,,R,L,0
71775152,九谷 瑠,Kutani Ryu,Kutani Ryu,R.Kutani,東北楽天ゴールデンイーグルス,E,投手,,R,L,0
61665134,藤平 尚真,Fujihira Shoma,Fujihira Shoma,S.Fujihira,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
71875153,藤井 聖,Fujii Masaru,Fujii Masaru,M.Fujii,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
61465155,西垣 雅矢,Nishigaki Masaya,Nishigaki Masaya,M.Nishigaki,東北楽天ゴールデンイーグルス,E,投手,,R,L,0
11415151,津留﨑 大成,Tsurusaki Taisei,Tsurusaki Taisei,T.Tsurusaki,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
11915159,坂井 陽翔,Sakai Haruto,Sakai Haruto,H.Sakai,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
01605159,日當 直喜,Hinata Naoki,Hinata Naoki,N.Hinata,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
01905138,鈴木 翔天,Suzuki Sora,Suzuki Sora,S.Suzuki,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
31235151,瀧中 瞭太,Takinaka Ryota,Takinaka Ryota,R.Takinaka,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
01505118,辛島 航,Karashima Wataru,Karashima Wataru,W.Karashima,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
61065155,泰 勝利,Tai Katsutoshi,Tai Katsutoshi,K.Tai,東北楽天ゴールデンイーグルス,E,投手,,L,R,0
31735157,古賀 康誠,Koga Kosei,Koga Kosei,K.Koga,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
41445134,西口 直人,Nishiguchi Naoto,Nishiguchi Naoto,N.Nishiguchi,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
01605157,林 優樹,Hayashi Yuki,Hayashi Yuki,Y.Hayashi,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
21725139,今野 龍太,Konno Ryuta,Konno Ryuta,R.Konno,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
81985155,柴田 大地,Shibata Daichi,Shibata Daichi,D.Shibata,東北楽天ゴールデンイーグルス,E,投手,,R,R,0
11315152,伊藤 大晟,Itoh Taisei,Itoh Taisei,T.Itoh,東北楽天ゴールデンイーグルス,E,投手,,L,L,0
71375138,太田 光,Ohta Hikaru,Ohta Hikaru,H.Ohta,東北楽天ゴールデンイーグルス,E,捕手,,R,R,0
81185116,伊藤 光,Itoh Hikaru,Itoh Hikaru,H.Itoh,東北楽天ゴールデンイーグルス,E,捕手,,R,R,0
31235130,田中 貴也,Tanaka Takaya,Tanaka Takaya,T.Tanaka,東北楽天ゴールデンイーグルス,E,捕手,,R,L,0
43345155,YG安田,Yuma Yasuda,Yuma Yasuda,Y.Yasuda,東北楽天ゴールデンイーグルス,E,捕手,,R,L,0
61165134,石原 彪,Ishihara Tsuyoshi,Ishihara Tsuyoshi,T.Ishihara,東北楽天ゴールデンイーグルス,E,捕手,,R,R,0
81385152,大栄 利哉,Ohsakae Toshiya,Ohsakae Toshiya,T.Ohsakae,東北楽天ゴールデンイーグルス,E,捕手,,R,L,0
61965151,小深田 大翔,Kobukata Hiroto,Kobukata Hiroto,H.Kobukata,東北楽天ゴールデンイーグルス,E,内野手,,R,L,0
53155150,宗山 塁,Muneyama Rui,Muneyama Rui,R.Muneyama,東北楽天ゴールデンイーグルス,E,内野手,,R,L,0
51155118,浅村 栄斗,Asamura Hideto,Asamura Hideto,H.Asamura,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
41845132,村林 一輝,Murabayashi Itsuki,Murabayashi Itsuki,I.Murabayashi,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
81985135,鈴木 大地,Suzuki Daichi,Suzuki Daichi,D.Suzuki,東北楽天ゴールデンイーグルス,E,内野手,,R,L,0
03005150,Ｌ．ボイト,Luke Voit,Luke Voit,L.Voit,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
01905151,黒川 史陽,Kurokawa Fumiya,Kurokawa Fumiya,F.Kurokawa,東北楽天ゴールデンイーグルス,E,内野手,,R,L,0
61965152,繁永 晟,Shigenaga Akira,Shigenaga Akira,A.Shigenaga,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
73175138,渡邊 佳明,Watanabe Yoshiaki,Watanabe Yoshiaki,Y.Watanabe,東北楽天ゴールデンイーグルス,E,内野手,,R,L,0
41145138,伊藤 裕季也,Itoh Yukiya,Itoh Yukiya,Y.Itoh,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
11015157,平良 竜哉,Taira Ryuya,Taira Ryuya,R.Taira,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
13515159,ワォーターズ,Waters RikaiJyumile,Waters RikaiJyumile,R.Waters,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
41345153,入江 大樹,Irie Daiki,Irie Daiki,D.Irie,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
31135159,青野 拓海,Aono Takumi,Aono Takumi,T.Aono,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
51955155,小森 航大郎,Komori Kohtaro,Komori Kohtaro,K.Komori,東北楽天ゴールデンイーグルス,E,内野手,,R,R,0
53355150,陽 柏翔,Yang Po-Hsiang,Yang Po-Hsiang,P.Yang,東北楽天ゴールデンイーグルス,E,内野手,,R,L,0
11015138,辰己 涼介,Tatsumi Ryosuke,Tatsumi Ryosuke,R.Tatsumi,東北楽天ゴールデンイーグルス,E,外野手,,R,L,0
93095150,Ｏ．ゴンザレス,Oscar Gonzalez,Oscar Gonzalez,O.Gonzalez,東北楽天ゴールデンイーグルス,E,外野手,,R,R,0
11215134,田中 和基,Tanaka Kazuki,Tanaka Kazuki,K.Tanaka,東北楽天ゴールデンイーグルス,E,外野手,,R,B,0
21425159,中島 大輔,Nakashima Daisuke,Nakashima Daisuke,D.Nakashima,東北楽天ゴールデンイーグルス,E,外野手,,R,L,0
73775152,Ｃ．マッカスカー,Carson Mccusker,Carson Mccusker,C.Mccusker,東北楽天ゴールデンイーグルス,E,外野手,,R,R,0
03305150,吉納 翼,Yoshinoh Tsubasa,Yoshinoh Tsubasa,T.Yoshinoh,東北楽天ゴールデンイーグルス,E,外野手,,R,L,0
71975152,阪上 翔也,Sakaue Shoya,Sakaue Shoya,S.Sakaue,東北楽天ゴールデンイーグルス,E,外野手,,R,L,0
01805151,武藤 敦貴,Mutoh Atsuki,Mutoh Atsuki,A.Mutoh,東北楽天ゴールデンイーグルス,E,外野手,,L,L,0
81385138,小郷 裕哉,Ogoh Yuya,Ogoh Yuya,Y.Ogoh,東北楽天ゴールデンイーグルス,E,外野手,,R,L,0
43545155,吉野 創士,Yoshino Soshi,Yoshino Soshi,S.Yoshino,東北楽天ゴールデンイーグルス,E,外野手,,R,R,0
73375152,Ｊ．ウレーニャ,Jose Urena,Jose Urena,J.Urena,東北楽天ゴールデンイーグルス,E,投手,,R,R,1
51255159,武内 夏暉,Takeuchi Natsuki,Takeuchi Natsuki,N.Takeuchi,埼玉西武ライオンズ,L,投手,21,L,L,0
41245130,外崎 修汰,Tonosaki Shuta,Tonosaki Shuta,S.Tonosaki,埼玉西武ライオンズ,L,内野手,5,R,R,0
61065157,茶野 篤政,Chano Tokumasa,Chano Tokumasa,T.Chano,埼玉西武ライオンズ,L,外野手,,R,L,0
01605132,平沼 翔太,Hiranuma Shota,Hiranuma Shota,S.Hiranuma,オリックス・バファローズ,Bs,外野手,,R,L,0
91395159,上田 大河,Ueda Taiga,Ueda Taiga,T.Ueda,埼玉西武ライオンズ,L,投手,,R,R,0
53155138,渡邉 勇太朗,Watanabe Yutaro,Watanabe Yutaro,Y.Watanabe,埼玉西武ライオンズ,L,投手,,R,R,0
63165136,與座 海人,Yoza Kaito,Yoza Kaito,K.Yoza,埼玉西武ライオンズ,L,投手,,R,R,0
21025155,隅田 知一郎,Sumida Chihiro,Sumida Chihiro,C.Sumida,埼玉西武ライオンズ,L,投手,,L,L,0
81685138,松本 航,Matsumoto Wataru,Matsumoto Wataru,W.Matsumoto,埼玉西武ライオンズ,L,投手,,R,R,0
41945155,佐藤 隼輔,Sato Shunsuke,Sato Shunsuke,S.Sato,埼玉西武ライオンズ,L,投手,,L,L,0
31035150,佐藤 爽,Sato So,Sato So,So.Sato,埼玉西武ライオンズ,L,投手,75,L,L,1
91395152,岩城 颯空,Iwaki Hakua,Iwaki Hakua,H.Iwaki,埼玉西武ライオンズ,L,投手,,L,L,0
11315159,糸川 亮太,Itogawa Ryota,Itogawa Ryota,R.Itogawa,埼玉西武ライオンズ,L,投手,,R,R,0
51155157,青山 美夏人,Aoyama Minato,Aoyama Minato,M.Aoyama,埼玉西武ライオンズ,L,投手,,R,R,0
23925152,Ａ．ワイナンス,Allan Winans,Allan Winans,A.Winans,埼玉西武ライオンズ,L,投手,,R,R,0
51555138,甲斐野 央,Kaino Hiroshi,Kaino Hiroshi,H.Kaino,埼玉西武ライオンズ,L,投手,,R,L,0
43345157,山田 陽翔,Yamada Haruto,Yamada Haruto,H.Yamada,埼玉西武ライオンズ,L,投手,,R,R,0
31835152,堀越 啓太,Horikoshi Keita,Horikoshi Keita,K.Horikoshi,埼玉西武ライオンズ,L,投手,,R,R,0
81485159,成田 晴風,Narita Haruse,Narita Haruse,H.Narita,埼玉西武ライオンズ,L,投手,,R,R,0
43045155,ボー・タカハシ,Takahashi Bo,Takahashi Bo,B.Takahashi,埼玉西武ライオンズ,L,投手,,R,R,0
51655155,羽田 慎之介,Hada Shinnosuke,Hada Shinnosuke,S.Hada,埼玉西武ライオンズ,L,投手,,L,L,0
53555150,Ｔ．ウィンゲンター,Trey Wingenter,Trey Wingenter,T.Wingenter,埼玉西武ライオンズ,L,投手,,R,R,0
81585150,狩生 聖真,Kariu Shoma,Kariu Shoma,S.Kariu,埼玉西武ライオンズ,L,投手,,R,R,0
91095159,杉山 遙希,Sugiyama Haruki,Sugiyama Haruki,H.Sugiyama,埼玉西武ライオンズ,L,投手,,L,L,0
61065150,篠原 響,Shinohara Hibiki,Shinohara Hibiki,H.Shinohara,埼玉西武ライオンズ,L,投手,,R,R,0
51755134,黒木 優太,Kuroki Yuta,Kuroki Yuta,Y.Kuroki,埼玉西武ライオンズ,L,投手,,R,L,0
73975150,Ｅ．ラミレス,Emmanuel Ramirez,Emmanuel Ramirez,E.Ramirez,埼玉西武ライオンズ,L,投手,,R,R,0
21725155,黒田 将矢,Kuroda Masaya,Kuroda Masaya,M.Kuroda,埼玉西武ライオンズ,L,投手,,R,R,0
71075139,中村 祐太,Nakamura Yuta,Nakamura Yuta,Y.Nakamura,埼玉西武ライオンズ,L,投手,,R,R,0
31035136,平良 海馬,Taira Kaima,Taira Kaima,K.Taira,埼玉西武ライオンズ,L,投手,,R,L,0
23125153,豆田 泰志,Mameda Taishi,Mameda Taishi,T.Mameda,埼玉西武ライオンズ,L,投手,,R,R,0
71075155,菅井 信也,Sugai Shinya,Sugai Shinya,S.Sugai,埼玉西武ライオンズ,L,投手,,L,L,0
61465151,浜屋 将太,Hamaya Shota,Hamaya Shota,S.Hamaya,埼玉西武ライオンズ,L,投手,,L,L,0
41745152,小島 大河,Kojima Taiga,Kojima Taiga,T.Kojima,埼玉西武ライオンズ,L,捕手,,R,L,0
81785155,古賀 悠斗,Koga Yuto,Koga Yuto,Y.Koga,埼玉西武ライオンズ,L,捕手,,R,R,0
